#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 5.93288e-05 0.0741792 5.93288e-05 0.000727802 0.0815138 0.000727802 0.0294118 0.0882353 0.0294118 0 0 0 0 0 0 8.625 8.875 221866 219118 2748 34 3 0
9.00 0.000142007 0.102319 0.000142007 0 0.121187 0 0 0.0866667 0 0 0 0 0 0 0 8.875 9.125 355702 352096 3606 150 12 0
9.25 0.000206712 0.0846247 0.000204201 0.000196194 0.107907 0.000196194 0 0.124744 0 0 0.109948 0 0 0 0 9.125 9.375 1.21529e+06 1.1949e+06 20388 1956 191 0
9.50 0.000488768 0.0652796 0.000478129 0.00118914 0.100099 0.00114912 0.00257791 0.15646 0.00252062 0.00424028 0.169611 0.00424028 0 0 0 9.375 9.625 3.37071e+06 3.19579e+06 174917 17456 1415 0
9.75 0.00113123 0.0696307 0.00108532 0.00335654 0.125031 0.00321565 0.00804707 0.185079 0.00765115 0.0120532 0.19202 0.0116371 0 0 0 9.625 9.875 4.48519e+06 4.07346e+06 411733 37902 2406 0
10.00 0.00105794 0.0669172 0.000998938 0.00700428 0.143874 0.0065277 0.0169302 0.210397 0.0156845 0.0165476 0.241028 0.0153977 0 0 0 9.875 10.125 3.34697e+06 2.9151e+06 431879 43768 2659 0
10.25 0.00141757 0.057635 0.00131775 0.0173662 0.176546 0.0156607 0.0314449 0.22685 0.027747 0.0436598 0.237008 0.0385093 0 0 0 10.125 10.375 1.95846e+06 1.59287e+06 365595 43441 2634 0
10.50 0.00205143 0.0513931 0.00190609 0.0308813 0.187539 0.0267977 0.0490054 0.211817 0.0413124 0.0541297 0.224854 0.0461222 0 0 0 10.375 10.625 1.09397e+06 839413 254555 35792 2143 0
10.75 0.00443673 0.0559344 0.00417181 0.0523058 0.172903 0.0421363 0.0714814 0.19799 0.0549481 0.0850914 0.226955 0.0650171 0 0 0 10.625 10.875 565999 449205 116794 24356 1422 0
11.00 0.00977797 0.061642 0.00870776 0.0848993 0.17125 0.0610465 0.108308 0.207488 0.075599 0.136515 0.222289 0.0861141 0 0 0 10.875 11.125 284445 232666 51779 15816 901 0
11.25 0.0207785 0.077082 0.0168034 0.132419 0.178559 0.0816264 0.145506 0.200177 0.0902457 0.238179 0.202943 0.148291 0 0 0 11.125 11.375 136428 115215 21213 9491 571 0
11.50 0.0400949 0.0826913 0.0286288 0.204461 0.173372 0.105016 0.18146 0.174181 0.094726 0.328502 0.175112 0.147573 0 0 0 11.375 11.625 62615 54770 7845 4563 414 0
11.75 0.0744923 0.0905362 0.0441511 0.270826 0.158354 0.10936 0.176045 0.12436 0.0777372 0.42126 0.164678 0.164343 0 0 0 11.625 11.875 27441 24620 2821 1244 254 0
12.00 0.124613 0.0955882 0.0533088 0.304481 0.149043 0.0948198 0.166667 0.121333 0.0546667 0.427027 0.169747 0.0864865 0 0 0 11.875 12.125 11318 10336 982 126 185 0
12.25 0.195822 0.0903599 0.0629247 0.338346 0.117253 0.0997095 0.5 0 0 0.377778 0.171673 0.122222 0 0 0 12.125 12.375 4239 3973 266 6 90 0
12.50 0.269381 0.0971026 0.0438528 0.5 0.0540541 0.0675676 0 0 0 0.588235 0.0588235 0.0588235 0 0 0 12.375 12.625 1351 1277 74 0 51 0
12.75 0.36 0.114667 0.072 0.3 0.1 0 0 0 0 0.3 0.1 0 0 0 0 12.625 12.875 385 375 10 0 10 0
13.00 0.406593 0.186813 0.021978 1 0 1 0 0 0 0 0 0 0 0 0 12.875 13.125 92 91 1 0 0 0
13.25 0.75 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 17 16 1 0 1 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
