#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.333333 0 0 0 0 0 0 0 8.625 8.875 198470 52 7 0
9.00 0 0.769231 0 0 0.727273 0 0 0 0 8.875 9.125 317324 249 50 0
9.25 0 0.628571 0 0 0.666667 0 0 0 0 9.125 9.375 1.10995e+06 2933 523 0
9.50 0.875 0 0.375449 1 -0.230769 1 0 0 0 9.375 9.625 3.19914e+06 25124 3596 0
9.75 0.773438 0.0460069 0.249529 0.814815 0.185185 0.227722 0 0 0 9.625 9.875 4.77747e+06 55049 6485 0
10.00 0.846821 0.0622701 0.198372 0.826087 0.0704648 0.212667 0 0 0 9.875 10.125 3.63071e+06 62269 6833 0
10.25 0.863804 0.0764948 0.179587 0.849558 0.106325 0.186227 0 0 0 10.125 10.375 2.20651e+06 60320 6389 0
10.50 0.859983 0.0462666 0.171868 0.792857 0.0755639 0.129645 0 0 0 10.375 10.625 1.2979e+06 52429 5251 0
10.75 0.81912 0.0754939 0.139331 0.82199 0.105283 0.164918 0 0 0 10.625 10.875 699285 36695 3549 0
11.00 0.808669 0.0770456 0.133958 0.734234 0.122909 0.121489 0 0 0 10.875 11.125 361944 24032 2310 0
11.25 0.783344 0.0815211 0.120331 0.759036 0.073262 0.148241 0 0 0 11.125 11.375 181848 14719 1535 0
11.50 0.775701 0.0848232 0.118594 0.742857 0.115838 0.123662 0 0 0 11.375 11.625 87656 7016 1030 0
11.75 0.774194 0.0616274 0.145789 0.744589 0.078196 0.141535 0 0 0 11.625 11.875 40890 1894 659 0
12.00 0.740741 0.0370371 0.191721 0.739796 0.0813961 0.126627 0 0 0 11.875 12.125 18147 191 433 0
12.25 0.666667 0.0833333 0.333333 0.659864 0.101198 0.0987129 0 0 0 12.125 12.375 7482 6 270 0
12.50 0 0 0 0.625 0.0535714 0.0927419 0 0 0 12.375 12.625 2827 1 131 0
12.75 0 0 0 0.5 0.0625 0.119048 0 0 0 12.625 12.875 888 0 37 0
13.00 0 0 0 0 1 0 0 0 0 12.875 13.125 279 0 4 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 53 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 8 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
