#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0360386 0.0819326 0.0295819 0.0385703 0.0931926 0.032062 0.051361 0.0968285 0.0411238 0.0469214 0.0937917 0.0380305 7.2 7.4 700441 183280 28663 24466 14328
7.5 0.0359455 0.0812055 0.0255065 0.0365384 0.0933255 0.0273357 0.0454367 0.1001 0.0321768 0.041371 0.0958062 0.0293284 7.4 7.6 570622 156690 25783 21756 12659
7.7 0.0395618 0.0805181 0.0240809 0.0418026 0.0892503 0.0282204 0.0511037 0.0930648 0.0303732 0.0460926 0.0885368 0.0275804 7.6 7.8 464725 133512 22943 18958 10985
7.9 0.0420583 0.0811165 0.0197448 0.04309 0.0843857 0.0215842 0.0531508 0.0884434 0.0241322 0.0464321 0.0932382 0.0198342 7.8 8 383218 120941 21866 17271 9735
8.1 0.0405991 0.0765475 0.0113046 0.0380244 0.0821076 0.0110093 0.0515877 0.089266 0.0141027 0.0467759 0.0839592 0.0117168 8 8.2 315074 110323 20780 15490 8637
8.3 0.0434471 0.0675549 0.00306123 0.0413334 0.0694761 0.00448113 0.0555579 0.0817145 0.00259533 0.0544653 0.0770395 0.00482803 8.2 8.4 254404 94286 18931 13589 7285
8.5 0.0485878 0.0611431 -0.00165569 0.0473416 0.0612098 0.000483003 0.0616462 0.0737154 -0.00395298 0.0571039 0.0755119 -0.00539749 8.4 8.6 200538 75134 16053 11522 5911
8.7 0.0596321 0.0618621 -0.00625501 0.0558903 0.0579458 -0.00419076 0.0737137 0.0727494 -0.00816411 0.0727212 0.0724797 -0.00878607 8.6 8.8 156617 59316 13666 9460 4841
8.9 0.0778346 0.0582442 -0.008504 0.0647712 0.0571326 -0.00953043 0.0919513 0.0705377 -0.00963046 0.103173 0.0627843 -0.00482026 8.8 9 124347 46526 11323 7956 4028
9.1 0.0978367 0.0578811 -0.00856822 0.0783649 0.0463907 -0.00405531 0.120669 0.0616509 -0.00731035 0.119386 0.0628615 -0.00628214 9 9.2 100202 37535 9358 6756 3567
