#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.555556 0 0 0.6 0 0 1 0 8.625 8.875 51936 234 271 70
9.00 0 0.738462 0 0 0.661017 0 0 0.9 0 8.875 9.125 92456 884 1112 224
9.25 0 0.662309 0 0 0.698095 0 0 0.748201 0 9.125 9.375 422182 6659 7823 1803
9.50 1 -0.272201 1 0 0.686526 0 0 0.714451 0 9.375 9.625 1.62258e+06 30473 27595 5820
9.75 0.25 0.464505 0 0.111111 0.620054 0.0277778 0 0.738555 0 9.625 9.875 3.77181e+06 75968 53958 10637
10.00 0.166667 0.673794 0.166667 0 0.815376 -0.125 0 0.847368 0 9.875 10.125 4.1501e+06 101504 66391 12864
10.25 0.666667 0.221448 0.291667 1 -0.0454546 0.5 0 0.890244 0 10.125 10.375 2.82722e+06 97114 58917 10973
10.50 0 0.948276 -0.333333 0 1 0 1 0 0.333333 10.375 10.625 1.76097e+06 85949 46594 8524
10.75 0.5 0.407336 -0.125 1 -0.0647482 0.230769 1 0 0.36676 10.625 10.875 1.0872e+06 71048 33929 6049
11.00 0.909091 0.0138956 0.167427 0.884615 0.043956 0.122852 1 -0.0714286 0.291667 10.875 11.125 626844 50505 22659 3904
11.25 0.859155 0.0425305 0.109155 0.853448 0.0465517 0.107778 0.863636 0.0586937 0.159933 11.125 11.375 352294 33263 14975 2528
11.50 0.878229 0.0180675 0.13113 0.827051 0.064202 0.103622 0.842697 0.0629638 0.141477 11.375 11.625 197654 17931 9777 1448
11.75 0.851485 0.00565773 0.0965182 0.81753 0.0289614 0.119999 0.797235 0.0410488 0.0999561 11.625 11.875 109968 5291 6870 1004
12.00 0.774194 0.018077 0.0736285 0.753846 0.0254642 0.0816709 0.725857 0.0367545 0.107395 11.875 12.125 60648 552 4538 625
12.25 0.634146 0.0867839 0.0212431 0.636708 0.0293099 0.0631428 0.60678 0.037056 0.067564 12.125 12.375 32488 54 2950 369
12.50 0.714286 0.0857143 0.15873 0.441156 0.0523902 0.0419595 0.482759 0.0284354 0.0738367 12.375 12.625 17109 8 1620 281
12.75 1 0 0 0.325527 0.0491909 0.0680557 0.296875 0.0456664 0.0403305 12.625 12.875 8617 1 462 199
13.00 0 0 0 0.375 0.025 0.10473 0.130435 0.0362319 0.0242401 12.875 13.125 4215 0 42 118
13.25 0 0 0 0 0.5 0 0.129032 0.0455709 0.0496672 13.125 13.375 1886 0 2 63
13.50 0 0 0 0 0 0 0.0434783 0.0416281 0.0217391 13.375 13.625 781 0 0 47
13.75 0 0 0 0 0 0 0.105263 0.00584795 0 13.625 13.875 280 0 0 19
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 83 0 0 3
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 14 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 1 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
