#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.106142 0.0797925 0.0843184 0.128338 0.10089 0.0994065 0.16129 0.0806452 0.145161 0.13089 0.104712 0.0994764 0.155797 0.105072 0.112319 8.625 8.875 49736 48388 1348 62 191 276
9.00 0.155039 0.109648 0.118117 0.144578 0.119555 0.117702 0.150579 0.119691 0.111969 0.143836 0.106849 0.116438 0.162162 0.128378 0.132883 8.875 9.125 72215 67899 4316 259 730 888
9.25 0.13052 0.109686 0.0967291 0.144538 0.123326 0.105377 0.130308 0.124491 0.10064 0.140155 0.119189 0.103236 0.151561 0.118431 0.108911 9.125 9.375 276867 250514 26353 1719 4388 5252
9.50 0.084511 0.0738187 0.0556059 0.152797 0.107093 0.0835983 0.14467 0.107687 0.0868383 0.165919 0.114177 0.0932506 0.17315 0.114752 0.0906585 9.375 9.625 781122 720427 60695 5516 8697 9795
9.75 0.141286 0.0889172 0.0604349 0.240606 0.120315 0.0700532 0.248032 0.130864 0.0728998 0.284192 0.140248 0.0787238 0.28936 0.143886 0.0770591 9.625 9.875 1.94876e+06 1.75951e+06 189251 18546 23266 23317
10.00 0.118615 0.0602432 0.0457187 0.260316 0.0974049 0.0567576 0.263718 0.101282 0.0588184 0.294318 0.10414 0.0560532 0.296654 0.106494 0.0546943 9.875 10.125 3.04069e+06 2.5669e+06 473794 51191 58498 55344
10.25 0.106477 0.0454638 0.0384811 0.284829 0.0904707 0.0446247 0.291369 0.0958022 0.0462418 0.320978 0.101357 0.0458136 0.317506 0.0984987 0.0433316 10.125 10.375 2.34926e+06 1.85987e+06 489385 56746 62481 56358
10.50 0.106732 0.0368404 0.034593 0.31456 0.082994 0.0442689 0.316194 0.0888306 0.0441267 0.355064 0.091783 0.0424913 0.353622 0.0887004 0.0411175 10.375 10.625 1.50474e+06 1.12439e+06 380347 46133 50298 44426
10.75 0.113578 0.0313755 0.0346509 0.366093 0.0754124 0.0403924 0.358661 0.0742038 0.0421605 0.401402 0.0826907 0.0377243 0.397168 0.0803319 0.0385607 10.625 10.875 936526 671670 264856 34403 37227 32067
11.00 0.129906 0.0251013 0.0343678 0.427883 0.0688132 0.0395137 0.403767 0.0688709 0.0415905 0.456777 0.0658705 0.0353024 0.451208 0.0644935 0.0341638 10.875 11.125 579514 399182 180332 26545 25912 21899
11.25 0.163291 0.0211319 0.0382496 0.480949 0.056976 0.0318969 0.452837 0.0550978 0.0399678 0.49543 0.0545757 0.0306079 0.5091 0.0514485 0.0302256 11.125 11.375 349660 239401 110259 19687 16850 14121
11.50 0.215284 0.0182828 0.0391212 0.539148 0.0442273 0.0304257 0.48948 0.0407299 0.0376753 0.55159 0.047287 0.02885 0.575706 0.0408477 0.027509 11.375 11.625 208168 144781 63387 12262 10816 8784
11.75 0.271149 0.0194865 0.0439133 0.60217 0.0344167 0.024611 0.549263 0.0337927 0.0368725 0.608734 0.0387527 0.0242257 0.624487 0.0329815 0.0196953 11.625 11.875 123454 87240 36214 4344 6847 5603
12.00 0.332574 0.0353125 0.0419698 0.666199 0.031684 0.0172408 0.645349 0.0289727 0.0255468 0.669324 0.0284715 0.020461 0.666387 0.0360685 0.00756371 11.875 12.125 72506 51823 20683 516 4642 3579
12.25 0.425417 0.0487427 0.0432228 0.729518 0.0339469 0.0179461 0.84 0.0244068 0.0458823 0.725888 0.0388567 0.0172113 0.739908 0.0344341 0.0134164 12.125 12.375 42318 30979 11339 75 2955 2180
12.50 0.52339 0.0639316 0.0360254 0.788976 0.0409788 0.0154002 0.809524 0.047619 0.031746 0.781634 0.0484841 0.0106991 0.808856 0.0290021 0.0247151 12.375 12.625 24839 18598 6241 21 1873 1355
12.75 0.619276 0.0841418 0.052498 0.842212 0.0410968 0.0179677 1 0 0 0.822368 0.0517926 0.0125858 0.847072 0.0370344 0.0256836 12.625 12.875 14483 11029 3454 7 608 922
13.00 0.699281 0.0969053 0.0547046 0.885539 0.0358515 0.0204425 1 0 0 0.893939 0.0203463 0.0477855 0.892416 0.0347361 0.0239478 12.875 13.125 8189 6398 1791 1 66 567
13.25 0.773425 0.0934246 0.0578082 0.911861 0.0263715 0.0320324 0 0 0 0.75 0.125 0 0.932976 0.0184527 0.0316772 13.125 13.375 4569 3650 919 0 8 373
