#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.118547 0.0365661 0.0369177 0.309077 0.0999014 0.0453666 0.315896 0.10389 0.0470315 0.341889 0.106158 0.0421412 0.339774 0.100846 0.0433393 7.2 7.4 750530 576007 174523 20817 22247 20496
7.5 0.119361 0.0341296 0.033266 0.315134 0.0935058 0.0447424 0.320452 0.0958966 0.0459774 0.352643 0.0939213 0.0439136 0.34351 0.098782 0.040794 7.4 7.6 652350 488074 164276 20702 22062 19653
7.7 0.120611 0.0297109 0.031977 0.325375 0.0876915 0.0404384 0.319182 0.0935354 0.0394757 0.355722 0.0987595 0.0376754 0.352236 0.0918671 0.0423181 7.6 7.8 544474 398255 146219 18773 20114 18022
7.9 0.120611 0.0264584 0.0317049 0.342797 0.0787748 0.0415875 0.339804 0.081342 0.0478622 0.384615 0.0804297 0.0508763 0.369463 0.083672 0.0433075 7.8 8 444453 318212 126241 16742 18083 16164
8.1 0.122044 0.024354 0.0300779 0.365566 0.072093 0.0474672 0.357011 0.0667433 0.0500757 0.389037 0.0848573 0.0416654 0.388215 0.075227 0.0441114 8 8.2 356937 250368 106569 14669 15726 14018
8.3 0.128383 0.021313 0.0315385 0.399478 0.0571626 0.0567673 0.378225 0.0467369 0.0612191 0.418973 0.0679993 0.0462749 0.413164 0.0701398 0.0423893 8.2 8.4 287299 195797 91502 12675 14020 12063
8.5 0.13747 0.0188337 0.0331224 0.421688 0.0479752 0.053219 0.408871 0.0339218 0.0709091 0.43858 0.0555398 0.0498575 0.438214 0.0570226 0.0441815 8.4 8.6 235435 153474 81961 11588 12618 10771
8.7 0.147459 0.0171566 0.0326707 0.421533 0.0506718 0.0453113 0.419143 0.0306564 0.0653432 0.433914 0.065138 0.0344439 0.438785 0.0612701 0.0379381 8.6 8.8 194584 122305 72279 10803 10857 9385
8.9 0.163891 0.0140128 0.0368072 0.429576 0.0463391 0.0423688 0.413263 0.0293646 0.0627585 0.448547 0.0541939 0.0380131 0.446704 0.0589562 0.0324634 8.8 9 158511 98773 59738 9425 9290 7918
9.1 0.178747 0.0129814 0.0357554 0.449614 0.0386604 0.0442695 0.44231 0.0106918 0.0737163 0.466581 0.043256 0.0387349 0.475532 0.0424314 0.0439528 9 9.2 129097 80969 48128 8225 7750 6723
9.3 0.198115 0.0104991 0.0382464 0.469668 0.0364431 0.0418136 0.448744 0.0167439 0.0628766 0.465906 0.0508506 0.0310825 0.490419 0.0455737 0.0352158 9.2 9.4 107507 67698 39809 6848 6570 5636
9.5 0.218236 0.0129842 0.0380837 0.495294 0.0343304 0.0440833 0.449741 0.0221481 0.064781 0.50173 0.0321954 0.0395764 0.520562 0.0355923 0.0363997 9.4 9.6 90036 57314 32722 5412 5491 4985
9.7 0.234841 0.0117351 0.0371719 0.510765 0.0379437 0.0361632 0.440409 0.0292425 0.0538707 0.523475 0.0402973 0.0361315 0.539383 0.0377365 0.0309586 9.6 9.8 76169 48718 27451 3910 4835 4342
9.9 0.260997 0.0148255 0.0406859 0.542787 0.0292962 0.0380009 0.453725 0.0151489 0.0697343 0.554083 0.0300136 0.0391838 0.558525 0.0255713 0.031177 9.8 10 64824 41920 22904 2658 4225 3742
10.1 0.294279 0.0166225 0.0432189 0.572329 0.0347143 0.0309365 0.472848 0.0342952 0.0615923 0.58512 0.0292943 0.0368037 0.60384 0.037323 0.0226439 10 10.2 56544 36863 19681 1510 3871 3385
10.3 0.329 0.0228942 0.0363786 0.614185 0.0377936 0.0263046 0.456491 0.0575718 0.0584737 0.624357 0.0393859 0.0232621 0.636122 0.0436982 0.0179588 10.2 10.4 49420 32614 16806 701 3498 3012
10.5 0.375937 0.0334534 0.0229891 0.654636 0.0368983 0.0195862 0.554386 0.0437002 0.0807017 0.659411 0.0300837 0.0293996 0.677099 0.0358504 0.0207343 10.4 10.6 42384 28558 13826 285 3124 2716
10.7 0.434259 0.0579514 0.00912505 0.682819 0.0578433 0.00645244 0.581818 0.124064 0.050954 0.670546 0.0519673 0.018471 0.710289 0.0581889 0.00344217 10.6 10.8 34137 23509 10628 110 2492 2216
10.9 0.525334 0.101122 0.0236541 0.748963 0.0591353 0.0220606 0.6 0.185714 0 0.724188 0.0553512 0.0371768 0.775484 0.0534546 0.0171616 10.8 11 23443 16934 6509 30 1385 1550
11.1 0.656481 0.125396 0.0499598 0.815268 0.0706263 0.0206218 0.818182 0.181818 0.151515 0.744444 0.104704 0.0210402 0.841649 0.057202 0.0283956 11 11.2 13315 9883 3432 11 630 922
11.3 0.800849 0.0955414 0.0872288 0.902498 0.0398779 0.0605497 1 0 1 0.915966 0.0192188 0.126976 0.899263 0.0425653 0.0585849 11.2 11.4 5951 4710 1241 1 119 407
11.5 0.88789 0.0693797 0.0789557 0.936 0.0408212 0.0509826 0 0 0 1 0 0.0909091 0.919118 0.0545666 0.0441176 11.4 11.6 2266 1891 375 0 11 136
11.7 0.942598 0.0323422 0.065171 1 0 0.0638298 0 0 0 0 1 0 1 0 0.103448 11.6 11.8 727 662 65 0 0 21
11.9 0.983696 -0.00187743 0.0737857 1 0 0 0 0 0 0 0 0 0 1 0 11.8 12 195 184 11 0 0 0
12.1 0.970588 0.0294118 0.0575447 0 1 0 0 0 0 0 0 0 0 0 0 12 12.2 34 34 0 0 0 0
12.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 3 3 0 0 0 0
12.5 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 1 1 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
