#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 5.93938e-06 0.104433 1.01851e-05 -1.69599e-05 0.126213 -3.85105e-06 4.63152e-05 0.137162 4.63152e-05 -1.69599e-05 0.108776 2.37731e-05 7.2 7.4 646379 174678 34218 15804 1751
7.5 1.21215e-05 0.100466 1.38536e-05 3.44531e-05 0.120659 3.94951e-05 0.000180051 0.133581 0.000133704 -2.47412e-05 0.118581 1.90836e-06 7.4 7.6 526531 162766 33787 14649 1684
7.7 4.20837e-05 0.0949328 1.44353e-05 7.16871e-05 0.110927 3.81166e-05 -1.79695e-05 0.130096 -0.000154641 0.00063096 0.114893 0.000648235 7.6 7.8 428116 149867 33461 13757 1541
7.9 0.000162545 0.0877049 3.25308e-05 0.000210377 0.100075 5.98001e-05 0.000523626 0.124208 0.000224004 -5.11806e-05 0.123982 -4.60399e-05 7.8 8 341255 126330 30586 12178 1416
8.1 0.000471545 0.0857359 9.82972e-05 0.000576094 0.096325 0.000208052 0.000878988 0.119992 2.36754e-05 0.00156553 0.110535 0.000966961 8 8.2 268211 99507 26266 10525 1222
8.3 0.00120766 0.0861012 0.000350034 0.00130173 0.0916975 0.000444202 0.00178554 0.124209 0.000129489 0.00397012 0.107027 0.00215028 8.2 8.4 210322 76835 22510 8922 978
8.5 0.00304812 0.0854832 0.00108807 0.00256981 0.0888623 0.000791944 0.00560918 0.114835 0.00193608 0.00876761 0.112302 0.00253899 8.4 8.6 163588 58906 19213 7428 868
8.7 0.00584635 0.085298 0.00125097 0.00374898 0.0817958 0.000920944 0.0110422 0.113787 0.00216875 0.00600649 0.0978959 0.000486485 8.6 8.8 126815 44694 15288 6312 698
8.9 0.011864 0.0802795 0.00296724 0.0061666 0.0665483 0.00217037 0.0197699 0.107144 0.00313998 0.0178396 0.0900837 0.00901406 8.8 9 98213 33708 11933 5307 591
9.1 0.024154 0.0808388 0.00708931 0.00702001 0.0626882 0.000778803 0.0467896 0.100003 0.0174852 0.0449781 0.0820871 0.00829992 9 9.2 75755 25148 8791 4475 432
9.3 0.0420249 0.0810713 0.0117921 0.0107103 0.0586195 0.00618529 0.0765805 0.0936618 0.0167599 0.0672158 0.078399 0.0175076 9.2 9.4 58248 18830 5848 3722 387
9.5 0.0616435 0.085186 0.0154213 0.00449956 0.068303 0.00205602 0.101719 0.0982361 0.0214742 0.125638 0.0722209 0.040098 9.4 9.6 45673 13944 3599 3099 323
9.7 0.0918271 0.0800059 0.0292318 0.00127972 0.0618521 0.01573 0.132484 0.0942138 0.0255559 0.177832 0.0791103 0.0399024 9.6 9.8 36665 10834 2111 2723 269
9.9 0.105473 0.092576 0.028652 -0.0259286 0.0623565 0.0140681 0.166694 0.10014 0.0394495 0.230876 0.0427133 0.0625967 9.8 10 30768 8581 1182 2509 243
10.1 0.142991 0.0769516 0.0452751 -0.0590777 0.0816798 0.0234379 0.225599 0.0688791 0.0589539 0.25725 0.0358774 0.0572476 10 10.2 26890 7032 597 2258 217
10.3 0.154666 0.0689562 0.0473388 -0.0388114 0.0741239 0.0456175 0.225551 0.0675825 0.0498105 0.283935 0.0546156 0.0568901 10.2 10.4 23304 5518 281 2082 227
10.5 0.139546 0.0839939 0.0378196 -0.0762066 0.0664289 0.0631975 0.196996 0.0812546 0.0344669 0.284528 0.0442425 0.0437663 10.4 10.6 19702 4281 121 1723 188
10.7 0.170234 0.060553 0.0437416 -0.0839085 0.0955327 0.0699401 0.213604 0.0406299 0.0430051 0.279699 0.0694372 0.0402983 10.6 10.8 15502 3066 35 1361 179
10.9 0.164802 0.0481592 0.0383283 -0.0557031 0.206759 0.0461896 0.139723 0.0531154 0.0317199 0.361384 0.0369674 0.0372672 10.8 11 10328 1846 19 847 146
11.1 0.151112 0.05048 0.0342255 0.375843 0.0954027 0.374415 0.0576141 0.0598763 0.0219911 0.378041 -0.0048776 0.081635 11 11.2 5525 930 5 384 91
11.3 0.167799 0.0254029 0.045862 -0.465632 0.91922 0.0855078 0.0303681 0.0456707 0.032317 0.314368 0.0112433 0.0863509 11.2 11.4 2145 341 1 125 50
11.5 0.194864 0.0227406 0.0694556 -0.529774 0.00852132 0.149437 -0.00977415 0.135619 0.0853038 0.370226 0.0379867 0.11687 11.4 11.6 556 69 0 25 10
11.7 0.351351 -0.0523823 0.308494 -0.648649 0.0611486 0.132601 -0.648649 0.91106 0.101351 0.351351 0.0597597 0.188561 11.6 11.8 78 4 0 0 2
11.9 -1 1.05882 0 -1 0.25 0 -1 0.25 0 -1 0.3 0 11.8 12 8 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
