#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0136116 1.99481e-05 0 0.0149074 1.99481e-05 0 0.014793 1.99481e-05 0 0.0199823 0.00247357 8.625 8.875 51936 1806 234 271 70
9 -2.29996e-05 0.00369214 0.000599966 -2.29996e-05 0.0106602 1.14998e-05 -2.29996e-05 0.00564598 0 -2.29996e-05 2.29996e-05 0.00878729 8.875 9.125 92456 5498 884 1112 224
9.25 -7.8626e-06 0.036618 -2.62087e-06 -7.8626e-06 0.0345349 5.24174e-06 -7.8626e-06 0.0433085 5.24174e-06 -7.8626e-06 0.038931 5.24174e-06 9.125 9.375 422182 40629 6659 7823 1803
9.5 1.99551e-05 0.0729688 3.85124e-06 2.65312e-05 0.08896 2.09493e-06 2.99537e-05 0.111731 3.13503e-05 -6.28478e-06 0.114743 9.07801e-06 9.375 9.625 1.62258e+06 190550 30473 27595 5820
9.75 5.16643e-05 0.0758057 3.4097e-05 0.000143409 0.111475 7.4635e-05 9.95905e-05 0.142089 5.60209e-05 0.000120817 0.131996 7.98799e-05 9.625 9.875 3.77181e+06 513165 75968 53958 10637
10 -3.88034e-07 0.082604 8.41593e-06 1.4079e-08 0.11115 7.08719e-06 -1.391e-05 0.134182 -6.30329e-06 -5.90969e-05 0.130201 -3.35647e-05 9.875 10.125 4.1501e+06 664295 101504 66391 12864
10.25 1.05958e-05 0.0922325 -8.92815e-08 2.6408e-05 0.119346 -4.50839e-06 2.94625e-05 0.136193 -3.93534e-06 -4.48356e-06 0.12753 2.24178e-06 10.125 10.375 2.82722e+06 596844 97114 58917 10973
