#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.6 0.15 0.6 0.933333 -0.1 0.933333 1 -0.111111 1 8.625 8.875 28292 224 479 351
9.00 0.7 0.0368421 0.7 0.791667 0.0235507 0.791667 0.857143 0.0178571 0.857143 8.875 9.125 50096 689 1563 1156
9.25 0.803371 -0.00755924 0.803371 0.829545 -0.00393236 0.829545 0.845638 -0.00773799 0.845638 9.125 9.375 238533 4717 9364 6992
9.50 0.816298 0.183702 0.188576 0.824675 -0.0357763 0.602453 0.862603 0.137397 0.16431 9.375 9.625 911156 15844 21295 15006
9.75 0.847019 0.0101241 0.259985 0.8804 -0.024373 0.266874 0.877457 0.0167636 0.195638 9.625 9.875 2.59007e+06 43732 45856 29106
10.00 0.933666 0.0147213 0.157242 0.946608 0.00403649 0.147527 0.944636 0.00621289 0.131117 9.875 10.125 3.68617e+06 79507 76438 46737
10.25 0.948499 0.0121641 0.107632 0.961057 -0.00234705 0.103014 0.952815 0.0138974 0.100721 10.125 10.375 2.65365e+06 80537 72603 41861
10.50 0.954373 0.00413358 0.0925925 0.96419 -0.00259769 0.0908709 0.955395 0.00724697 0.0872679 10.375 10.625 1.66678e+06 66501 56429 31799
10.75 0.955594 -2.77162e-05 0.0920205 0.956994 0.00384945 0.0868185 0.962181 -0.00166738 0.088734 10.625 10.875 1.03497e+06 53700 41245 22145
11.00 0.953289 0.00114232 0.0917467 0.964108 -0.00258762 0.104233 0.963517 -0.00260526 0.100061 10.875 11.125 632524 41285 28738 14596
11.25 0.957447 -0.00596309 0.104023 0.962324 -0.00383663 0.0972369 0.959413 -0.00331837 0.11098 11.125 11.375 367179 28644 18424 9365
11.50 0.950628 -0.0130571 0.103765 0.951315 -0.00739551 0.0896855 0.932288 0 0.101485 11.375 11.625 214180 16711 12153 5791
11.75 0.906874 -0.0165183 0.0843505 0.906425 -0.00327712 0.081722 0.894044 -0.00401831 0.0908692 11.625 11.875 123806 5255 8064 3712
12.00 0.798535 0.000692964 0.059579 0.755293 0.0135981 0.0650843 0.730796 0.0197268 0.0554534 11.875 12.125 71394 594 5490 2336
12.25 0.634921 0.0468975 0.0296575 0.537459 0.0157472 0.0483441 0.510785 0.0295444 0.048331 12.125 12.375 40902 86 3563 1456
12.50 0.5 0.125 0.0416667 0.296009 0.061956 0.0434118 0.278396 0.0478447 0.0532536 12.375 12.625 22762 25 2039 971
12.75 0.142857 0.257143 0.142857 0.175 0.0572581 0.0355442 0.206202 0.04193 0.0361547 12.625 12.875 12751 7 697 677
13.00 0 0 0 0.0634921 0.0615079 0.0301587 0.100478 0.0121221 0.0163201 12.875 13.125 6912 3 65 427
13.25 0 0 0 0.142857 0 0.142857 0.0457746 0.0173832 0.0062063 13.125 13.375 3610 1 7 285
13.50 0 0 0 0.5 0 0.5 0.0284091 0.0111389 0.0111677 13.375 13.625 1817 0 3 178
13.75 0 0 0 0 0 0 0.0576923 0.00613748 0.0199565 13.625 13.875 884 0 0 52
14.00 0 0 0 0 0 0 0.2 0.2 0 13.875 14.125 366 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 142 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 32 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 7 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
