#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.000695594 6.19519e-05 0 0.0294552 0 0 0.00177551 0.00419208 0 0 0.0668117 8.625 8.875 147278 2004 147 47 0
9 -4.17526e-06 4.17526e-06 0.00258276 -4.17526e-06 0 0.014036 -4.17526e-06 4.17526e-06 0.0133942 -4.17526e-06 0 0.0999808 8.875 9.125 243063 3557 493 186 0
9.25 -1.13661e-06 0.013504 0 -1.13661e-06 0.0232825 1.25027e-05 -1.13661e-06 0.0250483 2.27322e-06 -1.13661e-06 1.13661e-06 0.0820768 9.125 9.375 907100 27290 5116 1967 2
9.5 9.29079e-06 0.0360755 6.21052e-06 2.87803e-05 0.0671783 2.87803e-05 0 0.0965824 3.13024e-06 0 0.109518 0.00249754 9.375 9.625 2.77098e+06 215267 34746 11189 11
9.75 3.09731e-05 0.0503036 2.94822e-05 4.14876e-05 0.106102 3.88128e-05 0.000137908 0.130749 0.000138412 -8.69807e-06 0.0938771 4.06694e-05 9.625 9.875 4.80838e+06 554559 79704 20463 34
10 0.0001039 0.0684064 0.000101031 0.000181342 0.124044 0.000163548 0.000404071 0.144033 0.000406751 -2.14407e-05 0.0784692 0.00038087 9.875 10.125 3.95647e+06 598370 88765 21151 40
10.25 0.000428152 0.0875139 0.000386629 0.000656723 0.13077 0.00056538 0.00156887 0.151585 0.00129754 -3.07904e-05 0.0484025 0.000808992 10.125 10.375 2.52784e+06 514226 84362 18754 24
