#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 -0.0952381 1 0.733333 0.0313725 0.733333 0.666667 0.166667 0.666667 8.625 8.875 27961 217 436 376
9.00 0.7 0.3 0.072549 0.770492 0.041474 0.770492 0.884615 -0.0321563 0.884615 8.875 9.125 49376 676 1408 1214
9.25 0.754098 0.0297844 0.754098 0.813299 -0.00836098 0.813299 0.844633 -0.014949 0.844633 9.125 9.375 232858 4259 8691 7012
9.50 0.781321 -0.0184293 0.281321 0.809322 0.0238417 0.17183 0.837555 0.0517584 0.154486 9.375 9.625 876347 14177 19575 14854
9.75 0.816465 0.0408033 0.216838 0.845419 0.0263764 0.205939 0.86489 0.0373533 0.163274 9.625 9.875 2.48099e+06 39822 43488 30156
10.00 0.926821 0.0192064 0.127964 0.934127 0.0188735 0.124151 0.947509 0.00558436 0.126078 9.875 10.125 3.62242e+06 76259 75594 49991
10.25 0.955247 0.0016098 0.101742 0.951102 0.00787657 0.0841518 0.951035 0.0105038 0.0826046 10.125 10.375 2.62467e+06 78241 72386 45402
10.50 0.952777 0.00296623 0.0838415 0.959593 0.00316858 0.0817879 0.952688 0.00799704 0.0806204 10.375 10.625 1.65181e+06 64359 56045 34406
10.75 0.951511 0.00501841 0.0822196 0.954875 0.00517154 0.0808201 0.967914 -0.00455481 0.0927997 10.625 10.875 1.02587e+06 51740 41247 24141
11.00 0.951168 0.00443882 0.0894301 0.953683 0.00380701 0.0863675 0.960415 -0.00099647 0.0910108 10.875 11.125 628732 39846 28829 16077
11.25 0.942962 0.00493544 0.0859553 0.951653 0.00392443 0.0884979 0.957973 0 0.102517 11.125 11.375 366337 27682 18441 10251
11.50 0.943824 -0.00725496 0.0939249 0.941641 -0.00329262 0.0794985 0.93337 0.0057137 0.0788249 11.375 11.625 214354 16267 12242 6356
11.75 0.888673 -0.00416154 0.0716519 0.907323 -0.00619435 0.0785615 0.887794 0.0010947 0.0801392 11.625 11.875 124102 5200 8034 3991
12.00 0.804124 0.00650752 0.0541237 0.742271 0.0137447 0.0608715 0.732958 0.0159208 0.0516532 11.875 12.125 71811 589 5512 2556
12.25 0.621622 0.0262657 0.050193 0.524033 0.022384 0.0437338 0.50119 0.0256922 0.0439992 12.125 12.375 41307 94 3567 1596
12.50 0.642857 0.0714286 0.142857 0.293691 0.0613946 0.0421805 0.264957 0.052007 0.0481523 12.375 12.625 23123 17 2067 1029
12.75 0.5 0.166667 0.1 0.187898 0.0579491 0.0359119 0.191429 0.0470538 0.0342429 12.625 12.875 12984 6 681 741
13.00 0 0 0 0.078125 0.071875 0.0114583 0.0927602 0.00954161 0.0143288 12.875 13.125 7165 3 68 456
13.25 0.333333 0 0.333333 0 0.25 0 0.0474684 0.0209356 0.00302391 13.125 13.375 3732 3 8 320
13.50 0 0 0 1 0 0 0.0273224 0.0124503 0.00534438 13.375 13.625 1901 0 1 185
13.75 0 0 0 0 0 0 0.0491803 0.00345125 0.0174343 13.625 13.875 954 0 0 64
14.00 0 0 0 0 0 0 0.2 0.2 0 13.875 14.125 400 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 164 0 0 2
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 33 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
