#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.993719 0 0 1 0 0 0.94152 0 7.2 7.4 648103 34105 16226 1922
7.5 1 0 0.333333 1 0 0.303965 0 1 0 7.4 7.6 526349 33997 15017 1826
7.7 1 0 0.285714 0 1 0 1 0 1 7.6 7.8 429048 33251 14051 1650
7.9 0.875 0.125 0.0697073 0.75 0.25 0.0265958 0 1 0 7.8 8 343062 30244 12679 1465
8.1 0.75 0.232143 -0.0599892 0.833333 0.166667 0.0601218 0 1 -0.4 8 8.2 269618 26340 10748 1195
8.3 0.939394 0.0281385 0.108299 0.56 0.387368 -0.134444 1 0 0.306818 8.2 8.4 211239 22550 9209 1101
8.5 0.807692 0.152308 -0.00265253 0.6 0.311392 -0.124409 0.714286 0.285714 0.0331263 8.4 8.6 164733 18889 7641 904
8.7 0.861538 0.099551 0.0219313 0.73913 0.177255 0.00953859 0.833333 0.0952381 0.173139 8.6 8.8 128534 15604 6443 738
8.9 0.873684 0.0849364 0.031455 0.698413 0.20915 -0.00158727 0.769231 0.119658 0.102564 8.8 9 98646 12023 5435 595
9.1 0.896 0.0552195 0.0388572 0.711009 0.169546 0.00905645 0.538462 0.31448 -0.0469043 9 9.2 76317 8755 4484 499
9.3 0.925234 0.025121 0.0714201 0.715625 0.125147 0.0523597 0.59375 0.177679 0.084316 9.2 9.4 58865 5880 3863 415
9.5 0.905983 0.026903 0.0552366 0.688995 0.115353 0.0591547 0.541667 0.208333 -0.0224359 9.4 9.6 46213 3777 3239 328
9.7 0.858586 0.0464774 0.0282287 0.709924 0.0855987 0.0868176 0.65 0.0573171 0.125 9.6 9.8 37755 2184 2921 260
9.9 0.823529 0.0639706 0.0101961 0.685215 0.0598834 0.0716775 0.6375 0.0958334 0.11812 9.8 10 31325 1173 2562 280
10.1 0.851852 0.0439814 0.0405311 0.6974 0.0489597 0.0755287 0.622449 0.0593692 0.101616 10 10.2 27194 598 2335 246
10.3 0.837838 0.103339 0.0483641 0.675799 0.0326139 0.0622438 0.521277 0.105097 0.0402639 10.2 10.4 24096 282 2176 214
10.5 0.923077 0.0269231 0.123077 0.683333 0.0226163 0.0424421 0.604839 -0.00662446 0.108971 10.4 10.6 20222 120 1770 208
10.7 1 0 0.142857 0.728291 0.0121882 0.057195 0.539823 0.0427013 0.0676008 10.6 10.8 16029 50 1390 183
10.9 1 0 0 0.755889 0 0.0565022 0.528846 0.0256993 0.0582579 10.8 11 10855 15 907 144
11.1 1 0 0 0.763033 0.0168712 0.048101 0.453125 0.021234 0.0721726 11 11.2 5626 6 420 94
11.3 1 0 1 0.84507 -0.021541 0.117798 0.404762 0.0517598 0.0714286 11.2 11.4 2260 3 140 48
11.5 0 0 0 0.866667 0.00833333 0.230303 0.6 0 0.211111 11.4 11.6 547 0 26 18
11.7 0 0 0 0 1 0 0 0.5 0 11.6 11.8 77 0 0 3
11.9 0 0 0 0 0 0 0 0 0 11.8 12 5 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 3 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
