#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.000110014 0.0742773 0.000110014 0.000341997 0.0759234 0.000341997 0 0.0294118 0 0 0 0 0 0 0 8.625 8.875 230167 227243 2924 34 3 0
9.00 0.000161031 0.0983269 0.000161031 0 0.119022 0 0 0.0762712 0 0 0.0833333 0 0 0 0 8.875 9.125 370070 366390 3680 118 12 0
9.25 0.000304822 0.0823962 0.000299132 0.000298122 0.108318 0.000298122 0.000554631 0.133111 0.000554631 0 0.10274 0 0 0 0 9.125 9.375 1.25035e+06 1.23023e+06 20126 1803 146 0
9.50 0.000647969 0.0654118 0.000629554 0.00140439 0.098048 0.00137489 0.00301792 0.157561 0.00289214 0.00911577 0.144941 0.00911577 0 0 0 9.375 9.625 3.37332e+06 3.20386e+06 169468 15905 1097 0
9.75 0.00140999 0.070494 0.00134933 0.00391279 0.125223 0.00372738 0.0101838 0.186768 0.00971656 0.014218 0.194839 0.0126382 0 0 0 9.625 9.875 4.39954e+06 4.0057e+06 393837 34270 1899 0
10.00 0.00133581 0.068852 0.00126239 0.00838895 0.146857 0.00772867 0.0204318 0.21308 0.0187487 0.0261316 0.240786 0.0237686 0 0 0 9.875 10.125 3.24494e+06 2.83273e+06 412209 39644 2143 0
10.25 0.0017076 0.0595346 0.00159087 0.0205346 0.17875 0.0183526 0.0366526 0.229793 0.0318424 0.0486177 0.241354 0.0418512 0 0 0 10.125 10.375 1.89095e+06 1.54193e+06 349020 39697 2098 0
10.50 0.00248215 0.0531182 0.00235847 0.0344041 0.186381 0.0295233 0.0534302 0.218474 0.0447726 0.0665881 0.224543 0.0575574 0 0 0 10.375 10.625 1.04605e+06 808574 237472 32360 1697 0
10.75 0.00513466 0.0569821 0.00483645 0.0559836 0.171371 0.0447075 0.0778309 0.198929 0.0598933 0.0926573 0.236817 0.0728833 0 0 0 10.625 10.875 536182 429240 106942 21945 1144 0
11.00 0.0111083 0.0654165 0.00987958 0.0916001 0.175121 0.0652665 0.11829 0.2102 0.0813477 0.140327 0.230597 0.082499 0 0 0 10.875 11.125 267652 220556 47096 14270 734 0
11.25 0.02242 0.0797126 0.0180065 0.141458 0.17989 0.0854674 0.160142 0.206367 0.0954221 0.256522 0.205868 0.149545 0 0 0 11.125 11.375 126845 107850 18995 8480 460 0
11.50 0.0421564 0.0840965 0.0288904 0.198697 0.180701 0.0978966 0.178344 0.182279 0.0933108 0.320359 0.187333 0.145803 0 0 0 11.375 11.625 57787 50882 6905 4082 334 0
11.75 0.0758844 0.0929427 0.0446935 0.258487 0.169488 0.103581 0.169585 0.126883 0.0774194 0.395238 0.201984 0.130815 0 0 0 11.625 11.875 24663 22218 2445 1085 210 0
12.00 0.12355 0.0980817 0.0524548 0.312869 0.140496 0.108619 0.178571 0.116071 0.0892857 0.422819 0.19156 0.1146 0 0 0 11.875 12.125 10074 9227 847 112 149 0
12.25 0.19621 0.093586 0.0603499 0.328704 0.108506 0.098289 1 0 0.25 0.414286 0.2 0.128571 0 0 0 12.125 12.375 3646 3430 216 4 70 0
12.50 0.26311 0.106691 0.0551537 0.540984 0.0655738 0.0819672 0 0 0 0.571429 0.0952381 0.0714286 0 0 0 12.375 12.625 1167 1106 61 0 42 0
12.75 0.341463 0.121951 0.0557491 0.375 0.125 0 0 0 0 0.375 0.125 0 0 0 0 12.625 12.875 295 287 8 0 8 0
13.00 0.442857 0.114286 0.128571 1 0 1 0 0 0 0 0 0 0 0 0 12.875 13.125 71 70 1 0 0 0
13.25 0.625 0.125 0.125 1 0 0 0 0 0 1 0 0 0 0 0 13.125 13.375 9 8 1 0 1 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
