#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0607835 0.116571 0.0491017 0.163962 0.188728 0.129868 -0.0118624 0.0104996 0.0724122 -0.0118624 0.0104996 0.0724122 7.2 7.4 144532 14963 182 0 0
7.5 0.0658507 0.12314 0.0543428 0.201009 0.155358 0.164192 -0.0120345 0.0104785 0.0727624 -0.0120345 0.0104785 0.0727624 7.4 7.6 106304 11992 230 0 0
7.7 0.0627858 0.132747 0.0500155 0.110094 0.230079 0.0715978 -0.0136174 0.0116142 0.0722188 -0.0136174 0.0116142 0.0722188 7.6 7.8 76148 9175 194 0 0
7.9 0.0714704 0.126956 0.0563935 0.114847 0.233805 0.0718663 -0.0155877 0.0135215 0.0706799 -0.0155877 0.0135215 0.0706799 7.8 8 52547 6421 161 0 0
8.1 0.0703716 0.133148 0.0548017 0.1626 0.213818 0.122455 -0.015744 0.0132073 0.0713896 -0.015744 0.0132073 0.0713896 8 8.2 35466 4343 157 0 0
8.3 0.066383 0.12742 0.0491854 0.0967065 0.237186 0.0618006 -0.0180476 0.014709 0.0680263 -0.0180476 0.014709 0.0680263 8.2 8.4 23582 2582 122 0 0
8.5 0.0946239 0.106943 0.0716255 0.203658 0.139954 0.155486 -0.0206409 0.0170474 0.064416 -0.0206409 0.0170474 0.064416 8.4 8.6 15461 1605 107 0 0
8.7 0.0924648 0.11787 0.0675824 0.243111 0.12892 0.170567 -0.0225141 0.0174476 0.0705469 -0.0225141 0.0174476 0.0705469 8.6 8.8 10009 948 64 0 0
8.9 0.109169 0.0877392 0.0854018 0.26015 0.0914858 0.199291 -0.0273498 0.0206247 0.0663432 -0.0273498 0.0206247 0.0663432 8.8 9 6363 586 80 0 0
9.1 0.0711477 0.114363 0.0434394 0.116125 0.210966 0.0528276 -0.0314164 0.0228599 0.0679029 -0.0314164 0.0228599 0.0679029 9 9.2 4107 351 61 0 0
9.3 0.109921 0.0599229 0.0769588 0.216357 0.115711 0.150703 -0.0336432 0.0236276 0.070018 -0.0336432 0.0236276 0.070018 9.2 9.4 2461 202 52 0 0
9.5 0.0952132 0.0600702 0.0729302 0.22737 0.0399498 0.196487 -0.0334996 0.0243066 0.0676004 -0.0334996 0.0243066 0.0676004 9.4 9.6 1504 101 23 0 0
9.7 0.0730374 0.088265 0.0501685 0.0665014 0.156862 0.0433258 -0.0446097 0.0345377 0.0565139 -0.0446097 0.0345377 0.0565139 9.6 9.8 875 68 27 0 0
9.9 0.0912545 0.0574635 0.0849 0.0798693 0.11178 0.0826471 -0.0377778 0.0258017 0.0554762 -0.0377778 0.0258017 0.0554762 9.8 10 481 31 17 0 0
10.1 -0.0284698 0.115398 -0.0132606 -0.0284698 0.13278 0.000101678 -0.0284698 0.0205016 0.0633177 -0.0284698 0.0205016 0.0633177 10 10.2 303 22 8 0 0
10.3 0.0356108 0.0782463 0.0795668 0.0689441 0.100248 0.141016 -0.0310559 0.0159044 0.0735953 -0.0310559 0.0159044 0.0735953 10.2 10.4 176 15 10 0 0
10.5 0.292793 -0.0915349 0.372793 0.459459 -0.143983 0.554698 -0.0405405 0.0405405 0.0910384 -0.0405405 0.0405405 0.0910384 10.4 10.6 77 3 2 0 0
10.7 -0.117647 0.117647 0.00735294 -0.117647 0.117647 0.00735294 -0.117647 0.117647 0.0252101 -0.117647 0.117647 0.0252101 10.6 10.8 35 1 0 0 0
10.9 0 0 0.1875 0 0 0.2 0 0 0.2 0 0 0.2 10.8 11 11 1 1 0 0
11.1 0 0 0.2 0 0 0.2 0 0 0.2 0 0 0.2 11 11.2 10 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 4 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 1 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
