#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0287463 0.0621804 0.0287463 0.0292154 0.0763773 0.0292154 0.0179372 0.0672646 0.0179372 0.0388769 0.0712743 0.0388769 0.0161725 0.0808625 0.0161725 8.625 8.875 28208 25812 2396 223 463 371
9.00 0.036328 0.0816138 0.036328 0.0415884 0.0901529 0.0413201 0.044898 0.103401 0.0435374 0.042471 0.0958816 0.042471 0.0423729 0.0949153 0.0423729 8.875 9.125 49763 42309 7454 735 1554 1180
9.25 0.0257507 0.066524 0.0257507 0.0402698 0.0975141 0.0402698 0.0415925 0.0947509 0.0415925 0.0411932 0.100743 0.0411932 0.0447343 0.10251 0.0447343 9.125 9.375 235952 191179 44773 4496 9152 7131
9.50 0.017567 0.0480033 0.0175437 0.0550359 0.110578 0.0549646 0.052673 0.112168 0.0526074 0.0623432 0.124011 0.0622467 0.0700776 0.131661 0.0699449 9.375 9.625 896489 770135 126354 15245 20724 15069
9.75 0.0217434 0.0582831 0.0214498 0.0657271 0.12716 0.0650383 0.0721282 0.143924 0.0715338 0.0914787 0.157855 0.0905899 0.0954072 0.16579 0.0945026 9.625 9.875 2.54506e+06 2.19662e+06 348441 42064 45005 29851
10.00 0.0150379 0.0458827 0.0147436 0.0593817 0.121606 0.0578101 0.0661548 0.132639 0.0643662 0.0793431 0.146919 0.0768702 0.0811873 0.152425 0.0786217 9.875 10.125 3.66055e+06 3.05808e+06 602475 78271 76415 48345
10.25 0.0106092 0.0376214 0.0103337 0.0520893 0.117458 0.0481352 0.0575329 0.128664 0.0535418 0.067309 0.139758 0.0603478 0.0653995 0.137627 0.0589243 10.125 10.375 2.64187e+06 2.07206e+06 569810 79763 72650 43456
10.50 0.00761558 0.0301331 0.00708899 0.0455647 0.112037 0.0355456 0.0480045 0.120105 0.0384337 0.0594787 0.12695 0.0434305 0.0576882 0.123623 0.0416938 10.375 10.625 1.66084e+06 1.22105e+06 439792 65473 56743 33005
10.75 0.00596672 0.0252235 0.004717 0.0485055 0.112176 0.0215895 0.0479934 0.118192 0.0235584 0.0615329 0.121259 0.0219657 0.0559219 0.117518 0.0158987 10.625 10.875 1.03126e+06 720161 311099 52924 41490 23050
11.00 0.0064909 0.0246443 0.00276039 0.06324 0.10463 0.000556409 0.0568614 0.105109 0.00650849 0.0797629 0.105728 -0.00197916 0.0797886 0.105099 -0.00297875 10.875 11.125 631131 426751 204380 40713 28848 15328
11.25 0.0104868 0.0223951 0 0.107759 0.0885842 -0.0122473 0.0852519 0.0867211 -0.0115837 0.131004 0.0922786 -0.0151287 0.133682 0.0881012 -0.0167743 11.125 11.375 366922 251841 115081 28363 18488 9762
11.50 0.0262127 0.0259404 -0.00219822 0.213199 0.0811956 -0.0102336 0.154604 0.0746183 -0.0103132 0.244991 0.0830718 -0.0083269 0.261172 0.078899 -0.00691402 11.375 11.625 214174 150576 63598 16539 12229 6042
11.75 0.0800337 0.0338954 0.00340641 0.383791 0.062101 0.00514716 0.271933 0.0645949 0.00255755 0.411816 0.0645188 0.00655875 0.448017 0.0621268 0.00487018 11.625 11.875 123956 88950 35006 5266 8074 3857
12.00 0.205928 0.0335298 0.0148195 0.591262 0.0323736 0.0205281 0.477586 0.0368942 0.0220702 0.610013 0.0309598 0.0202045 0.630661 0.0326602 0.0161378 11.875 12.125 71612 52431 19181 580 5513 2407
12.25 0.424366 0.0272063 0.035229 0.769155 0.0208818 0.0264044 0.695122 0.0464511 0.0540963 0.772252 0.0223883 0.0288022 0.792027 0.019558 0.0254977 12.125 12.375 41040 30912 10128 82 3539 1505
12.50 0.659749 0.0331689 0.0585133 0.894917 0.014444 0.0318902 0.961538 0 0.0282051 0.88602 0.0150262 0.0330073 0.913087 0.0105533 0.0323429 12.375 12.625 22909 17637 5272 26 2053 1001
12.75 0.838015 0.0308685 0.0682878 0.948127 0.00779808 0.0278863 1 0 0 0.915594 0.018598 0.0294265 0.94964 0.00796205 0.0307214 12.625 12.875 12851 10075 2776 4 699 695
13.00 0.930494 0.0186521 0.052613 0.975922 0.00752443 0.0160857 1 0 1 0.985075 0 0.0619977 0.966443 0.010944 0.0100209 12.875 13.125 7012 5683 1329 1 67 447
13.25 0.964215 0.00662696 0.0328032 0.982813 0.00455213 0.00866067 1 0 0 1 0 0 0.996644 0 0.00767374 13.125 13.375 3658 3018 640 2 7 298
