#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0128859 0.0605507 0.0114567 0.0660714 0.174418 0.054466 0 0 0 0 0 0 0 0 0 7.2 7.4 19573 19013 560 0 0 0
7.5 0.0147009 0.0633993 0.0126454 0.055794 0.206182 0.0423007 0 0 0 0 0 0 0 0 0 7.4 7.6 15295 14829 466 0 0 0
7.7 0.0147598 0.0687176 0.0127955 0.10137 0.169623 0.0890999 0 0 0 0 0 0 0 0 0 7.6 7.8 11002 10637 365 0 0 0
7.9 0.0157698 0.0651979 0.0136715 0.0985916 0.158834 0.0871412 0 0 0 0 0 0 0 0 0 7.8 8 7513 7229 284 0 0 0
8.1 0.0144748 0.0673484 0.0120957 0.0777778 0.16476 0.068254 0 0 0 0 0 0 0 0 0 8 8.2 5016 4836 180 0 0 0
8.3 0.0119048 0.0618866 0.0102374 0.0857143 0.143201 0.0857143 0 0 0 0 0 0 0 0 0 8.2 8.4 3248 3108 140 0 0 0
8.5 0.0125918 0.0682687 0.010326 0.0895522 0.154634 0.0895522 0 0 0 0 0 0 0 0 0 8.4 8.6 1973 1906 67 0 0 0
8.7 0.017192 0.07198 0.0151412 0.0227273 0.211315 0.0227273 0 0 0 0 0 0 0 0 0 8.6 8.8 1091 1047 44 0 0 0
8.9 0.0260163 0.0626934 0.0240163 0 0.333333 0 0 0 0 0 0 0 0 0 0 8.8 9 630 615 15 0 0 0
9.1 0.0149701 0.0699658 0.0149701 0.166667 0.166667 0.166667 0 0 0 0 0 0 0 0 0 9 9.2 346 334 12 0 0 0
9.3 0.0150754 0.062444 0.0150754 0 0.5 0 0 0 0 0 0 0 0 0 0 9.2 9.4 202 199 3 0 0 0
9.5 0.0108696 0.0724638 0.0108696 0.25 0.0833333 0.25 0 0 0 0 0 0 0 0 0 9.4 9.6 96 92 4 0 0 0
9.7 0 0.0634921 0 0 0.25 0 0 0 0 0 0 0 0 0 0 9.6 9.8 62 61 1 0 0 0
9.9 0.0322581 0.0232975 0.0322581 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 32 31 1 0 0 0
10.1 0 0.0714286 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 8 8 0 0 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 4 4 0 0 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 3 2 1 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 2 2 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 0 0 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
