#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0595809 0.0745647 0.0332597 0.0647273 0.0856597 0.0374732 0.0782897 0.0936654 0.0399934 0.0773105 0.0860192 0.0416344 7.2 7.4 708715 184667 27048 24615 17310
7.5 0.0594346 0.0727976 0.0258053 0.0596235 0.0803297 0.0275735 0.0821231 0.0865238 0.0350725 0.0720501 0.0851281 0.0260673 7.4 7.6 586565 159868 25048 22195 15516
7.7 0.0652464 0.0722577 0.0206338 0.0672541 0.0761538 0.0239007 0.0792501 0.0849461 0.0220051 0.0719114 0.0821371 0.0173721 7.6 7.8 477786 135040 22016 19344 13269
7.9 0.0772049 0.0702313 0.0175665 0.0779523 0.0692951 0.0228345 0.0903836 0.074266 0.0161513 0.0866641 0.074789 0.0171306 7.8 8 390230 117969 20030 17228 11760
8.1 0.0796442 0.0704888 0.00567703 0.0781361 0.0713192 0.00735415 0.0923864 0.0765204 0.0028839 0.0884855 0.0711877 0.00219302 8 8.2 319391 107508 18885 15480 10210
8.3 0.0818322 0.0621593 -0.00106149 0.0832196 0.0598198 0.0038835 0.096894 0.0718224 -0.00382448 0.0925596 0.0708345 -0.0042901 8.2 8.4 261147 95072 17490 13723 8921
8.5 0.0903908 0.0560902 -0.00501192 0.0864514 0.0574039 -0.00216781 0.112791 0.0621206 -0.00395457 0.111096 0.0582783 -0.00455777 8.4 8.6 207466 78289 15366 11801 7483
8.7 0.10653 0.0536043 -0.00493903 0.0982578 0.0520421 -0.00222658 0.123328 0.0635117 -0.00523306 0.129455 0.054073 -0.00178967 8.6 8.8 163500 62644 13055 9867 6319
8.9 0.124036 0.0546672 -0.00517693 0.111358 0.0500655 -0.00247353 0.14402 0.0635138 -0.00372538 0.140164 0.065986 -0.00911497 8.8 9 130403 49578 11059 8335 5146
9.1 0.14697 0.055479 -0.00233589 0.126029 0.0457232 -0.00126544 0.171499 0.0586921 -0.00256726 0.179732 0.0531193 0.0037898 9 9.2 105980 39739 9067 7049 4418
