#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.333333 0.285714 0.333333 1 -0.2 1 1 -0.0588235 1 8.625 8.875 28905 217 459 293
9.00 0.846154 -0.131868 0.846154 0.9375 -0.09375 0.9375 0.956522 -0.0869566 0.956522 8.875 9.125 52014 812 1552 1030
9.25 0.831461 -0.03394 0.831461 0.811828 0.0506256 0.811828 0.877698 -0.0218926 0.877698 9.125 9.375 247903 5144 9705 6488
9.50 0.861878 -0.0752445 0.611878 0.897465 -0.0692936 0.897465 0.901079 -0.0342799 0.901079 9.375 9.625 982997 18324 23698 14486
9.75 0.905446 -0.0551478 0.355446 0.913701 -0.0438539 0.430943 0.921739 -0.0263664 0.421739 9.625 9.875 2.79078e+06 49704 49632 27597
10.00 0.950519 -0.0226226 0.338274 0.958853 -0.0174825 0.252477 0.947939 -0.00724018 0.27052 9.875 10.125 3.79165e+06 84435 78232 41901
10.25 0.955199 -0.00480771 0.143221 0.963719 -0.00444281 0.130386 0.968201 -0.00729549 0.128248 10.125 10.375 2.69975e+06 84367 73131 36833
10.50 0.953116 0.00257927 0.110655 0.969907 -0.00510889 0.11092 0.967033 -0.00476879 0.112955 10.375 10.625 1.69133e+06 70655 56651 27764
10.75 0.949917 -4.673e-05 0.0993589 0.970322 -0.0131787 0.115478 0.974074 -0.0153362 0.112153 10.625 10.875 1.05032e+06 57611 41208 19514
11.00 0.945837 0.00358206 0.104499 0.962413 -0.00585467 0.112287 0.959574 -0.00644124 0.122745 10.875 11.125 637146 43668 28538 12761
11.25 0.966552 -0.0164579 0.124271 0.972789 -0.0162451 0.11486 0.961017 -0.00741696 0.128236 11.125 11.375 368073 30068 18320 8146
11.50 0.953554 -0.015464 0.121836 0.948417 -0.00554246 0.0943889 0.933831 7.9751e-05 0.110643 11.375 11.625 213243 17234 12189 5035
11.75 0.913416 0.00410998 0.0798884 0.907374 -0.010976 0.0998946 0.888353 0 0.0948824 11.625 11.875 123062 5439 8128 3306
12.00 0.851852 -0.0185186 0.0755361 0.773145 0.0141166 0.0735661 0.756801 0.00831699 0.0693013 11.875 12.125 70323 583 5610 2004
12.25 0.722222 0.0277778 0.0505804 0.558033 0.0202593 0.0506468 0.514636 0.0355015 0.0420874 12.125 12.375 39979 91 3640 1304
12.50 0.538462 0.0448717 0.138462 0.318255 0.0628616 0.0475985 0.294264 0.0544536 0.0587431 12.375 12.625 22271 14 2069 861
12.75 0.5 0.5 0 0.200647 0.0604992 0.0502473 0.204047 0.0468362 0.0242719 12.625 12.875 12226 4 650 611
13.00 0 0 0 0.134328 0.0323383 0.0390903 0.117647 0.0130348 0.0195038 12.875 13.125 6558 2 69 384
13.25 0 0 0 0 0 0 0.0433213 0.0168291 0.00558545 13.125 13.375 3374 0 3 280
13.50 0 0 0 0 0 0 0.0362319 0.0144928 0.00724638 13.375 13.625 1637 0 0 138
13.75 0 0 0 0 0 0 0.0816327 0 0.0371882 13.625 13.875 767 0 0 49
14.00 0 0 0 0 0 0 0.25 0.25 0 13.875 14.125 307 0 0 4
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 110 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 23 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 3 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
