#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.145707 0.0636758 0.0172546 0.152135 0.0718822 0.0168793 0.17809 0.0728261 0.0218139 0.175072 0.0676443 0.0206631 7.2 7.4 737389 182478 23429 24050 19897
7.5 0.151012 0.059235 0.0151788 0.153384 0.0660402 0.0170362 0.184234 0.0660239 0.0180855 0.175141 0.06512 0.0154103 7.4 7.6 627206 166624 22603 22875 18538
7.7 0.15895 0.0568191 0.0138307 0.16159 0.0568615 0.0193633 0.187652 0.0670769 0.0150369 0.182047 0.0623336 0.0134553 7.6 7.8 519176 144834 20207 20457 16704
7.9 0.175425 0.0533954 0.0157222 0.171565 0.0552571 0.0176539 0.20634 0.0598752 0.0192604 0.193922 0.0604817 0.0125117 7.8 8 422133 123428 17978 18040 14739
8.1 0.197953 0.0550406 0.0146863 0.196 0.0546495 0.0163606 0.218101 0.0610907 0.0124641 0.210139 0.0599754 0.0114643 8 8.2 338883 104477 15782 15828 12494
8.3 0.227801 0.0526799 0.0195585 0.222445 0.0487052 0.0276403 0.232784 0.0636868 0.010927 0.237711 0.0584018 0.0144317 8.2 8.4 274445 92392 14113 14136 11068
8.5 0.225683 0.0551109 0.0147043 0.216366 0.0545597 0.0155493 0.248628 0.0573495 0.0162466 0.242929 0.0591709 0.0165733 8.4 8.6 226831 84052 13339 12787 9714
8.7 0.22599 0.0559606 0.0141406 0.21989 0.0471171 0.0213917 0.243379 0.0626224 0.00751255 0.252751 0.0576059 0.0150782 8.6 8.8 183558 70591 11713 10798 8502
8.9 0.232721 0.0520492 0.0147579 0.217594 0.0518534 0.0136891 0.256943 0.0541117 0.0181133 0.247896 0.0593162 0.0100047 8.8 9 148304 56994 10354 9069 6905
9.1 0.242065 0.0487607 0.0146894 0.221987 0.041222 0.0226204 0.265389 0.0531995 0.0174355 0.268682 0.0528709 0.0156779 9 9.2 121737 46266 8808 7744 5823
9.3 0.246598 0.0479951 0.0138961 0.21241 0.0419811 0.0218042 0.265184 0.0539978 0.0122751 0.264678 0.0622393 0.00987965 9.2 9.4 101800 38280 7426 6576 5071
9.5 0.25628 0.0450037 0.0158568 0.193764 0.0555141 0.00950363 0.268967 0.052485 0.0131028 0.282034 0.0456829 0.0149316 9.4 9.6 86096 31768 5696 5619 4455
9.7 0.260522 0.0494746 0.0151182 0.184225 0.0552101 0.0141703 0.282308 0.0445216 0.0171094 0.285839 0.0530639 0.0105829 9.6 9.8 74075 26877 4312 4902 3927
9.9 0.271971 0.0437912 0.0172658 0.170846 0.0492375 0.0216167 0.296557 0.0410267 0.0209371 0.318336 0.0397268 0.0247287 9.8 10 64147 22992 2875 4516 3604
10.1 0.263869 0.0512352 0.0104511 0.10683 0.0877072 0 0.286275 0.0508566 0.00894937 0.296408 0.0478821 0.0121512 10 10.2 57035 19647 1655 4121 3253
10.3 0.273745 0.0454 0.01624 0.0997371 0.0775734 0.0189814 0.297081 0.0438603 0.0154513 0.297649 0.0502979 0.0165234 10.2 10.4 50715 16975 837 3899 2908
10.5 0.277823 0.0459523 0.0208323 0.0556187 0.0989329 0.0210352 0.277902 0.0487763 0.0138457 0.314352 0.0426468 0.0227703 10.4 10.6 44056 14205 306 3504 2641
