#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00208319 0.00906477 0.00208319 0.0206254 0.00795042 0.0206254 0.00516213 0.0164895 0.00516213 0.0028002 0.0169064 0.0028002 8.625 8.875 27674 2173 195 391 353
9 -0.00072166 0.0166666 -0.000850097 0.00228117 0.00539543 0.00353707 -0.0131998 0.0209904 -0.00883759 0.00766903 0.00526925 0.00766903 8.875 9.125 48852 6575 585 1331 1185
9.25 0.0174994 0.030829 0.0174799 0.018904 0.0263817 0.0186495 0.0169884 0.034679 0.0169937 0.0223689 0.0333977 0.0223742 9.125 9.375 230225 40471 3849 8064 6813
9.5 0.0440106 0.0571904 0.043785 0.0433415 0.0561797 0.0429953 0.0532393 0.0684293 0.0529867 0.0644048 0.0816097 0.0640286 9.375 9.625 859117 113087 12985 18389 14690
9.75 0.0538391 0.0589638 0.0522414 0.0603524 0.0679687 0.0591449 0.0814055 0.0891031 0.0791952 0.0905338 0.0974241 0.08808 9.625 9.875 2.42071e+06 322289 37475 41999 30485
10 0.0538948 0.0693695 0.0488657 0.0609959 0.077772 0.0560707 0.0768627 0.089653 0.0686676 0.0771358 0.0945514 0.0689598 9.875 10.125 3.5852e+06 587805 74492 74946 51910
10.25 0.0523122 0.07441 0.0419769 0.0574673 0.0848776 0.0471794 0.0719147 0.0910312 0.0552243 0.0689156 0.0894776 0.0525956 10.125 10.375 2.60704e+06 561941 76720 72183 47503
