#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00478742 7.37012e-06 0 0.0338279 7.37012e-06 0 0.0196025 7.37012e-06 0 0 0.0676872 8.625 8.875 137595 1912 155 56 0
9 0 0 0.0136564 0 0 0.0237731 0 0.000772446 0.00599846 0 0 0.101874 8.875 9.125 227611 3579 532 222 1
9.25 0 0.017917 1.19775e-06 0 0.0257444 4.79099e-06 0 0.0365219 0 0 0.0467293 1.19775e-05 9.125 9.375 863226 28326 5406 2350 21
9.5 8.84152e-06 0.0397469 1.05696e-06 2.7749e-05 0.0725331 4.86908e-06 -4.05757e-07 0.0991361 8.11514e-07 -4.05757e-07 0.0607877 3.81411e-05 9.375 9.625 2.68081e+06 216280 35518 12827 124
9.75 1.79172e-05 0.0527512 9.85513e-06 5.20198e-05 0.106904 2.64197e-05 3.31167e-05 0.134123 3.3592e-05 -8.79265e-06 0.10887 7.31929e-05 9.625 9.875 4.76965e+06 561591 82220 23861 270
10 5.73782e-05 0.0710205 5.21413e-05 0.000104898 0.122008 6.69917e-05 0.000187702 0.144848 0.000193307 -1.47521e-05 0.104805 4.51415e-05 9.875 10.125 3.99935e+06 610007 91935 24697 275
10.25 0.00023976 0.0841016 0.000221586 0.000489642 0.128986 0.000455487 0.00072002 0.146041 0.000580638 -1.4633e-05 0.0953877 4.87765e-05 10.125 10.375 2.57691e+06 526744 87254 21779 252
