#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0123969 0.0640735 0.0106582 0.0620865 0.171696 0.0496898 0 0 0 0 0 0 0 0 0 7.2 7.4 44153 42188 1965 2 0 0
7.5 0.0144346 0.065184 0.0125739 0.0696014 0.185399 0.0563914 0 0 0 0 0 0 0 0 0 7.4 7.6 33064 31383 1681 1 0 0
7.7 0.0134346 0.0686366 0.0114027 0.0846343 0.176013 0.0716894 0 0 0 0 0 0 0 0 0 7.6 7.8 23473 22256 1217 0 0 0
7.9 0.0159543 0.0668172 0.0140168 0.0761905 0.19313 0.0631399 0 0 0 0 0 0 0 0 0 7.8 8 16176 15231 945 2 0 0
8.1 0.0150399 0.0694058 0.0127267 0.0842788 0.177237 0.0677042 0 0.5 0 0 0 0 0 0 0 8 8.2 10391 9774 617 1 0 0
8.3 0.0180841 0.0665083 0.0150191 0.0756757 0.17562 0.0587868 0 1 0 0 0 0 0 0 0 8.2 8.4 6508 6138 370 1 0 0
8.5 0.015674 0.0672184 0.0126018 0.0650406 0.168726 0.0504065 0 0.666667 0 0 0 0 0 0 0 8.4 8.6 4074 3828 246 1 0 0
8.7 0.0187527 0.0583957 0.0148638 0.0687023 0.170881 0.0546178 0 1 0 0 0 0 0 0 0 8.6 8.8 2424 2293 131 3 0 0
8.9 0.0179104 0.0603208 0.0134127 0.0909091 0.131313 0.0909091 1 0 1 0 0 0 0 0 0 8.8 9 1395 1340 55 1 0 0
9.1 0.0277427 0.0549019 0.0249495 0.0322581 0.217742 0.0322581 0 1 0 0 0 0 0 0 0 9 9.2 824 793 31 0 0 0
9.3 0.0238612 0.0560678 0.0217335 0.0714286 0.206349 0.0714286 0 1 0 0 0 0 0 0 0 9.2 9.4 475 461 14 1 0 0
9.5 0.0233463 0.0652613 0.0233463 0.142857 0.177143 0.142857 0 1 0 0 0 0 0 0 0 9.4 9.6 271 257 14 0 0 0
9.7 0.0359712 0.046503 0.0359712 0.2 0.1 0.2 1 0 1 0 0 0 0 0 0 9.6 9.8 149 139 10 1 0 0
9.9 0.025641 0.0595608 0.025641 0 0.25 0 0 0 0 0 0 0 0 0 0 9.8 10 80 78 2 0 0 0
10.1 0.0238095 0.0670996 0.0238095 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 42 42 0 0 0 0
10.3 0 0.111111 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 11 11 0 0 0 0
10.5 0 0.111111 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 5 5 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 2 2 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 2 2 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
