#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00298849 0.0445187 0.00273196 0.0331437 0.161659 0.0291981 0.057197 0.218134 0.0483172 0.0618729 0.247986 0.0544655 0 0 0 7.2 7.4 451235 350009 101226 13200 598 0
7.5 0.00428176 0.0449977 0.00395115 0.0367322 0.15357 0.0317384 0.0599031 0.202677 0.0496211 0.0648464 0.234609 0.0570094 0 0 0 7.4 7.6 346747 261808 84939 12587 586 0
7.7 0.00551653 0.0471368 0.00496225 0.0416323 0.149912 0.0346275 0.0678083 0.193786 0.0545959 0.0826162 0.211608 0.0669912 0 0 0 7.6 7.8 258401 192875 65526 11621 581 0
7.9 0.00766329 0.0502775 0.00683128 0.0480907 0.147015 0.0383641 0.075005 0.193461 0.0571548 0.0703934 0.222238 0.0566319 0 0 0 7.8 8 191988 143933 48055 10026 483 0
8.1 0.00983769 0.0517063 0.00840238 0.0567696 0.151091 0.0418328 0.083893 0.19685 0.0596343 0.078481 0.217608 0.0589211 0 0 0 8 8.2 139015 105106 33909 8487 395 0
8.3 0.0128208 0.0538684 0.0105454 0.0691073 0.154253 0.0474924 0.0993548 0.187285 0.0673309 0.133721 0.206085 0.108876 0 0 0 8.2 8.4 100807 77452 23355 6975 344 0
8.5 0.0163256 0.0536363 0.0128204 0.0812081 0.15339 0.0530543 0.114084 0.180097 0.0754066 0.132143 0.208766 0.0919969 0 0 0 8.4 8.6 73476 57517 15959 5531 280 0
8.7 0.0205292 0.0540028 0.0148765 0.0928204 0.161857 0.0556245 0.116782 0.191152 0.0726075 0.193694 0.194932 0.123271 0 0 0 8.6 8.8 52540 41648 10892 4487 222 0
8.9 0.0274722 0.0545744 0.0182704 0.106552 0.169271 0.0580948 0.119988 0.176154 0.0649167 0.221675 0.220749 0.120049 0 0 0 8.8 9 37973 30540 7433 3467 203 0
9.1 0.0337105 0.0562577 0.0194682 0.129412 0.160566 0.0698353 0.127396 0.168398 0.0719498 0.221519 0.21927 0.119608 0 0 0 9 9.2 26415 21655 4760 2504 158 0
9.3 0.0419776 0.0578978 0.0234835 0.15387 0.152342 0.0735131 0.131626 0.156339 0.0673736 0.322581 0.152419 0.167651 0 0 0 9.2 9.4 18604 15413 3191 1679 155 0
9.5 0.0476978 0.0644381 0.0234421 0.147248 0.154618 0.0588593 0.106742 0.150374 0.0496789 0.285714 0.202658 0.106906 0 0 0 9.4 9.6 12898 10881 2017 1068 126 0
9.7 0.0621061 0.0597665 0.0296449 0.186102 0.145955 0.0890873 0.13799 0.125301 0.0757888 0.254902 0.23948 0.0995622 0 0 0 9.6 9.8 8868 7616 1252 587 102 0
9.9 0.0716563 0.0649701 0.0280676 0.202232 0.144938 0.0836371 0.120141 0.115631 0.0657607 0.307692 0.176683 0.0908248 0 0 0 9.8 10 6048 5331 717 283 65 0
10.1 0.0783761 0.0726843 0.0257445 0.21 0.121828 0.0812446 0.123077 0.0814685 0.0677578 0.320513 0.18718 0.0876361 0 0 0 10 10.2 4047 3547 500 130 78 0
10.3 0.0904902 0.0702077 0.0211109 0.197411 0.159296 0.0750229 0.0952381 0.142857 0.041184 0.285714 0.192547 0.0945378 0 0 0 10.2 10.4 2696 2387 309 63 63 0
10.5 0.110831 0.0637719 0.024844 0.269939 0.107684 0.127833 0.227273 0.041958 0.160606 0.465116 0.129478 0.221873 0 0 0 10.4 10.6 1751 1588 163 22 43 0
10.7 0.125122 0.0582491 0.0330757 0.265306 0.148487 0.0816326 0.133333 0.152381 0.133333 0.387097 0.16129 0.153763 0 0 0 10.6 10.8 1121 1023 98 15 31 0
10.9 0.0979021 0.0945507 0.0155492 0.195652 0.219442 0.0485933 0 0.5 0 0.190476 0.280112 0.0525452 0 0 0 10.8 11 618 572 46 2 21 0
11.1 0.112853 0.0920403 0.0372224 0.2 0.115789 0.075 0 0 0 0.2 0.0727273 0.116667 0 0 0 11 11.2 344 319 25 1 15 0
11.3 0.0841122 0.122073 0.0297643 0.25 0.125 0.138889 0 0 0 0 0.333333 0 0 0 0 11.2 11.4 115 107 8 0 4 0
11.5 0.0857143 0.136508 0.042236 0 0.5 0 0 0 0 0 0 0 0 0 0 11.4 11.6 36 35 1 0 0 0
11.7 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 6 6 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
