#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00864654 0.0148538 0.00864654 0.0257061 0.0168129 0.0257061 0.00700804 0.0359059 0.00700804 0.0022619 0.00973464 0.00470425 8.625 8.875 26877 1929 152 361 307
9 0.00781666 0.0144589 0.00781666 0.0131414 0.0161804 0.0131414 -0.000814922 0.00459155 0.00332077 0.0119637 0.0190169 0.0119637 8.875 9.125 48070 5881 502 1153 1157
9.25 0.0255193 0.0317697 0.0255028 0.0254065 0.0283696 0.0254223 0.0276815 0.0318385 0.0275616 0.0293054 0.0361204 0.0293159 9.125 9.375 226850 37064 3353 7368 6675
9.5 0.0546485 0.0571855 0.0540976 0.0543213 0.0569221 0.0537829 0.0643678 0.0697658 0.0637155 0.0761992 0.0738552 0.0754313 9.375 9.625 838090 104774 11646 16910 14447
9.75 0.0588572 0.0561221 0.055898 0.0644813 0.0680299 0.0620486 0.0897514 0.0841701 0.084967 0.100982 0.0928007 0.0961484 9.625 9.875 2.34935e+06 308587 35051 39722 31208
10 0.061626 0.0663 0.052655 0.0669744 0.07483 0.0582884 0.0856608 0.0881214 0.0711025 0.0887074 0.092606 0.0740316 9.875 10.125 3.5384e+06 581355 72488 73839 54545
10.25 0.0609593 0.0735922 0.0439082 0.0668864 0.0818869 0.0493337 0.0817787 0.0901707 0.0547994 0.0791404 0.089703 0.0518072 10.125 10.375 2.58574e+06 558620 75280 71617 50654
