#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00611284 0 0 0.00828248 0 0 0.00530168 4.57338e-05 0 0.0355297 1.52446e-05 8.625 8.875 67355 1758 226 208 25
9 0 0.00230186 0.00269945 0 0.00495394 8.81267e-06 0 0.00581752 1.76253e-05 0 0 0.012868 8.875 9.125 118290 4817 853 789 115
9.25 2.6284e-05 0.030965 2.6284e-05 0 0.0353368 0 0 0.0407498 0 0 0.0391187 2.08819e-06 9.125 9.375 516930 38046 6905 6608 918
9.5 2.06422e-05 0.0668684 8.06761e-06 4.96206e-05 0.0912774 1.78034e-05 3.017e-05 0.110402 3.25438e-05 -8.90169e-06 0.108026 0 9.375 9.625 1.88816e+06 203088 34175 25594 3423
9.75 2.56152e-05 0.0726646 1.77627e-05 2.8155e-05 0.113613 1.90506e-05 1.63063e-05 0.139106 6.99592e-06 -4.40863e-05 0.127111 1.13042e-06 9.625 9.875 4.0837e+06 545182 83055 49675 6126
10 4.01965e-06 0.079076 6.80585e-06 1.85594e-05 0.112761 1.24438e-05 -4.90797e-06 0.132929 -1.66608e-05 0.000102005 0.129152 4.59111e-05 9.875 10.125 4.18155e+06 662119 102848 57354 7053
10.25 7.29098e-06 0.0911212 -2.49792e-06 3.48555e-05 0.120935 5.31055e-06 3.34564e-05 0.138926 -2.21291e-05 -6.29e-06 0.132897 -2.24643e-06 10.125 10.375 2.81482e+06 589059 97216 50319 6051
