#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.9 0.00909096 0.9 0.714286 0.0634921 0.714286 0.88 -0.0104348 0.88 8.625 8.875 26455 126 272 348
9.00 0.757576 -0.027846 0.757576 0.708333 0.0338889 0.708333 0.694915 0.0550848 0.694915 8.875 9.125 46458 370 1048 1167
9.25 0.720524 0.0741189 0.101577 0.754098 0.245902 0.0396901 0.823529 0.176471 0.066233 9.125 9.375 215559 2454 6021 6077
9.50 0.649583 0.229205 0.0663465 0.742587 0.161259 0.0915706 0.761491 0.157428 0.0828947 9.375 9.625 773734 8162 12780 12319
9.75 0.710981 0.168329 0.124902 0.765392 0.152975 0.130503 0.803027 0.125136 0.111105 9.625 9.875 2.14041e+06 27488 32476 27979
10.00 0.890156 0.0554424 0.0836751 0.905521 0.044821 0.082261 0.91992 0.034443 0.0829471 9.875 10.125 3.34499e+06 64791 68889 56577
10.25 0.931329 0.0238914 0.0657935 0.941593 0.0162054 0.0672209 0.941711 0.0164107 0.0636837 10.125 10.375 2.50008e+06 68420 68986 54028
10.50 0.943389 0.0136559 0.0626487 0.951158 0.010784 0.0571851 0.948706 0.0121961 0.0515939 10.375 10.625 1.58562e+06 55597 54464 41089
10.75 0.942394 0.0126994 0.0536683 0.953183 0.00675905 0.0582382 0.952587 0.00577635 0.0593861 10.625 10.875 985726 43245 40061 29104
11.00 0.937011 0.00901407 0.056628 0.952985 0.00316221 0.059219 0.950505 0.00711256 0.0593951 10.875 11.125 608666 33413 27994 19644
11.25 0.931144 0.00320768 0.0575832 0.948895 -0.00143981 0.0618936 0.950012 0.00205433 0.0615234 11.125 11.375 361222 23960 18146 12699
11.50 0.90051 0.00223792 0.0576733 0.916166 0.00472486 0.0511573 0.929245 0.00377303 0.0587876 11.375 11.625 212727 14465 11747 7737
11.75 0.841878 0.00313133 0.0461315 0.865276 0.00293314 0.0494677 0.870262 0.00177389 0.0519215 11.625 11.875 124738 4879 7618 4952
12.00 0.738411 0.00165057 0.053628 0.692785 0.02096 0.0399947 0.709319 0.012463 0.0472367 11.875 12.125 72762 564 5216 3128
12.25 0.695652 0.0207657 0.0494983 0.490016 0.0269724 0.0313829 0.456443 0.031574 0.0321133 12.125 12.375 42145 88 3359 1869
12.50 0.529412 0.0205882 0.154412 0.26422 0.0547453 0.0209112 0.252066 0.0473875 0.0344548 12.375 12.625 24240 19 1997 1176
12.75 0.25 0 0 0.164179 0.0623834 0.021322 0.181582 0.0363165 0.0289304 12.625 12.875 13803 5 685 857
13.00 0 0 0 0.0869565 0.0994842 0.00244948 0.0740038 0.0135448 0.0105117 12.875 13.125 7773 1 75 550
13.25 0 0 0 0 0 0 0.0343915 0.0248868 0.00305994 13.125 13.375 4246 0 6 392
13.50 0 0 0 0 0 0 0.0365297 0.017282 0.0086227 13.375 13.625 2251 0 1 225
13.75 0 0 0 0 0 0 0.0142857 0.0164835 -0.00020704 13.625 13.875 1147 0 0 73
14.00 0 0 0 0 0 0 0.142857 0.0238095 0 13.875 14.125 537 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 244 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 67 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 26 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
