#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0213468 0.0175215 0.0214671 0.0179558 0.0238473 0.018076 0.0121695 0.0269824 0.01241 0.0317267 0.0202852 0.031847 8.625 8.875 26848 1897 134 276 362
9 0.00568718 0.00422011 0.00593179 -0.0137837 0.0134902 0.00741255 0.00673565 0.0169482 0.00693134 0.0269142 0.00954426 0.027061 8.875 9.125 46643 5762 366 1041 1186
9.25 0.028574 0.02526 0.0281916 0.0260338 0.0298638 0.0258496 0.0316129 0.024502 0.0316253 0.0246433 0.0222127 0.0241653 9.125 9.375 215637 31988 2422 5952 6090
9.5 0.0694552 0.049086 0.062653 0.0594498 0.0494126 0.0563549 0.0830319 0.0563507 0.0760146 0.0932338 0.0639255 0.0833078 9.375 9.625 770400 81181 8009 12481 12222
9.75 0.0765858 0.0443407 0.0504089 0.0813961 0.0539617 0.0545737 0.118124 0.0665969 0.0787015 0.129425 0.0743463 0.0867277 9.625 9.875 2.12687e+06 253654 26935 31972 27910
10 0.0860553 0.0593632 0.0381782 0.0915455 0.0672424 0.0426045 0.113933 0.0718404 0.0453439 0.121787 0.0747903 0.0504249 9.875 10.125 3.32778e+06 544944 64122 68391 57128
10.25 0.0984325 0.0711698 0.029487 0.102837 0.0789366 0.0320557 0.128133 0.0823897 0.033175 0.125625 0.082442 0.0304248 10.125 10.375 2.49266e+06 536057 67909 68609 54738
