#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0159416 0.0489057 0.0159416 0.01705 0.0701824 0.01705 0.0232558 0.0581395 0.0232558 0.0160966 0.0663984 0.0160966 0.0123839 0.0743034 0.0123839 8.625 8.875 28429 25907 2522 258 497 323
9.00 0.024817 0.0700413 0.024817 0.023746 0.0868463 0.023746 0.0217984 0.0844687 0.0217984 0.0207792 0.0941558 0.0207792 0.024911 0.0845196 0.024911 8.875 9.125 50128 42632 7496 734 1540 1124
9.25 0.0171263 0.0611793 0.0171212 0.0299213 0.0948592 0.0298996 0.0314338 0.0955181 0.0314338 0.0302678 0.0949307 0.0302678 0.0353418 0.0989282 0.0353418 9.125 9.375 240909 194788 46121 4931 9449 6904
9.50 0.0134894 0.0511202 0.013468 0.0455576 0.115248 0.0454678 0.0432073 0.120061 0.0430862 0.052598 0.129262 0.0525068 0.0579778 0.13932 0.0579112 9.375 9.625 926299 792622 133677 16525 21940 15023
9.75 0.0170049 0.0630265 0.0167132 0.0548416 0.135668 0.0544384 0.0618486 0.151136 0.0614953 0.0745279 0.17019 0.0739505 0.0804048 0.178754 0.0798156 9.625 9.875 2.63714e+06 2.27252e+06 364614 45288 46761 28854
10.00 0.0113491 0.0493364 0.0111104 0.0471023 0.130234 0.0463434 0.0516595 0.142191 0.0510528 0.0644792 0.155245 0.0633481 0.0668275 0.159416 0.0656212 9.875 10.125 3.71212e+06 3.10051e+06 611605 80779 76924 45595
10.25 0.00775304 0.0395355 0.00762338 0.0404282 0.123275 0.0386055 0.0444387 0.13933 0.0427476 0.0550181 0.147655 0.0519705 0.052686 0.146022 0.0497544 10.125 10.375 2.66514e+06 2.09015e+06 574994 81708 72558 40637
10.50 0.00556629 0.0302715 0.00527816 0.0360401 0.11648 0.0301189 0.0384906 0.125342 0.0327853 0.0485783 0.139412 0.0393614 0.0469607 0.134132 0.037919 10.375 10.625 1.67296e+06 1.22865e+06 444311 67601 56445 30813
10.75 0.00445717 0.0247542 0.00365695 0.0382527 0.119186 0.0190209 0.037608 0.123844 0.0205273 0.0502253 0.134035 0.0221842 0.0467746 0.126472 0.0205404 10.625 10.875 1.03872e+06 723553 315167 54616 41055 21486
11.00 0.00445955 0.0238916 0.00228695 0.0481267 0.114595 0.00411858 0.0428296 0.115364 0.00639174 0.0622011 0.120531 7.64616e-05 0.0635044 0.11771 -0.000356853 10.875 11.125 633748 428519 205229 41957 28649 14125
11.25 0.00693328 0.0242407 -0.000186102 0.0848823 0.0983693 -0.0127286 0.0676067 0.0949098 -0.0101518 0.103966 0.106173 -0.0172684 0.111454 0.0975899 -0.0177763 11.125 11.375 367627 252550 115077 29006 18333 9071
11.50 0.0188724 0.0261469 -0.00325592 0.181175 0.0901085 -0.0113428 0.124025 0.0846429 -0.0142815 0.214782 0.0917087 -0.0120826 0.227346 0.0910522 -0.012505 11.375 11.625 214028 150802 63226 16916 12096 5573
11.75 0.0662051 0.0362662 0.00167451 0.354617 0.0737829 0.0056445 0.248164 0.0696624 0.00167835 0.381818 0.0739364 0.00583318 0.410106 0.0706743 0.00450972 11.625 11.875 123655 88981 34674 5311 8085 3582
12.00 0.189718 0.0366962 0.0143877 0.576219 0.0392582 0.0192955 0.447236 0.0501731 0.00860801 0.602625 0.0398229 0.0207775 0.613142 0.0322421 0.0186638 11.875 12.125 71173 52267 18906 597 5486 2298
12.25 0.425491 0.0316435 0.0334051 0.768607 0.0224373 0.024529 0.75 0.0252809 0.0391566 0.775551 0.0235491 0.0285251 0.789178 0.0257174 0.024593 12.125 12.375 40650 30654 9996 88 3542 1423
12.50 0.679945 0.0371451 0.0685096 0.90441 0.0140802 0.0357729 0.933333 0.0666667 0.00476193 0.888613 0.0158275 0.0373856 0.920043 0.0128647 0.0289221 12.375 12.625 22619 17472 5147 30 2011 938
12.75 0.859482 0.0355565 0.0680996 0.946593 0.0131261 0.0270167 1 0 0 0.919308 0.0104911 0.0358551 0.945701 0.0167047 0.0221241 12.625 12.875 12671 9956 2715 5 694 663
13.00 0.939874 0.0187219 0.0417642 0.977519 0.00445551 0.0156146 1 0 0 0.969697 0.00045228 0.047822 0.973621 0.00710177 0.0165806 12.875 13.125 6845 5555 1290 3 66 417
