#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.06806e-05 0.0218869 -2.98058e-06 5.73941e-06 0.130897 -2.46041e-05 0 0.152057 0 0 0.158956 -4.64576e-05 0 0.14371 0 7.2 7.4 657780 483546 174234 32667 19527 4029
7.5 2.68081e-05 0.0197361 8.17028e-06 2.51613e-05 0.128949 -2.09318e-07 3.13018e-05 0.143271 3.94356e-06 0 0.156626 0 0 0.14995 0 7.4 7.6 531996 373022 158974 31947 17543 3557
7.7 6.94155e-06 0.018399 -4.42511e-06 1.35413e-05 0.122091 -2.62782e-05 3.16206e-05 0.135849 -3.06537e-05 0 0.150619 -6.10128e-05 0 0.145031 0 7.6 7.8 435816 288120 147696 31625 16270 3242
7.9 0 0.0173775 -1.57103e-05 5.32806e-05 0.114196 -1.96499e-05 6.66889e-05 0.125348 -2.27699e-05 0.000134589 0.146399 -8.4762e-07 0 0.142085 0 7.8 8 355058 223678 131380 29990 14860 2976
8.1 1.70217e-05 0.0177458 -1.20674e-05 0.00015865 0.109616 -2.31446e-05 0.000151999 0.120847 -8.10369e-06 0.000312012 0.144332 -2.82393e-05 0.000798085 0.138044 0.000366492 8 8.2 283400 176246 107154 26316 12820 2506
8.3 6.43846e-05 0.0184169 -2.06902e-05 0.000668178 0.110622 2.55668e-05 0.000581708 0.115998 2.4268e-05 0.00127971 0.14373 0 0.000962464 0.141431 -8.57541e-05 8.2 8.4 223595 139785 83810 22348 10940 2078
8.5 0.000190385 0.0182118 -4.38096e-05 0.00164816 0.111431 1.25561e-05 0.00132816 0.113088 0 0.00300467 0.134576 0 0.00330761 0.134602 0.0003647 8.4 8.6 174617 110303 64314 18823 8986 1814
8.7 0.000404999 0.0189046 -8.87734e-05 0.00400154 0.108724 1.29933e-05 0.00275942 0.102347 0 0.00615467 0.13386 0 0.0139373 0.117701 0.00215277 8.6 8.8 135651 86420 49231 15583 7474 1435
8.9 0.00134486 0.0190814 -0.00014056 0.00989967 0.104776 0 0.0054295 0.0909815 -0.000760932 0.015203 0.137276 -0.00043242 0.00645682 0.1354 -0.00786299 8.8 9 105141 67665 37476 12340 6183 1239
9.1 0.00405683 0.0200357 5.17941e-05 0.0220274 0.10084 0 0.0113364 0.0820488 0 0.0343526 0.116954 0.00261241 0.0387435 0.111576 0.00451886 9 9.2 81507 52997 28510 9174 5298 955
9.3 0.0104302 0.0207243 0.00167238 0.0428493 0.102755 0.00489112 0.016778 0.0810215 0.00012579 0.0621005 0.123501 0.00852507 0.0532688 0.108581 0.00217387 9.2 9.4 64029 42185 21844 6437 4380 826
9.5 0.0241267 0.0196184 0.0046795 0.085614 0.0911243 0.0147113 0.0357724 0.0734869 0.00646993 0.11284 0.105271 0.015384 0.120815 0.087396 0.0290072 9.4 9.6 51253 34153 17100 4305 3855 687
9.7 0.0437524 0.026762 0.00722236 0.130769 0.0890024 0.0163224 0.0402904 0.0719903 0.00536315 0.179254 0.081514 0.0277705 0.190153 0.0784283 0.0367232 9.6 9.8 42807 29027 13780 2755 3403 589
9.9 0.0851544 0.0210752 0.0164446 0.194612 0.0842263 0.0313558 0.0544431 0.075803 0.011333 0.254222 0.0769885 0.0365029 0.242086 0.102523 0.0144434 9.8 10 37711 26129 11582 1598 3257 537
10.1 0.142672 0.0218586 0.021554 0.279521 0.0715324 0.0373161 0.0704739 0.08665 0.0108712 0.348274 0.0606291 0.0440094 0.376648 0.0562179 0.0438892 10 10.2 33517 23922 9595 823 3012 531
10.3 0.212547 0.0208283 0.0227236 0.356884 0.067571 0.0324095 0.116854 0.0795285 0.0217212 0.423322 0.0692755 0.0315407 0.455744 0.0548047 0.0387555 10.2 10.4 31249 22969 8280 445 2830 531
10.5 0.291485 0.0221336 0.0234771 0.438658 0.0574047 0.0275407 0.172589 0.0711923 0.0283581 0.499795 0.0542807 0.0274229 0.56582 0.0471672 0.0458199 10.4 10.6 27151 20622 6529 197 2441 433
10.7 0.355684 0.0300865 0.0145672 0.521992 0.0538846 0.0233105 0.269231 0.0837104 0.0720477 0.531105 0.0552621 0.0157132 0.68599 0.00998956 0.0397639 10.6 10.8 21464 16644 4820 78 1945 414
10.9 0.427583 0.045875 0.0100026 0.583682 0.0707588 0.0185257 0.142857 0.232143 -0.0336134 0.589722 0.0511174 0.0253105 0.740506 0.0385634 0.0213087 10.8 11 14288 11420 2868 21 1187 316
11.1 0.496521 0.0690672 0.00395018 0.65493 0.0732878 0.0264826 0.142857 0.190476 0.142857 0.600733 0.0627103 0.0274243 0.79798 0.0508007 0.0270547 11 11.2 7456 6036 1420 7 546 198
11.3 0.56448 0.107348 0.000645876 0.686695 0.0924925 0.00725979 0.666667 0.333333 0.166667 0.565789 0.119745 0.0128483 0.822222 0.067686 0.00589567 11.2 11.4 2707 2241 466 3 152 90
11.5 0.671256 0.114458 0.0324783 0.75 0.125 0.0357143 0 0 0 0.586207 0.191571 0.0407524 1 0 0.0952381 11.4 11.6 677 581 96 0 29 20
11.7 0.729167 0.152189 0.014881 1 0 0.153846 0 0 0 1 0 0.333333 1 0 0 11.6 11.8 102 96 6 0 2 3
11.9 1 0 0.25 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 3 3 0 0 0 0
12.1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
