#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.6 0 0 0.692308 0 0 0 0 8.625 8.875 105783 167 113 2
9.00 0 0.661538 0 0 0.647059 0 0 0 0 8.875 9.125 178761 680 426 17
9.25 0 0.573487 0 0 0.608142 0 0 0.625 0 9.125 9.375 715785 6292 3981 138
9.50 0 0.708642 0 0 0.69058 0 0 0.647887 0 9.375 9.625 2.36986e+06 36925 18886 613
9.75 0.333333 0.382376 0.2249 0.333333 0.407843 0.333333 0 0.701389 0 9.625 9.875 4.56007e+06 86503 36056 1069
10.00 0.666667 0.184397 0.45614 0 0.846154 0 0 0.85625 0 9.875 10.125 4.11292e+06 100435 37830 1156
10.25 0.714286 0.152381 0.0820908 0.8 0.1375 0.133333 0 0.833333 0 10.125 10.375 2.70742e+06 94503 33308 1043
10.50 0.882353 0.0247509 0.264117 1 -0.03125 0.331672 1 0 1 10.375 10.625 1.6905e+06 87615 27290 894
10.75 0.660714 0.172619 0.0331626 0.866667 0.0838284 0.171517 0 0.916667 0 10.625 10.875 1.00807e+06 67510 19318 662
11.00 0.81768 0.0405406 0.141677 0.778761 0.0777411 0.112094 0.75 0.159091 0.176573 10.875 11.125 554265 45863 12626 417
11.25 0.772257 0.0614461 0.105421 0.763514 0.0824976 0.120029 0.9 0.0107143 0.233333 11.125 11.375 300672 29479 8545 299
11.50 0.776296 0.0556365 0.117288 0.750419 0.0692533 0.129473 0.681818 0.151515 0.113191 11.375 11.625 161195 14914 5635 157
11.75 0.765727 0.046428 0.11423 0.735099 0.0612808 0.127556 0.71875 0.05625 0.144282 11.625 11.875 85580 4161 3815 116
12.00 0.752294 0.0377064 0.127294 0.68684 0.0516834 0.108923 0.761905 0.056277 0.170996 11.875 12.125 43973 406 2515 65
12.25 0.6 0.0428571 0.145455 0.60666 0.0482171 0.0794802 0.59375 0.120536 0.0625 12.125 12.375 21887 24 1599 45
12.50 1 0 0 0.518771 0.0308862 0.0851579 0.521739 0.0496895 0.130435 12.375 12.625 10414 2 801 28
12.75 0 0 0 0.4 0.0791667 0.0470588 0.24 0.181053 0.00923076 12.625 12.875 4608 0 212 27
13.00 1 0 0 0.318182 0.119318 0.127706 0.428571 0 0.214286 12.875 13.125 1922 1 25 14
13.25 0 0 0 0 0 0 0.416667 0.0378788 0.185897 13.125 13.375 696 0 0 13
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 231 0 0 5
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 52 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 5 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 1 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
