#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.992727 0.00342655 0.0846555 0.99162 0.00340474 0.0751652 0.994981 0.00114834 0.0744649 7.2 7.4 700620 28346 24492 14610
7.5 0.994027 0.000192344 0.0831868 0.994286 0.00294614 0.0764822 0.998538 -0.00035733 0.0758064 7.4 7.6 573295 25710 21744 12858
7.7 0.990152 0.00267935 0.0832353 0.995487 0.00204653 0.0798783 0.99665 -0.00154227 0.0772688 7.6 7.8 465902 23029 19076 11093
7.9 0.988971 0.00301659 0.0760766 0.991803 0.00416446 0.0780016 0.988868 0.00648487 0.0771036 7.8 8 382756 21504 17071 9944
8.1 0.992087 -3.20077e-05 0.0861364 0.995045 -0.000698864 0.0837409 0.994186 0.00245261 0.0787423 8 8.2 316363 20742 15665 8623
8.3 0.987743 0.000545681 0.0796345 0.991031 0.0019443 0.0779879 0.991453 0.00119406 0.0899145 8.2 8.4 255178 18870 13733 7392
8.5 0.987939 0.000527382 0.0792429 0.986889 0.00277871 0.0758722 0.978923 0.00661945 0.0728825 8.4 8.6 200419 15930 11381 6053
8.7 0.9889 -0.00113916 0.0784369 0.986191 -0.000675023 0.0767627 0.983645 0.00432765 0.0936449 8.6 8.8 157764 13724 9636 4950
8.9 0.979101 0.00189036 0.0741818 0.973138 0.00390518 0.0839451 0.958084 0.0191314 0.0778117 8.8 9 124815 11263 7814 4147
9.1 0.969961 -0.000928938 0.0675736 0.966281 0.000385344 0.0737683 0.924419 0.0302556 0.0650914 9 9.2 100683 9359 6879 3540
9.3 0.961449 0.00385594 0.0457225 0.944295 0.0102507 0.0724536 0.906574 0.0312136 0.0625598 9.2 9.4 83160 7267 5746 3076
9.5 0.96679 -0.00628871 0.0573246 0.908863 0.0206639 0.0638444 0.912 0.0137812 0.077488 9.4 9.6 70508 5791 5103 2649
9.7 0.919378 0.0210804 0.0195249 0.866999 0.0268068 0.0553153 0.852414 0.0282804 0.0645726 9.6 9.8 62093 4260 4601 2510
9.9 0.936902 -0.00422597 0.0357049 0.79441 0.0406354 0.037669 0.788636 0.0428128 0.0383078 9.8 10 56381 2894 4408 2335
10.1 0.925816 0.00341475 0.037362 0.738108 0.027892 0.030119 0.742032 0.0326595 0.0375291 10 10.2 52648 1770 4305 2185
10.3 0.915344 0.000955641 0.0357143 0.678538 0.0259097 0.0186962 0.625555 0.0489295 0.018675 10.2 10.4 48892 948 4081 2152
10.5 0.828829 0.0461712 -0.00117117 0.620866 0.0294045 0.0159925 0.574633 0.0199167 0.0236129 10.4 10.6 43447 423 3755 1916
10.7 0.790698 0.0537468 0.0465117 0.591416 0.0133486 0.0273722 0.485854 0.025858 0.0202863 10.6 10.8 34636 133 2972 1546
10.9 0.777778 0.0888889 0.0634921 0.605805 -0.00454438 0.0653917 0.39748 0.0199113 0.0253869 10.8 11 22598 43 1717 1200
11.1 0.714286 0.0357143 0.214286 0.569869 0.0105068 0.0577396 0.317025 0.0143237 0.0392477 11 11.2 11566 12 681 622
11.3 1 0 0.5 0.608696 -0.0108696 0.129244 0.217778 0.027897 0.0426365 11.2 11.4 4309 5 173 262
11.5 0 1 0 0.727273 0.272727 0.298701 0.202899 -0.00571544 0.113613 11.4 11.6 1153 0 17 72
11.7 0 0 0 0 0 0 0 0.0833333 0 11.6 11.8 232 0 0 12
11.9 0 0 0 0 0 0 0 0 0 11.8 12 45 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 2 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
