#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0621313 0 0 0.0579539 0 0 0.0512821 0 0 0.0708661 0 0 0 0 8.625 8.875 90857 89166 1691 195 127 5
9.00 0 0.0985762 0 0 0.100231 0 0 0.0979899 0 0 0.0998308 0 0 0.113636 0 8.875 9.125 155685 151355 4330 796 591 44
9.25 1.64819e-06 0.0828675 0 0 0.107555 0 0 0.10547 0 0 0.118543 0 0 0.136519 0 9.125 9.375 641101 606728 34373 6618 4859 293
9.50 3.52555e-06 0.0553043 1.0073e-06 0 0.113103 -4.68294e-06 0 0.143031 0 0 0.159233 0 0 0.174312 0 9.375 9.625 2.19904e+06 1.9855e+06 213540 36943 21949 1199
9.75 3.32994e-05 0.0631317 1.43083e-05 3.53586e-05 0.13139 1.06063e-05 4.59643e-05 0.178105 1.14863e-05 2.38852e-05 0.200306 -5.69344e-10 0 0.201759 0 9.625 9.875 4.40955e+06 3.84392e+06 565634 87024 41867 2047
10.00 2.36988e-05 0.0509967 8.56583e-06 1.23171e-05 0.128957 0 1.96425e-05 0.170253 0 2.21312e-05 0.190092 -1.61745e-08 0 0.176081 0 9.875 10.125 4.15179e+06 3.50229e+06 649506 101820 45185 2280
10.25 3.65961e-06 0.039086 4.57451e-07 1.92299e-05 0.127817 -1.68204e-06 4.16168e-05 0.163491 9.68868e-06 7.55325e-05 0.178299 2.51547e-05 0 0.167916 0 10.125 10.375 2.75805e+06 2.18603e+06 572026 96115 39718 2013
10.50 1.60234e-06 0.0315941 8.01168e-07 1.89881e-05 0.13437 6.27218e-06 5.64022e-05 0.15684 2.16547e-05 3.12081e-05 0.170431 0 0 0.14825 0 10.375 10.625 1.72216e+06 1.24818e+06 473980 88649 32043 1607
10.75 5.57054e-06 0.0279279 4.17791e-06 0.00027452 0.135515 0.000169383 0.000327733 0.149197 0.000144084 0.000817802 0.174913 0.00046231 0.000855432 0.14796 0.000855432 10.625 10.875 1.03862e+06 718063 320560 70179 23233 1169
11.00 4.39786e-05 0.0269198 3.17623e-05 0.00207224 0.134282 0.00113563 0.00182584 0.140392 0.00106452 0.00440066 0.16447 0.00216215 0.00135318 0.169565 0.00135318 10.875 11.125 576742 409290 167452 48197 15225 739
11.25 0.000254254 0.0294504 0.000103426 0.0127248 0.153876 0.00533124 0.0100356 0.149645 0.00511394 0.0225388 0.174174 0.00781659 0.0302457 0.164359 0.0109034 11.125 11.375 315274 232051 83223 30890 10249 529
11.50 0.00226832 0.0351132 0.000898192 0.057859 0.143525 0.017862 0.035808 0.130703 0.0114876 0.0895898 0.165848 0.0289361 0.139535 0.13673 0.0417571 11.375 11.625 171749 131375 40374 16002 6753 258
11.75 0.0173331 0.0438425 0.00296233 0.172746 0.154098 0.0376489 0.0990587 0.122058 0.0242634 0.217512 0.159669 0.0480617 0.212121 0.134033 0.0484849 11.625 11.875 92017 72578 19439 4462 4694 165
12.00 0.0814788 0.0521485 0.0144088 0.371015 0.118451 0.0556207 0.240363 0.112172 0.0362812 0.416415 0.124757 0.06316 0.366667 0.0833333 0.0504273 11.875 12.125 48133 39004 9129 441 2985 120
12.25 0.241767 0.0549691 0.0401323 0.599334 0.0578094 0.0518864 0.642857 0.0357143 0.107143 0.631496 0.0600383 0.0526874 0.696203 0.0379747 0.0632911 12.125 12.375 24458 20557 3901 28 1905 79
12.50 0.507059 0.0839296 0.0670083 0.760024 0.0358173 0.0346508 0.666667 0 0.166667 0.744048 0.0372332 0.0374608 0.849057 0.0188679 0.0221335 12.375 12.625 12013 10342 1671 6 1008 53
12.75 0.754282 0.0931892 0.0972676 0.85446 0.0579603 0.0427317 0 0 0 0.795222 0.0784982 0.046946 0.9 0.025 0.0351351 12.625 12.875 5543 4904 639 0 293 40
13.00 0.900703 0.0501171 0.0814989 0.932127 0.0316742 0.0468056 0 0 0 0.8 0.114286 0.0941176 1 0 0 12.875 13.125 2356 2135 221 0 35 26
13.25 0.960586 0.0135135 0.0506757 0.982143 0 0.0548701 0 0 0 0 0 0 1 0 0 13.125 13.375 944 888 56 0 0 17
13.50 0.977199 0.00977194 0.0130293 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 322 307 15 0 0 6
13.75 0.975309 0.0123457 0.0123457 1 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 83 81 2 0 0 0
