#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.00162259 0.0298556 0.00162259 0 0.047619 0 0 0 0 0 0 0 0 0 0 8.625 8.875 6184 6163 21 0 0 0
9.00 0.00375885 0.0302154 0.00346971 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 6942 6917 25 0 0 0
9.25 0.00290424 0.0317111 0.00266876 0 0.03125 0 0 0 0 0 0 0 0 0 0 9.125 9.375 12772 12740 32 0 0 0
9.50 0.00684586 0.0483534 0.00612524 0.0425532 0.0851064 0.0425532 0 0 0 0 0 0 0 0 0 9.375 9.625 13924 13877 47 0 0 0
9.75 0.00884583 0.070907 0.00744173 0.0892857 0.142857 0.0357143 0 0 0 0 0 0 0 0 0 9.625 9.875 7178 7122 56 0 0 0
10.00 0.010663 0.0741771 0.00973574 0.1 0.15 0.1 0 0 0 0 0 0 0 0 0 9.875 10.125 2177 2157 20 0 0 0
10.25 0.024948 0.108108 0.022869 0.125 0.125 0.125 0 0 0 0 0 0 0 0 0 10.125 10.375 489 481 8 0 0 0
10.50 0.0253165 0.151899 0.0253165 0 0.5 0 0 0 0 0 0 0 0 0 0 10.375 10.625 81 79 2 0 0 0
10.75 0 0.166667 0 0 0 0 0 0 0 0 0 0 0 0 0 10.625 10.875 12 12 0 0 0 0
11.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.875 11.125 0 0 0 0 0 0
11.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.125 11.375 0 0 0 0 0 0
11.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 0 0 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 0 0 0 0 0 0
12.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0 0
12.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0 0
13.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
