#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 -0.1 1 1 -0.133333 1 1 -0.125 1 8.625 8.875 29958 240 462 258
9.00 0.666667 0.0107527 0.666667 1 -0.182927 1 1 -0.09375 1 8.875 9.125 53850 815 1508 937
9.25 0.868852 -0.0831382 0.868852 0.925926 -0.120189 0.925926 0.882353 -0.0248031 0.882353 9.125 9.375 257139 5418 9696 5852
9.50 0.897887 -0.127677 0.697887 0.920746 -0.0550104 0.420746 0.929167 -0.0877474 0.929167 9.375 9.625 1.04614e+06 20039 24852 13504
9.75 0.93513 -0.0866694 0.554177 0.947325 -0.0608003 0.574598 0.938865 -0.0391271 0.5529 9.625 9.875 2.93008e+06 53791 51492 25882
10.00 0.955915 -0.0351151 0.355915 0.968622 -0.0242926 0.468622 0.959391 -0.0127339 0.245105 9.875 10.125 3.86066e+06 87810 78221 37759
10.25 0.963449 -0.0166719 0.190722 0.962541 -0.00536555 0.175632 0.96 0.014359 0.156418 10.125 10.375 2.72691e+06 86719 72376 33258
10.50 0.957105 0.000701368 0.123426 0.954382 0.0159886 0.102669 0.970845 -0.0128144 0.139112 10.375 10.625 1.70595e+06 73163 56098 25088
10.75 0.955684 -0.00739837 0.113118 0.957447 0.00314641 0.106249 0.959459 0.000142395 0.105416 10.625 10.875 1.05949e+06 59963 40979 17678
11.00 0.946565 -0.000307739 0.111074 0.94929 0.00456148 0.10691 0.96875 -0.0145016 0.140777 10.875 11.125 639138 45036 28216 11428
11.25 0.945518 0.00350392 0.117464 0.95904 -0.00584805 0.106454 0.952703 -0.0046258 0.133443 11.125 11.375 368388 31011 18163 7413
11.50 0.941983 -0.00895351 0.117884 0.949966 -0.0109357 0.108265 0.90528 0.0192804 0.107277 11.375 11.625 212289 17537 12030 4477
11.75 0.921788 -0.0129778 0.0999442 0.905145 -0.0086087 0.105281 0.885983 0.00282979 0.0991992 11.625 11.875 122111 5552 8047 2881
12.00 0.817814 -0.0129357 0.0813797 0.771154 0.011896 0.0730524 0.760075 0.00564426 0.0695124 11.875 12.125 69482 600 5574 1766
12.25 0.735294 0.0258999 0.0419608 0.556519 0.0244734 0.0480264 0.532778 0.0319011 0.0417604 12.125 12.375 39293 82 3603 1195
12.50 0.6875 0.0817308 0.0208333 0.34182 0.0497309 0.0546267 0.311874 0.0507966 0.0534942 12.375 12.625 21789 16 2043 749
12.75 0.25 0.25 0 0.213008 0.0572621 0.0543051 0.213404 0.034352 0.0324515 12.625 12.875 11881 4 646 580
13.00 0 0 0 0.173913 0.0324362 0.057971 0.135447 0.0127015 0.0266853 12.875 13.125 6224 0 70 355
13.25 0 0 0 0 0 0 0.0550847 0.0181911 0.00423729 13.125 13.375 3172 0 3 238
13.50 0 0 0 0 0 0 0.0422535 0.0115926 0.0062823 13.375 13.625 1535 0 0 143
13.75 0 0 0 0 0 0 0.0652174 0.00621118 0.0217391 13.625 13.875 696 0 0 48
14.00 0 0 0 0 0 0 0 0.2 0 13.875 14.125 269 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 95 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 16 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 3 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
