#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.777778 0.111111 0.777778 0.851852 0.148148 0.0639731 0.833333 0.166667 0.0466666 8.625 8.875 46464 107 306 393
9.00 0.566667 0.433333 -0.0215687 0.783019 0.16435 0.0506245 0.739726 0.139062 -0.0247185 8.875 9.125 67624 327 963 1203
9.25 0.693548 0.128674 0.0357854 0.7557 0.128915 0.01307 0.74443 0.129887 0.0274004 9.125 9.375 266320 2117 5340 6151
9.50 0.657635 0.12635 0.0524502 0.713996 0.130254 0.0648036 0.73981 0.115112 0.0753948 9.375 9.625 776510 6191 9773 10648
9.75 0.63564 0.137057 0.0969426 0.675932 0.134204 0.096891 0.72636 0.115231 0.0948465 9.625 9.875 1.96707e+06 19669 24471 23898
10.00 0.859489 0.0512786 0.061729 0.8824 0.0447212 0.0624512 0.900544 0.0375529 0.0588816 9.875 10.125 3.07243e+06 52794 60226 55495
10.25 0.919794 0.0269619 0.0498604 0.934227 0.0212038 0.0457752 0.937408 0.0183951 0.0449637 10.125 10.375 2.36829e+06 58149 63497 55481
10.50 0.930924 0.0183771 0.0400859 0.945911 0.0130232 0.0415993 0.94661 0.0126569 0.0428616 10.375 10.625 1.51569e+06 47507 51203 43574
10.75 0.925413 0.0168048 0.037689 0.94372 0.0105496 0.0394126 0.946633 0.0105002 0.0380304 10.625 10.875 943480 35842 37794 31365
11.00 0.91821 0.0140914 0.0368927 0.943739 0.00726444 0.0396777 0.944547 0.00995052 0.0389277 10.875 11.125 583934 27559 26381 21481
11.25 0.894761 0.0117983 0.0372054 0.922396 0.00748384 0.0369646 0.938613 0.00427431 0.0403108 11.125 11.375 351743 20343 17094 13815
11.50 0.831804 0.0188432 0.032596 0.885891 0.00734055 0.0346325 0.908493 0.00476462 0.0394794 11.375 11.625 208891 12520 11002 8631
11.75 0.778716 0.017364 0.0303422 0.804838 0.0116807 0.0297237 0.848576 0.000377893 0.0467766 11.625 11.875 123819 4344 7011 5427
12.00 0.708589 0.0186838 0.0408149 0.652595 0.0157479 0.0362661 0.691158 0.0135078 0.0361843 11.875 12.125 72549 536 4754 3474
12.25 0.507463 0.0639659 0.0149254 0.463702 0.0269091 0.026259 0.470288 0.0270422 0.026526 12.125 12.375 42332 81 3024 2118
12.50 0.4375 0.0958334 0.0375 0.306569 0.0478263 0.0185259 0.279202 0.046449 0.0176638 12.375 12.625 24775 20 1898 1316
12.75 0.3 0.255556 0.0142857 0.18835 0.0621681 0.00715293 0.179657 0.0412429 0.018489 12.625 12.875 14427 10 619 894
13.00 0 0 0 0.0847458 0.0448839 0.011575 0.104331 0.0322155 0.0162681 12.875 13.125 8114 2 65 560
13.25 0 0 0 0 0.142857 0 0.0885714 0.0407992 0.00500597 13.125 13.375 4572 0 11 374
13.50 0 0 0 0 0 0 0.0340426 0.0340426 0.00861882 13.375 13.625 2473 0 0 254
13.75 0 0 0 0 0 0 0.0447761 0.0207976 0.0259082 13.625 13.875 1325 0 0 70
14.00 0 0 0 0 0 0 0.25 0.125 0.107143 13.875 14.125 645 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 324 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 131 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 46 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
