#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.125868 0.0960692 0.0917466 0.176933 0.102228 0.136304 0.102041 0.102041 0.0816327 0.18018 0.0720721 0.144144 0.192547 0.0931677 0.130435 8.625 8.875 37778 37015 763 49 111 161
9.00 0.16984 0.116742 0.120234 0.168398 0.128338 0.118323 0.179487 0.153846 0.138462 0.181416 0.121681 0.123894 0.1787 0.138989 0.129964 8.875 9.125 61681 58985 2696 195 452 554
9.25 0.145632 0.115004 0.0988166 0.159283 0.12246 0.108399 0.162885 0.125608 0.114263 0.148328 0.122687 0.0976956 0.159682 0.123342 0.107162 9.125 9.375 254091 235244 18847 1234 3081 3770
9.50 0.0988915 0.0762015 0.0606855 0.168406 0.109607 0.0888893 0.16218 0.118131 0.0858732 0.184022 0.112932 0.0997969 0.186238 0.11791 0.0945701 9.375 9.625 758659 707978 50681 4495 7385 8269
9.75 0.156241 0.0883171 0.0572026 0.257517 0.115026 0.0673967 0.265901 0.122763 0.0706453 0.303937 0.12925 0.0756421 0.306918 0.135631 0.0751734 9.625 9.875 1.92647e+06 1.75002e+06 176443 17326 21794 22159
10.00 0.135649 0.058391 0.0488503 0.28391 0.0968918 0.0537091 0.289178 0.101752 0.0555767 0.317327 0.104881 0.0511273 0.318878 0.103327 0.0509472 9.875 10.125 3.00623e+06 2.54854e+06 457688 49333 56604 54676
10.25 0.123491 0.0465057 0.0423291 0.308711 0.0931055 0.0460946 0.313491 0.0960011 0.0469655 0.344856 0.0971985 0.041725 0.340865 0.0962277 0.0419638 10.125 10.375 2.32566e+06 1.85057e+06 475088 54697 61066 56160
10.50 0.12367 0.0373222 0.039247 0.340764 0.0850065 0.0460369 0.341849 0.0885206 0.045775 0.383098 0.0887755 0.0489129 0.377891 0.0866409 0.0471226 10.375 10.625 1.48891e+06 1.11958e+06 369332 44271 48930 44362
10.75 0.129015 0.0329604 0.0392903 0.391959 0.0719104 0.050073 0.381057 0.0678591 0.0522564 0.425697 0.0760256 0.0482448 0.426241 0.0781468 0.0469397 10.625 10.875 926363 668257 258106 32814 36432 32308
11.00 0.145132 0.0247281 0.0397194 0.453336 0.0565986 0.050575 0.429658 0.0459652 0.0626144 0.478573 0.0650877 0.0422126 0.477401 0.0634944 0.0400857 10.875 11.125 573527 397362 176165 25241 25388 21992
11.25 0.179088 0.0229909 0.0408905 0.505271 0.041484 0.0491355 0.479597 0.0262285 0.0711347 0.515442 0.0452857 0.0392241 0.531129 0.0471284 0.0374762 11.125 11.375 346857 238442 108415 18845 16611 14247
11.50 0.22999 0.0214581 0.0453966 0.557601 0.0297884 0.0402387 0.511091 0.0167621 0.0698109 0.560992 0.0369515 0.0392944 0.591329 0.0311167 0.0340304 11.375 11.625 206749 144328 62421 11857 10485 8880
11.75 0.282112 0.0228331 0.0475565 0.613632 0.0278224 0.0335073 0.569191 0.0100777 0.0669631 0.619434 0.0315884 0.0312709 0.637679 0.0316229 0.025776 11.625 11.875 122573 86760 35813 4213 6648 5600
12.00 0.344557 0.0372421 0.0416996 0.679743 0.0269389 0.029339 0.668724 0.00523633 0.0592256 0.677753 0.0211387 0.0336806 0.677185 0.0300037 0.0222091 11.875 12.125 72088 51823 20265 486 4450 3581
12.25 0.435236 0.0489778 0.0341291 0.732282 0.0357307 0.0278257 0.733333 0.0333333 0.103704 0.727367 0.0344077 0.0365196 0.746911 0.0336596 0.0204684 12.125 12.375 42073 30912 11161 60 2883 2185
12.50 0.53916 0.0763859 0.0339493 0.792583 0.0461869 0.0248264 0.85 -0.0166667 0.1 0.785674 0.04662 0.0311002 0.80303 0.0398157 0.024717 12.375 12.625 24710 18616 6094 20 1787 1320
12.75 0.625488 0.11328 0.0433875 0.84871 0.0418186 0.0304397 0.8 0.2 -0.2 0.828283 0.0534177 0.0275379 0.856172 0.040942 0.0317447 12.625 12.875 14388 11017 3371 5 594 883
13.00 0.708859 0.11848 0.0614977 0.889595 0.0363305 0.0334268 1 0 1 0.851351 0.0471994 0.0483211 0.882784 0.0387037 0.0296093 12.875 13.125 8153 6423 1730 1 74 546
13.25 0.778292 0.115071 0.0690969 0.918919 0.0331279 0.0439189 0 0 0 0.75 0.107143 0.0357143 0.943503 0.0210133 0.0499545 13.125 13.375 4564 3676 888 0 8 354
