#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0104657 0 0 0.0102492 0 0 0.034376 0 0 0.0100246 0.014116 8.625 8.875 39081 1960 247 351 115
9 -1.55824e-05 0.0130417 1.55824e-05 -1.55824e-05 0.0104585 0 -1.55824e-05 0.0125978 1.55824e-05 -1.55824e-05 1.55824e-05 0.0108227 8.875 9.125 70163 5988 876 1290 455
9.25 1.94708e-05 0.0433856 0 0.000153234 0.0464563 3.43192e-06 -3.43193e-06 0.0498362 0 -3.43193e-06 0.0415905 0 9.125 9.375 335044 43663 6383 9184 3427
9.5 1.87698e-06 0.0786118 -4.63898e-06 -1.5243e-05 0.0887176 -1.18557e-05 -1.5243e-05 0.116782 -5.92783e-06 -1.5243e-05 0.12124 5.92783e-06 9.375 9.625 1.35610e+06 175234 26274 27535 9411
9.75 5.9581e-05 0.0868143 4.12813e-05 0.00014187 0.119427 5.562e-05 0.000143194 0.146744 0.000103556 6.28074e-06 0.155667 -4.48849e-06 9.625 9.875 3.42054e+06 471210 67443 55251 17171
10 -1.23507e-06 0.090257 0 -3.58431e-06 0.117902 -9.83615e-06 -3.53084e-05 0.140158 -1.08969e-05 1.49119e-05 0.141868 4.40214e-05 9.875 10.125 4.05756e+06 656608 96850 73978 22033
10.25 8.48281e-06 0.096791 -1.60891e-06 6.98581e-07 0.122434 -1.07852e-05 3.52636e-05 0.139261 -4.86216e-07 -9.96138e-06 0.13083 -2.71674e-06 10.125 10.375 2.80492e+06 596394 93809 66335 19281
