#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.187538 0.0595177 0.0164224 0.194964 0.0648237 0.016753 0.224943 0.0650615 0.018375 0.217442 0.0650931 0.0159092 7.2 7.4 752650 178100 21574 22773 20690
7.5 0.192071 0.0554807 0.0173384 0.192519 0.0609326 0.0164727 0.228607 0.0588354 0.0200001 0.22403 0.0627567 0.0207842 7.4 7.6 650118 166847 21128 22317 19508
7.7 0.202013 0.0556564 0.0180561 0.201222 0.0581694 0.0170095 0.235636 0.0631331 0.0199454 0.232043 0.0588138 0.025167 7.6 7.8 542927 147436 18947 20323 18143
7.9 0.217699 0.0558002 0.022235 0.213563 0.0577968 0.0221964 0.255778 0.0607375 0.0288531 0.242876 0.0608793 0.0238782 7.8 8 442928 127514 17204 18440 16093
8.1 0.240059 0.0564932 0.0280359 0.226597 0.0531157 0.0274622 0.266486 0.0647399 0.0276577 0.257901 0.0605518 0.0226903 8 8.2 356954 107756 14935 16057 13979
8.3 0.268928 0.0571845 0.0280598 0.249236 0.0541507 0.0305755 0.288727 0.0667841 0.0240889 0.283554 0.0627612 0.0299318 8.2 8.4 285509 91867 12983 13892 12047
8.5 0.27617 0.0638916 0.0243853 0.260582 0.0539163 0.0289066 0.292151 0.0656268 0.0253313 0.285463 0.0699241 0.0204145 8.4 8.6 234848 83018 11910 12724 10713
8.7 0.26954 0.0634534 0.0228062 0.267373 0.0576741 0.0287487 0.288767 0.0633292 0.0237339 0.28599 0.0610105 0.0261917 8.6 8.8 193732 72334 10857 10861 9284
8.9 0.267057 0.0633591 0.0224923 0.252861 0.0611715 0.0209097 0.279095 0.0716055 0.0152201 0.289001 0.0630327 0.0262816 8.8 9 157684 59934 9685 9230 7823
9.1 0.266937 0.0613024 0.0217229 0.253188 0.0514745 0.0283322 0.288256 0.056849 0.0247789 0.278325 0.0679575 0.0125996 9 9.2 129004 48451 8441 7869 6667
9.3 0.270265 0.0618851 0.0219901 0.25098 0.0521047 0.0319947 0.278964 0.0650185 0.0171714 0.298478 0.060494 0.0248974 9.2 9.4 106977 39956 7108 6545 5626
9.5 0.270993 0.059827 0.0215331 0.225019 0.0620613 0.0236449 0.280124 0.0595011 0.0199441 0.283525 0.0625118 0.012049 9.4 9.6 89770 32954 5371 5676 4890
9.7 0.275392 0.0595288 0.0216095 0.199925 0.072829 0.0195535 0.287211 0.0581487 0.0205144 0.306377 0.0524087 0.0293374 9.6 9.8 76281 27711 4004 4852 4356
9.9 0.279131 0.0599221 0.0245052 0.197066 0.0653062 0.0263004 0.295887 0.0543436 0.0212952 0.300715 0.0514556 0.0253076 9.8 10 65014 23166 2735 4234 3839
10.1 0.27429 0.0613931 0.0182273 0.174309 0.0817059 0.0316055 0.281546 0.0636285 0.0149312 0.297286 0.0626602 0.0143708 10 10.2 56727 19766 1521 3927 3333
10.3 0.279057 0.0561399 0.0210126 0.120186 0.0959839 0.0158061 0.290239 0.0577518 0.0152785 0.303268 0.0529089 0.0208676 10.2 10.4 49682 16915 715 3554 3010
10.5 0.280823 0.0472315 0.0244357 0.0605726 0.156646 -0.000403702 0.286686 0.0429604 0.023466 0.303577 0.0425781 0.0296686 10.4 10.6 42823 13981 278 3201 2730
10.7 0.244821 0.0459873 0.0115288 0.178209 0.0793726 0.0711665 0.234191 0.0415269 0.0157743 0.271714 0.0474447 0.00864196 10.6 10.8 34386 10752 114 2521 2274
10.9 0.225133 0.022054 0.032156 0.0809192 0.18306 -0.0137075 0.202994 0.0187472 0.0451057 0.264634 0.0155655 0.0410587 10.8 11 23711 6783 50 1504 1572
11.1 0.160515 0.0357758 0.0424895 0.157338 0.0975767 0.162947 0.0901245 0.0604012 0.0247412 0.194029 0.0284389 0.0541825 11 11.2 13300 3399 5 610 943
11.3 0.0948314 0.0483637 0.0362895 0.208379 0.0545832 1.0056 0.0633406 0.0488599 0.0541041 0.100686 0.0485006 0.0373195 11.2 11.4 5860 1277 1 131 390
11.5 0.0722936 0.0229676 0.0448515 0.135135 0.00456148 1.05976 0.135135 0.0232359 0.153161 0.0631351 0.0190598 0.0522547 11.4 11.6 2179 366 1 12 125
11.7 0.0513916 0.0413424 0.0310975 -0.935275 0.0799696 0.0349851 -0.935275 0.0766178 0.0349851 0.0276879 0.0590173 0.0176039 11.6 11.8 693 75 0 0 27
11.9 0.0263158 0.068421 0.0172249 -0.973684 0.072975 0.0105678 -0.973684 0.072975 0.0105678 -0.973684 1.01764 0.00533676 11.8 12 160 8 0 0 0
12.1 -1 1.02 0 -1 0.0454546 0 -1 0.0454546 0 -1 0.0454546 0 12 12.2 32 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 5 0 0 0 0
12.5 0 0 1 0 0 1 0 0 1 0 0 1 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
