#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00372327 0.00876024 0.0037994 0.0194779 -0.00137033 0.019554 -0.00250196 0.0300288 -0.00133364 0.00984446 0.00612956 0.00992059 8.625 8.875 28687 2416 222 498 303
9 0.00312161 0.0146134 0.00316736 0.00479722 0.0108839 0.00484297 0.00281851 0.024123 0.00284139 0.00184947 0.0140334 0.00189522 8.875 9.125 50986 7265 779 1485 1107
9.25 0.0107006 0.0337024 0.0106842 0.0132891 0.0349203 0.0132891 0.00991878 0.0356947 0.00991878 0.0141889 0.0374351 0.0141889 9.125 9.375 245253 46545 5079 9643 6677
9.5 0.0254224 0.0670756 0.0253694 0.0254046 0.0655781 0.0253028 0.0324783 0.0848467 0.0324134 0.0351463 0.0952206 0.035156 9.375 9.625 962362 139692 17740 23047 14720
9.75 0.0301648 0.0753092 0.0301199 0.0362061 0.0957125 0.0361802 0.0465929 0.115982 0.0464451 0.0516562 0.122623 0.0515968 9.625 9.875 2.73718e+06 380294 48344 48751 28467
10 0.0277357 0.080485 0.0275052 0.032429 0.0928436 0.0322656 0.0419123 0.108705 0.0415044 0.0444041 0.111101 0.044002 9.875 10.125 3.76491e+06 619558 83222 77839 43748
10.25 0.0249698 0.0857049 0.0243776 0.0281147 0.0998533 0.0275278 0.0375232 0.111296 0.0365435 0.0346747 0.110858 0.0337113 10.125 10.375 2.68862e+06 580015 83455 73162 38568
