#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.625 0 0 0.666667 0 0 0 0 8.625 8.875 153245 131 41 0
9.00 0 0.705128 0 0 0.571429 0 0 0 0 8.875 9.125 250699 496 170 0
9.25 0 0.590361 0 0 0.56 0 0 0 0 9.125 9.375 928837 4797 1754 0
9.50 0 0.833333 0 0 0.727273 0 0 0 0 9.375 9.625 2.81629e+06 34201 10359 0
9.75 0.875 -0.0769544 0.875 1 -0.195387 1 0 0 0 9.625 9.875 4.82342e+06 78113 18989 0
10.00 0.947368 -0.0535137 0.547368 0.875 -0.0367647 0.875 0 0 0 9.875 10.125 3.93318e+06 86828 19380 0
10.25 0.909091 -0.00909096 0.245758 0.885714 0.114286 0.196996 0 0 0 10.125 10.375 2.50254e+06 82452 17312 0
10.50 0.838828 0.0635468 0.166888 0.884058 0.115942 0.189494 0 0 0 10.375 10.625 1.54537e+06 74812 14539 0
10.75 0.772727 0.118402 0.0975207 0.806667 0.102954 0.146866 0 0 0 10.625 10.875 883391 55220 10003 0
11.00 0.812721 0.0539458 0.153552 0.778261 0.0490118 0.127644 0 0 0 10.875 11.125 473186 37035 6564 0
11.25 0.768446 0.0715541 0.11349 0.725441 0.114559 0.0979898 0 0 0 11.125 11.375 248793 23248 4477 0
11.50 0.743541 0.082833 0.0976951 0.722113 0.0912198 0.102548 0 0 0 11.375 11.625 127925 11241 2860 0
11.75 0.740125 0.0444906 0.119738 0.720539 0.0622401 0.139011 0 0 0 11.625 11.875 64454 3111 2015 0
12.00 0.746032 0.0789682 0.0691087 0.655106 0.075174 0.100521 0 0 0 11.875 12.125 31336 316 1218 0
12.25 0.8 0.0571429 0.05 0.61435 0.0775933 0.0930732 0 0 0 12.125 12.375 14311 9 795 0
12.50 0 0 0 0.581967 0.0464731 0.0920887 0 0 0 12.375 12.625 6257 0 392 0
12.75 0 0 0 0.455882 0.0370754 0.126935 0 0 0 12.625 12.875 2457 0 106 0
13.00 0 0 0 0.545455 -0.0454546 0.232955 0 0 0 12.875 13.125 874 0 21 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 273 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 64 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 6 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
