#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00204992 0.0411363 0.00232556 -0.00648493 0.00610773 0.049065 -0.00648493 0.00610773 0.049065 -0.00648493 0.00610773 0.049065 8.625 8.875 69632 703 0 0 0
9 0.00124713 0.0330912 0.00183006 -0.00713276 0.00665428 0.0516764 -0.00713276 0.00665428 0.0516764 -0.00713276 0.00665428 0.0516764 8.875 9.125 90583 716 0 0 0
9.25 0.00192529 0.014663 0.00146735 -0.00552627 0.00520182 0.0447367 -0.00552627 0.00520182 0.0447367 -0.00552627 0.00520182 0.0447367 9.125 9.375 189353 1342 0 0 0
9.5 0.011617 0.0353577 0.0105233 -0.00658693 0.00607536 0.0527096 -0.00658693 0.00607536 0.0527096 -0.00658693 0.00607536 0.0527096 9.375 9.625 286736 3296 0 0 0
9.75 0.0203496 0.0674242 0.0174895 -0.0117458 0.230511 0.0134847 -0.0117458 0.0106584 0.0780678 -0.0117458 0.0106584 0.0780678 9.625 9.875 217715 4362 4 0 0
10 0.0476251 0.109052 0.0386281 -0.0146812 0.0141722 0.0784175 -0.0146812 0.0130216 0.0850334 -0.0146812 0.0130216 0.0850334 9.875 10.125 93614 3226 2 0 0
10.25 0.0760696 0.129206 0.0570109 -0.0178698 0.0160862 0.0947333 -0.0178698 0.0159515 0.0957765 -0.0178698 0.0159515 0.0957765 10.125 10.375 31035 1320 1 0 0
10.5 0.0602125 0.107074 0.0462603 -0.0216289 0.389264 0.0112651 -0.0216289 0.0187 0.105328 -0.0216289 0.0187 0.105328 10.375 10.625 9268 391 4 0 0
10.75 -0.00208364 0.0269429 0.0256673 -0.0350507 0.0304054 0.113176 -0.0350507 0.0304054 0.113176 -0.0350507 0.0304054 0.113176 10.625 10.875 2459 91 0 0 0
11 0.0220927 0.041068 0.0771212 -0.0493359 0.969639 -0.0227704 -0.0493359 0.0417457 0.13093 -0.0493359 0.0417457 0.13093 10.875 11.125 541 14 1 0 0
11.25 -0.0243902 0.426829 0.0609756 -0.0243902 0.0121951 0.121951 -0.0243902 0.0121951 0.121951 -0.0243902 0.0121951 0.121951 11.125 11.375 84 2 0 0 0
11.5 -0.214286 0.142857 0 -0.214286 0.142857 0 -0.214286 0.142857 0 -0.214286 0.142857 0 11.375 11.625 14 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 1 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
