#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.833333 0 0 0.875 0 0 1 0 8.625 8.875 44754 264 317 92
9.00 0 0.689655 0 0 0.707692 0 0 0.774194 0 8.875 9.125 80106 894 1180 348
9.25 1 0 1 0 0.680956 0 0 0.726804 0 9.125 9.375 374826 6584 8493 2591
9.50 1 -0.152585 0.857143 0 0.712704 0 0 0.741765 0 9.375 9.625 1.48071e+06 28203 27686 7635
9.75 0.470588 0.264161 0.194726 0.285714 0.461899 0.142857 0 0.784265 0 9.625 9.875 3.59042e+06 71764 54897 13815
10.00 0.166667 0.679926 0.166667 0.5 0.390625 0.385714 0 0.883592 0 9.875 10.125 4.1079e+06 99416 70626 16954
10.25 0 0.918584 0 0.5 0.435789 0 1 0 1 10.125 10.375 2.8203e+06 95706 62930 14618
10.50 0 0.951613 -0.5 0.25 0.675358 -0.321429 1 0 0.210221 10.375 10.625 1.75619e+06 84380 49720 11450
10.75 0 0.914286 -0.5 0.666667 0.29184 -0.0997974 0 0.964912 -0.666667 10.625 10.875 1.08758e+06 69796 36104 8143
11.00 0.9 0.0130435 0.14783 0.774194 0.136918 0 0.8 0.161538 0.0375398 10.875 11.125 633725 49907 24305 5115
11.25 0.911765 0.00490201 0.136932 0.895161 0.0182245 0.138702 0.971429 -0.0537071 0.222677 11.125 11.375 357841 33247 15833 3309
11.50 0.888889 0.0198563 0.1267 0.865462 0.042016 0.117305 0.775362 0.0909479 0.0769496 11.375 11.625 202734 18180 10502 1966
11.75 0.871495 0.00655347 0.0933602 0.830856 0.0251876 0.110513 0.832215 0.0367173 0.125166 11.625 11.875 113450 5443 7272 1338
12.00 0.82 -0.0027957 0.090073 0.76405 0.0274273 0.0709014 0.729412 0.0376471 0.0767802 11.875 12.125 63218 585 4877 809
12.25 0.8 0.0421053 0.0564103 0.619027 0.0321259 0.0572544 0.579462 0.0338384 0.0607589 12.125 12.375 34207 61 3108 537
12.50 0.857143 0 0.190476 0.444733 0.0363325 0.0572141 0.42522 0.0281962 0.0755267 12.375 12.625 18377 8 1724 361
12.75 1 0 0.333333 0.303644 0.0465765 0.0761928 0.289683 0.0332747 0.0525284 12.625 12.875 9431 3 524 261
13.00 0 0 0 0.259259 0.0532407 0.0853462 0.158537 0.0426829 0.0243902 12.875 13.125 4677 0 56 169
13.25 0 0 0 0 0.5 0 0.09375 0.0245296 0.0405585 13.125 13.375 2192 0 2 99
13.50 0 0 0 0 0 0 0.0526316 0.0350877 0.0175439 13.375 13.625 922 0 0 58
13.75 0 0 0 0 0 0 0.1 0.00526316 0 13.625 13.875 361 0 0 20
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 125 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 20 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 2 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 1 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
