#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0627411 0.0326355 0.0221596 0.211701 0.0947316 0.028034 0.220685 0.101701 0.0312571 0.24197 0.109032 0.0281895 0.24126 0.0990601 0.0331982 7.2 7.4 738669 555840 182829 23341 24036 19908
7.5 0.0639004 0.0298618 0.0208453 0.219328 0.086152 0.0286416 0.224115 0.0903479 0.0328375 0.253388 0.0930154 0.0333024 0.24173 0.0958335 0.0284591 7.4 7.6 628975 462266 166709 22185 23099 18682
7.7 0.0657806 0.0284084 0.0203306 0.22924 0.0829214 0.0288736 0.228771 0.0872791 0.0298852 0.259751 0.0858231 0.0310161 0.254467 0.085737 0.0338925 7.6 7.8 521353 376099 145254 20326 20639 16788
7.9 0.0679737 0.0247863 0.0180709 0.245112 0.0763532 0.0253875 0.2414 0.0777088 0.0264994 0.272428 0.0835147 0.0260763 0.258884 0.0875028 0.020067 7.8 8 423538 300072 123466 17966 17913 14914
8.1 0.0724818 0.0245379 0.0172493 0.276019 0.0730976 0.0286438 0.270237 0.070515 0.029916 0.301976 0.0788411 0.0341633 0.289869 0.0744353 0.0276504 8 8.2 339936 235273 104663 15553 16041 12585
8.3 0.0786621 0.0235664 0.0174028 0.308011 0.0696828 0.0273503 0.303968 0.0652317 0.0339641 0.316284 0.0769345 0.0193364 0.32043 0.0699677 0.0265948 8.2 8.4 274986 182642 92344 14189 14038 10979
8.5 0.0867454 0.0222749 0.0173468 0.316818 0.0658413 0.0228521 0.302558 0.0690768 0.0220156 0.342165 0.0677603 0.0250037 0.331487 0.0693374 0.0218849 8.4 8.6 227219 143316 83903 13214 12795 9931
8.7 0.0995172 0.0183606 0.0210205 0.326316 0.0622011 0.0248301 0.321589 0.0494538 0.0311798 0.348386 0.0665661 0.0200653 0.344235 0.0667255 0.0194295 8.6 8.8 184885 113920 70965 11835 10873 8439
8.9 0.111386 0.0164087 0.0198083 0.349997 0.055985 0.0225824 0.340135 0.0482845 0.0245616 0.376274 0.0601322 0.0264541 0.37309 0.0544891 0.0266009 8.8 9 148996 91744 57252 10193 9222 7135
9.1 0.125041 0.0143674 0.0209315 0.3725 0.0468464 0.0268024 0.353008 0.0411581 0.0286425 0.388495 0.0516778 0.0240556 0.399693 0.0459194 0.0283441 9 9.2 121812 75463 46349 8793 7753 5872
9.3 0.145729 0.0109214 0.0229364 0.394756 0.0447696 0.0196067 0.356125 0.0428719 0.0274636 0.412465 0.0476898 0.020001 0.412779 0.0518262 0.0110041 9.2 9.4 102477 64071 38406 7371 6466 5102
9.5 0.167818 0.0072432 0.0254327 0.425216 0.0404239 0.0206726 0.370306 0.0424125 0.0230901 0.432859 0.0440077 0.0139497 0.43992 0.045888 0.0157369 9.4 9.6 86497 54565 31932 5725 5697 4494
9.7 0.192303 0.00567225 0.0264555 0.451019 0.0380926 0.0180047 0.377997 0.0393167 0.0254346 0.469792 0.0350004 0.0220043 0.475726 0.0422716 0.0116562 9.6 9.8 74410 47420 26990 4254 4949 3893
9.9 0.221107 0.00654678 0.0285131 0.492028 0.0321512 0.0178887 0.388211 0.0446972 0.0275021 0.514854 0.036234 0.018491 0.538631 0.0207746 0.0246153 9.8 10 64171 41152 23019 2867 4477 3624
10.1 0.258036 0.0101207 0.0327738 0.524024 0.036791 0.013298 0.38246 0.061393 0.0162632 0.544767 0.0333657 0.0163938 0.558769 0.0375214 0.0117388 10 10.2 57217 37487 19730 1642 4099 3250
