#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.000534885 0.000511631 0 0 0.0168946 0 0 0.0576822 0 0 0.0743792 8.625 8.875 193802 2391 64 8 0
9 -1.30138e-05 0.0086465 2.60276e-05 -1.30138e-05 0.000721044 0.00667284 -1.30138e-05 0.0510195 0.000514045 -1.30138e-05 1.30138e-05 0.106557 8.875 9.125 310865 3499 277 54 0
9.25 -2.05677e-05 0.0143706 4.76796e-05 -2.05677e-05 0.0208557 8.0401e-05 -2.05677e-05 0.0555225 7.47916e-06 -2.05677e-05 1.96328e-05 0.0856775 9.125 9.375 1.09262e+06 22986 3185 612 0
9.5 0.000138487 0.0241039 0.000129857 0.000430557 0.0627937 0.000393407 0.000410539 0.079825 0.000410877 -6.11593e-05 5.98077e-05 0.0579509 9.375 9.625 3.15984e+06 200354 26438 4240 0
9.75 0.000557766 0.0371885 0.00054008 0.00179364 0.0950221 0.00172099 0.00212258 0.110008 0.00187493 -0.000227292 0.00021384 0.0728437 9.625 9.875 4.80331e+06 491683 58389 7660 0
10 0.00153357 0.0567685 0.00144491 0.00413543 0.122704 0.00386936 0.0060542 0.134206 0.00581808 -0.000241439 0.000225259 0.0624446 9.875 10.125 3.67587e+06 523942 65572 7942 0
10.25 0.0050762 0.098207 0.00467624 0.0101722 0.145189 0.00917029 0.0150099 0.156133 0.0128015 -0.000320892 0.000295952 0.0424537 10.125 10.375 2.24514e+06 440793 63375 7436 0
