#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000506126 0.0990996 0.000447403 0.000873472 0.129301 0.000785452 0.00134405 0.140546 0.00124058 -4.21706e-05 0.137884 -1.58571e-05 7.2 7.4 621991 171440 33856 9378 219
7.5 0.00088147 0.0980457 0.000786909 0.00135248 0.123988 0.00124084 0.000955176 0.140581 0.000725625 -6.36145e-05 0.130651 -1.57092e-05 7.4 7.6 505607 159774 33896 8834 210
7.7 0.00137503 0.0920319 0.00118731 0.00226687 0.114902 0.00190574 0.00304555 0.127407 0.00241234 -0.000136826 0.136464 -9.15174e-05 7.6 7.8 400026 136918 31618 8170 204
7.9 0.00262037 0.0886223 0.0020464 0.00360734 0.110698 0.00276855 0.00729214 0.126276 0.00555659 -0.000331921 0.114372 -0.000266271 7.8 8 310584 108729 27924 7214 168
8.1 0.00440701 0.0853821 0.00301117 0.00557075 0.103547 0.00361716 0.00858442 0.121334 0.00601722 0.0143695 0.120209 0.014376 8 8.2 237389 82435 23936 6091 135
8.3 0.00720252 0.0857194 0.00483454 0.00925799 0.098189 0.00619329 0.0105095 0.119479 0.00637059 0.0149818 0.128565 0.00870223 8.2 8.4 183434 62277 20086 5233 124
8.5 0.0125607 0.0894341 0.00772527 0.0120156 0.0955108 0.00751725 0.0231003 0.118678 0.0132913 0.0168543 0.176357 0.00578652 8.4 8.6 140534 46157 16750 4428 105
8.7 0.0204167 0.0805427 0.0114939 0.0156024 0.0827312 0.00879293 0.0347525 0.115719 0.017951 0.0413196 0.144557 0.0202035 8.6 8.8 108220 34458 13325 3703 88
8.9 0.0338356 0.0797545 0.0172258 0.0215379 0.072323 0.011837 0.058932 0.110798 0.0264744 0.0381592 0.116399 0.0240098 8.8 9 82065 25042 10370 3035 66
9.1 0.0497398 0.0813152 0.0206363 0.0243454 0.0680843 0.0143328 0.0794589 0.103955 0.0315418 0.10688 0.0751221 0.0552932 9 9.2 62455 18247 7180 2668 50
9.3 0.0656077 0.09051 0.0262703 0.0167895 0.0696214 0.0116036 0.116135 0.108255 0.044106 0.145094 0.183314 0.026088 9.2 9.4 46895 12824 4640 2164 36
9.5 0.0831614 0.0880983 0.0326092 0.0121097 0.0670639 0.0135686 0.142751 0.0964608 0.0540777 0.0571448 0.204916 -0.00868898 9.4 9.6 35922 9165 2709 1853 43
9.7 0.0958022 0.0913074 0.0307578 -0.0126671 0.0641275 0.00656269 0.173082 0.100165 0.0534402 0.147703 0.125648 0.0702292 9.6 9.8 27199 6555 1526 1481 29
9.9 0.123704 0.0895177 0.0482413 -0.00284372 0.0502574 0.0304829 0.201369 0.115442 0.0616628 0.253453 0.0970947 0.116242 9.8 10 21123 4686 675 1312 21
10.1 0.138762 0.0871077 0.0420163 -0.0107494 0.0655582 0.0403819 0.234879 0.0829858 0.059567 0.364708 -0.0524662 0.201886 10 10.2 16667 3563 321 1148 23
10.3 0.157692 0.0714675 0.0521844 -0.0518853 0.104015 0.0241163 0.246307 0.0619281 0.0642629 0.185849 0.0975492 0.0578042 10.2 10.4 13341 2537 109 1014 23
10.5 0.140657 0.081944 0.0397489 -0.0170265 0.0467327 0.0820742 0.199021 0.0830038 0.0312083 0.199449 0.206683 0.000386536 10.4 10.6 10255 1751 29 780 18
10.7 0.152909 0.0694405 0.0510427 -0.135708 0.0657035 0.0566473 0.187733 0.0693812 0.0638491 0.527674 -0.0339617 0.142246 10.6 10.8 7735 1214 21 621 29
10.9 0.13694 0.0785117 0.0387181 -0.263898 0.22444 0.0259745 0.123443 0.0689918 0.0454434 0.277768 0.198886 -0.0242225 10.8 11 5123 716 4 395 24
11.1 0.158854 0.051662 0.0490549 -0.29821 0.390304 0.0592955 0.0916206 0.0711416 0.0385895 0.40179 0.0570594 0.175962 11 11.2 2819 361 0 177 10
11.3 0.0801413 0.0738422 0.0756728 -0.327551 0.0464226 0.103465 0.072449 0.049706 0.133731 0.272449 0.125892 0.260405 11.2 11.4 1110 130 1 70 5
11.5 0.0472492 0.175801 0.0920978 -0.352751 0.0386714 0.104392 -0.0670365 0.154721 0.115597 0.147249 0.47812 0.522743 11.4 11.6 339 30 0 14 2
11.7 0.422727 0.0396015 0.375108 -0.327273 0.0545454 0.172727 0.172727 0.255844 0.461616 -0.327273 1.00227 0.136142 11.6 11.8 59 4 0 2 0
11.9 -0.2 0.533333 0.4 -0.2 0.0571429 0.466667 -0.2 0.229412 0.4 -0.2 0.2 0.466667 11.8 12 5 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
