#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.959916 0.0151842 0.0507376 0.969086 0.0120195 0.0448008 0.974684 0.00903976 0.0454432 7.2 7.4 744182 22667 23573 20194
7.5 0.964595 0.0138054 0.0453763 0.971908 0.0105568 0.0439683 0.975439 0.00887638 0.0445344 7.4 7.6 637287 21785 22730 18997
7.7 0.962762 0.0144281 0.0452716 0.974869 0.00837356 0.0433581 0.975005 0.00933105 0.0410428 7.6 7.8 530036 19737 20539 17183
7.9 0.957903 0.0150225 0.0431501 0.976308 0.00678235 0.0423663 0.976627 0.00905615 0.0438264 7.8 8 430971 17745 18268 15261
8.1 0.949321 0.0142838 0.038649 0.975142 0.00573635 0.0404901 0.974621 0.00838816 0.0401523 8 8.2 345881 15323 15866 13085
8.3 0.951021 0.0132548 0.0384176 0.971423 0.00579315 0.0414853 0.980666 0 0.0460958 8.2 8.4 279455 13574 14088 11423
8.5 0.954598 0.0079143 0.0426438 0.975069 0.00355977 0.0424766 0.972538 0.00837243 0.0369721 8.4 8.6 230598 12667 12741 10206
8.7 0.94062 0.0147221 0.0371704 0.964372 0.00567538 0.0394049 0.970474 0.00429344 0.0358549 8.6 8.8 188282 11648 10873 8740
8.9 0.930951 0.0118152 0.0313414 0.961987 0.000875294 0.041527 0.966746 0.00529844 0.0345491 8.8 9 152472 9988 9162 7428
9.1 0.927545 0.00505412 0.038416 0.941825 0.0105421 0.0290658 0.961898 0.00154883 0.0383355 9 9.2 124758 8712 7704 6241
9.3 0.899601 0.0138454 0.0262436 0.929289 0.00961292 0.0328571 0.942332 0.0107927 0.037768 9.2 9.4 104504 7167 6608 5297
9.5 0.901235 0.00156754 0.0375038 0.904728 0.0153 0.0234702 0.932273 0.00862044 0.0442131 9.4 9.6 87883 5540 5824 4664
9.7 0.87624 0.00852621 0.0277996 0.87617 0.0200441 0.0290524 0.899803 0.0148316 0.0325709 9.6 9.8 75003 4203 4863 4081
9.9 0.893829 0.00141639 0.0398611 0.818065 0.0272256 0.0192005 0.853769 0.0257844 0.0224703 9.8 10 64607 2733 4329 3706
10.1 0.871612 0.0119859 0.026812 0.742729 0.0441207 0.0133286 0.795874 0.0226982 0.0216135 10 10.2 57107 1645 4049 3287
10.3 0.858108 0.004637 0.0336048 0.662431 0.036598 0.00615448 0.709642 0.0315579 0.0173746 10.2 10.4 50407 751 3818 3021
10.5 0.885496 0.00266171 0.0771629 0.614956 0.0120212 0.0318222 0.627407 0.0200877 0.0257806 10.4 10.6 43433 288 3422 2649
10.7 0.813333 0.0174359 0.0675706 0.543078 0.0278059 0.0256737 0.517149 0.0275123 0.0115821 10.6 10.8 34520 131 2551 2144
10.9 0.678571 0.115546 0.0119047 0.526022 0.0310509 0.0336069 0.440034 0.0218012 0.0297101 10.8 11 24010 48 1602 1590
11.1 0.833333 0.0952381 0.166667 0.533186 0.0128971 0.0663666 0.310773 0.0416438 0.0294279 11 11.2 12973 14 637 899
11.3 0.5 0 0.5 0.53 -0.00872338 0.177059 0.237082 0.0164391 0.0552639 11.2 11.4 5700 3 126 376
11.5 0 0 0 0.375 0.125 0.375 0.12766 0.0297478 0.0526596 11.4 11.6 1944 0 8 106
11.7 0 0 0 0 0 0 0.125 0.075 0.0583333 11.6 11.8 593 0 0 25
11.9 0 0 0 0 0 0 0 0 0 11.8 12 140 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 23 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 2 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
