#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.00765791 0.0668795 0.0072295 0.0117084 0.0952634 0.0111762 0 0 0 0 0 0 0 0 0 8.625 8.875 151267 149388 1879 0 0 0
9.00 0.00914548 0.0780771 0.00857146 0.0104962 0.108302 0.00954198 0 0 0 0 0 0 0 0 0 8.875 9.125 207662 205566 2096 0 0 0
9.25 0.00668448 0.0631526 0.00616445 0.0136799 0.0848153 0.0127679 0 0.333333 0 0 0 0 0 0 0 9.125 9.375 465903 461517 4386 3 0 0
9.50 0.00680049 0.0588175 0.00622758 0.015121 0.102134 0.0131087 0 0.214286 0 0 0 0 0 0 0 9.375 9.625 833034 818617 14417 14 0 0
9.75 0.0121659 0.0808595 0.0109353 0.0346775 0.152331 0.0306318 0.0769231 0.282051 0.025641 0 0 0 0 0 0 9.625 9.875 758328 734595 23733 39 0 0
10.00 0.0146618 0.0919126 0.0132013 0.0687382 0.206659 0.0597077 0.119403 0.253731 0.119403 0 0 0 0 0 0 9.875 10.125 371201 350572 20629 67 0 0
10.25 0.0169591 0.0934596 0.0152147 0.0983622 0.215664 0.0817444 0.142857 0.314286 0.114286 0 0 0 0 0 0 10.125 10.375 148841 138156 10685 35 0 0
10.50 0.0213262 0.0923016 0.0192707 0.110017 0.200638 0.0871678 0.16 0.28 0.12 0 0 0 0 0 0 10.375 10.625 54149 50595 3554 25 0 0
10.75 0.0296279 0.101487 0.0258049 0.113846 0.186667 0.076771 0.285714 0.285714 0.214286 0 0 0 0 0 0 10.625 10.875 17716 16741 975 28 0 0
11.00 0.0446675 0.116096 0.0350256 0.149091 0.140286 0.0858939 0.3125 0.154167 0.245833 0 0 0 0 0 0 10.875 11.125 5357 5082 275 16 0 0
11.25 0.0529902 0.124905 0.0431491 0.2 0.0727273 0.127273 0.428571 0 0.142857 0 0 0 0 0 0 11.125 11.375 1376 1321 55 7 0 0
11.50 0.0807692 0.115385 0.0615385 0.3 0 0.3 0.2 0 0.2 0 0 0 0 0 0 11.375 11.625 270 260 10 5 0 0
11.75 0.121951 0.0731707 0.097561 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 42 41 1 1 0 0
12.00 0 0.142857 0 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 7 7 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0 0
12.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0 0
13.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
