#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00253923 0.0255066 0.00257705 -0.00621733 0.00582402 0.0546324 -0.00621733 0.00582402 0.0546324 -0.00621733 0.00582402 0.0546324 8.625 8.875 133924 1713 0 0 0
9 0.00249374 0.025107 0.00230162 -0.00909374 0.933372 0.00562098 -0.00909374 0.00848156 0.071481 -0.00909374 0.00848156 0.071481 8.875 9.125 181410 1726 1 0 0
9.25 0.0050864 0.0206003 0.00486698 -0.00653208 0.00605734 0.0599413 -0.00653208 0.00605734 0.0599413 -0.00653208 0.00605734 0.0599413 9.125 9.375 397603 3701 1 0 0
9.5 0.00694933 0.0434762 0.00649497 -0.00656178 0.107454 0.00664757 -0.00656178 0.0060413 0.0552082 -0.00656178 0.0060413 0.0552082 9.375 9.625 710603 11250 10 0 0
9.75 0.0251423 0.0695431 0.0221658 -0.0122253 0.363438 -0.00619622 -0.0122253 0.0109982 0.0810063 -0.0122253 0.0109982 0.0810063 9.625 9.875 628409 18037 18 0 0
10 0.0581783 0.114844 0.0497889 0.0483316 0.144638 0.0499277 -0.0161846 0.0145707 0.0946796 -0.0161846 0.0145707 0.0946796 9.875 10.125 297816 15263 31 0 0
10.25 0.0823926 0.129213 0.0660697 0.0728138 0.0487847 0.0773046 -0.0180953 0.0163225 0.0948121 -0.0180953 0.0163225 0.0948121 10.125 10.375 116451 7583 11 0 0
10.5 0.0956288 0.109138 0.0732788 0.335519 0.237505 0.335519 -0.0216242 0.0195986 0.0923368 -0.0216242 0.0195986 0.0923368 10.375 10.625 40401 2388 14 0 0
10.75 0.0759095 0.0818271 0.0546487 0.170243 0.356416 0.170243 -0.0297566 0.0253902 0.0987305 -0.0297566 0.0253902 0.0987305 10.625 10.875 13020 653 15 0 0
11 0.0735861 0.0792928 0.0633218 -0.048107 0.388379 -0.0273271 -0.048107 0.0392827 0.113578 -0.048107 0.0392827 0.113578 10.875 11.125 3702 189 8 0 0
11.25 0.104251 0.0454901 0.0936423 0.942961 0.0242718 0.18568 -0.0570388 0.0449029 0.126214 -0.0570388 0.0449029 0.126214 11.125 11.375 855 31 1 0 0
11.5 0.202381 0.0297619 0.220238 0.25 -0.0416667 0.309524 -0.0833333 0.0654762 0.125 -0.0833333 0.0654762 0.125 11.375 11.625 175 7 3 0 0
11.75 -0.173913 0.130435 0.0869565 -0.173913 0.130435 0.0869565 -0.173913 0.130435 0.0869565 -0.173913 0.130435 0.0869565 11.625 11.875 23 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 4 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
