#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.875 0.125 0.875 0.692308 0.307692 -0.00377071 0.848485 0.040404 0.348485 8.625 8.875 30417 111 358 449
9.00 0.659574 0.0904256 0.0254281 0.768 0.232 0.0137913 0.79085 0.20915 0.0408497 8.875 9.125 51084 390 1075 1261
9.25 0.703422 0.0934529 0.0445073 0.764368 0.111921 0.0273815 0.750351 0.149649 0.0384862 9.125 9.375 224845 2287 5562 6167
9.50 0.644898 0.18217 0.0614197 0.717319 0.158749 0.0863479 0.737705 0.153261 0.0653847 9.375 9.625 755230 6802 10894 11030
9.75 0.663518 0.173691 0.0980703 0.712947 0.149924 0.108718 0.766259 0.127598 0.0966561 9.625 9.875 2.03313e+06 22699 27645 25547
10.00 0.870018 0.0622708 0.0686886 0.893192 0.0523273 0.0686597 0.912212 0.0388607 0.0670294 9.875 10.125 3.19048e+06 58339 64057 56269
10.25 0.925202 0.0281399 0.0506066 0.941782 0.016702 0.0558543 0.941172 0.0179155 0.0554174 10.125 10.375 2.42942e+06 63015 66427 54941
10.50 0.93967 0.0162753 0.0527933 0.949728 0.00987917 0.049997 0.947482 0.0133724 0.0454695 10.375 10.625 1.54951e+06 51347 53042 42363
10.75 0.934589 0.0157529 0.0456696 0.950933 0.00734842 0.0488836 0.954008 0.00603807 0.0477976 10.625 10.875 964034 39448 39085 30539
11.00 0.929262 0.0119845 0.0431826 0.950272 0.00677747 0.0476521 0.950794 0.00471604 0.0506111 10.875 11.125 596300 30301 27492 20696
11.25 0.914634 0.00980616 0.0439612 0.939141 0.00163561 0.0501714 0.941166 0.00711536 0.0449562 11.125 11.375 356563 22118 17615 13257
11.50 0.871634 0.0106764 0.042296 0.898854 0.00657868 0.0425159 0.918984 0.00637895 0.0476313 11.375 11.625 210927 13503 11377 8155
11.75 0.812135 0.0106817 0.0392734 0.835943 0.00708568 0.0418777 0.855673 0.00267291 0.0466385 11.625 11.875 124575 4540 7287 5293
12.00 0.674772 0.0485709 0.00477201 0.672327 0.0238567 0.0361086 0.704576 0.0193527 0.0335422 11.875 12.125 72834 546 4983 3334
12.25 0.581818 0.0415584 0.0307978 0.472174 0.022846 0.033325 0.466253 0.03128 0.0305829 12.125 12.375 42254 74 3197 2002
12.50 0.4375 0.118056 0.0257353 0.27584 0.0515144 0.0138638 0.265968 0.0393603 0.0279619 12.375 12.625 24514 20 1932 1281
12.75 0.2 0.133333 0 0.189964 0.04533 0.0244589 0.159618 0.0457153 0.0134111 12.625 12.875 14206 5 679 854
13.00 1 0 1 0.0714286 0.0767196 0.00125314 0.094 0.0232708 0.0108357 12.875 13.125 7938 1 63 551
13.25 0 0 0 0.1 0.1 0.1 0.0507042 0.0389968 -0.000577826 13.125 13.375 4458 0 11 382
13.50 0 0 0 0 0 0 0.0182648 0.0309962 8.30218e-05 13.375 13.625 2398 0 1 232
13.75 0 0 0 0 0 0 0.0285714 0.0162047 0.0138655 13.625 13.875 1223 0 0 73
14.00 0 0 0 0 0 0 0.125 0.125 0 13.875 14.125 600 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 284 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 99 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 39 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
