#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -3.22009e-05 0.0100693 0 -3.22009e-05 0.051 0 -3.22009e-05 0.0103697 0 -3.22009e-05 3.22009e-05 0.00832575 8.625 8.875 33139 2084 255 372 196
9 -1.85901e-05 0.0164449 0 -1.85901e-05 0.0149486 0 -1.85901e-05 0.00416782 0.00310785 -1.85901e-05 0.0195584 0.000330814 8.875 9.125 60185 6393 794 1352 664
9.25 -4.08405e-06 0.045922 0 -4.08405e-06 0.0485432 0 -4.08405e-06 0.04941 0 -4.08405e-06 0.0468235 0 9.125 9.375 289716 44861 6020 9299 4754
9.5 2.94795e-05 0.0915638 9.60712e-06 2.38776e-05 0.0997895 1.06152e-05 1.86777e-05 0.128661 -9.65017e-06 6.57626e-05 0.131202 7.44478e-05 9.375 9.625 1.20025e+06 164002 23160 26331 11756
9.75 5.70057e-05 0.0948143 3.43989e-05 3.51067e-05 0.123184 1.97042e-05 9.43878e-05 0.152255 6.68378e-05 0.000141801 0.16464 8.54362e-05 9.625 9.875 3.20135e+06 441702 61070 53805 22186
10 8.23758e-06 0.0982718 6.14133e-06 3.81239e-05 0.123973 2.41163e-05 2.7545e-05 0.147889 -6.69184e-06 -5.67503e-05 0.151777 -3.0949e-05 9.875 10.125 3.9779e+06 648751 93358 76298 29706
10.25 9.25788e-06 0.102009 -1.58839e-05 -4.97756e-06 0.122926 -3.59307e-05 -1.6259e-06 0.147619 -2.93097e-05 -1.60407e-05 0.14135 -1.0541e-05 10.125 10.375 2.77486e+06 592918 90390 69373 26043
