#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0100638 0.107927 0.00848559 0.017263 0.148661 0.0144971 0.0218128 0.15718 0.0184493 -0.000932045 0.000818544 0.0308356 7.2 7.4 542194 138780 23413 2594 0
7.5 0.0127319 0.106047 0.0109683 0.0207221 0.145487 0.0175853 0.0284791 0.163301 0.0246249 -0.00121982 0.00104941 0.0335256 7.4 7.6 427847 122064 23152 2458 0
7.7 0.0156221 0.101465 0.0129114 0.0264567 0.134856 0.0221054 0.0375202 0.153291 0.0308684 -0.00206592 0.00180939 0.0334252 7.6 7.8 328131 97241 21071 2223 0
7.9 0.0209868 0.0943977 0.0168413 0.0297291 0.127418 0.0225315 0.0476021 0.138113 0.0361312 -0.00298552 0.00261997 0.0352883 7.8 8 246712 73543 18157 1957 0
8.1 0.0258328 0.0907449 0.0191916 0.0397214 0.122562 0.029321 0.043121 0.135708 0.029499 -0.00427781 0.00361796 0.0391588 8 8.2 184145 53237 15273 1730 0
8.3 0.0329674 0.0920668 0.0230043 0.0464651 0.112994 0.0313232 0.0682801 0.136826 0.048657 -0.00690785 0.00573342 0.0412964 8.2 8.4 137343 38470 12778 1463 0
8.5 0.0419894 0.105034 0.0275733 0.0516109 0.123473 0.0337537 0.0776292 0.147732 0.0448103 -0.00951121 0.00767783 0.0438569 8.4 8.6 102082 27223 10569 1182 0
8.7 0.0506426 0.104654 0.0321529 0.0565917 0.116372 0.0350355 0.0882905 0.14665 0.0450866 -0.014194 0.0103753 0.0424915 8.6 8.8 75346 19125 8222 966 0
8.9 0.0644442 0.102055 0.0370189 0.0602823 0.104499 0.0368487 0.121054 0.136417 0.0626077 -0.0207903 0.0138357 0.0429209 8.8 9 55544 13457 6340 846 0
9.1 0.0837451 0.103071 0.0446953 0.0730754 0.0950233 0.0423602 0.123455 0.150877 0.0488237 -0.0264011 0.0147484 0.0428407 9 9.2 40876 9097 4393 694 0
9.3 0.0928596 0.102145 0.044077 0.0592947 0.0896482 0.0310689 0.191636 0.120761 0.0942411 -0.0358598 0.0168556 0.0474696 9.2 9.4 29647 6083 2848 611 0
9.5 0.106877 0.0935657 0.0534081 0.0445474 0.0784548 0.0310131 0.188939 0.114967 0.0679218 -0.0480669 0.0200564 0.0466552 9.4 9.6 21292 4066 1706 481 0
9.7 0.108802 0.106211 0.0438977 0.0279547 0.0915911 0.0222385 0.180614 0.141162 0.0438917 -0.0605027 0.0213434 0.0483657 9.6 9.8 15328 2717 927 394 0
9.9 0.12843 0.0982404 0.0559083 -0.00861453 0.0748068 0.0135104 0.253991 0.10634 0.0875807 -0.0783261 0.0249748 0.0499092 9.8 10 10654 1717 416 328 0
10.1 0.132686 0.104435 0.0528061 -0.00856411 0.0687961 0.0212631 0.206212 0.16724 0.0607966 -0.0999103 0.0247088 0.0505057 10 10.2 7907 1221 208 294 0
10.3 0.153726 0.0786012 0.0748408 -0.0224028 0.0518422 0.0299836 0.288386 0.0644688 0.127892 -0.122403 0.0263001 0.0517738 10.2 10.4 5636 775 70 241 0
10.5 0.140319 0.0719344 0.0703226 -0.0326165 0.100778 0.0394029 0.2501 0.0764193 0.0866569 -0.132616 0.0198913 0.05902 10.4 10.6 3784 436 20 162 0
10.7 0.137225 0.0747456 0.0702295 0.0490893 0.0316881 0.188014 0.239714 0.0835218 0.103826 -0.150911 0.0263824 0.0595159 10.6 10.8 2601 295 10 128 0
10.9 0.127158 0.0835713 0.055398 -0.178397 0.415277 -0.00780897 0.186186 0.0809161 0.0837515 -0.178397 0.0308448 0.0593947 10.8 11 1615 180 6 96 0
11.1 0.121576 0.0527028 0.0804986 0.308323 0.406965 0.488098 0.116015 0.0837902 0.0794485 -0.191677 0.0332072 0.0780158 11 11.2 876 83 4 52 0
11.3 0.0855263 0.134527 0.0608693 -0.177632 0.0390177 0.0894694 0.130061 0.066909 0.184414 -0.177632 0.0390177 0.0894694 11.2 11.4 323 19 0 13 0
11.5 0.507375 0.0517651 0.383832 -0.159292 0.0407735 0.113435 0.174041 0.263797 0.265878 -0.159292 0.0407735 0.113435 11.4 11.6 119 6 0 3 0
11.7 -0.0952381 0.928571 0.022409 -0.0952381 0.0396825 0.18254 -0.0952381 0.0517598 0.171429 -0.0952381 0.0396825 0.18254 11.6 11.8 21 0 0 0 0
