#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.012655 0.0295374 0.00848688 0.0742904 0.105394 0.0389026 0.0786857 0.114166 0.0429301 0.0951657 0.122801 0.0470701 0.0902864 0.119311 0.0443542 7.2 7.4 711626 526353 185273 27057 24988 17666
7.5 0.0117689 0.0267285 0.00641108 0.074158 0.0997102 0.031882 0.0729565 0.109967 0.0322486 0.0935709 0.116836 0.038219 0.0889734 0.107935 0.0368359 7.4 7.6 587918 427652 160266 24823 22336 15780
7.7 0.0117093 0.0247736 0.00535359 0.0821076 0.0936523 0.0269204 0.0852642 0.097303 0.0297848 0.0974327 0.105917 0.0274101 0.08944 0.104736 0.0208709 7.6 7.8 479153 344001 135152 21838 19398 13428
7.9 0.0119402 0.0222873 0.00355038 0.0925921 0.0904092 0.0194507 0.0939198 0.0902305 0.0225213 0.10794 0.0964912 0.0177816 0.102396 0.0963565 0.0185197 7.8 8 390593 273110 117483 19687 17167 11768
8.1 0.0134343 0.0204026 0.00261784 0.10104 0.0907746 0.0096394 0.10116 0.0875911 0.0138916 0.116724 0.0969425 0.00795583 0.112687 0.0919535 0.00858613 8 8.2 320836 213483 107353 18703 15541 10507
8.3 0.0163603 0.0207493 0.00181086 0.103975 0.0796925 -0.000945725 0.100132 0.085966 0.000754222 0.11859 0.0910647 -0.00446864 0.117519 0.0915414 -0.00623067 8.2 8.4 261888 166317 95571 17387 13728 9190
8.5 0.0197623 0.01987 0.000722883 0.117663 0.0770182 -0.00638086 0.114693 0.0789997 -0.0045223 0.139194 0.0819715 -0.00591755 0.134217 0.0822946 -0.00738315 8.4 8.6 208315 129590 78725 15232 11933 7622
8.7 0.0244679 0.0188915 0.000388917 0.13837 0.0683701 -0.00880626 0.133272 0.0710817 -0.0060052 0.160374 0.0750656 -0.00673072 0.158281 0.0757337 -0.0109933 8.6 8.8 164314 101439 62875 12996 9958 6400
8.9 0.0314961 0.0178711 0.000341089 0.164495 0.0653869 -0.00885281 0.153812 0.0604957 -0.00389913 0.18474 0.0726557 -0.0115297 0.188755 0.0759564 -0.00850627 8.8 9 131426 81534 49892 11137 8244 5229
9.1 0.0436486 0.0164494 0.0030848 0.197354 0.0616737 -0.00830637 0.173503 0.0569135 -0.00263216 0.221095 0.0653307 -0.00586741 0.224607 0.0622145 -0.00594893 9 9.2 106906 66623 40283 9118 7196 4519
