#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0805109 0.0620851 0.0708338 0.0888047 0.0740741 0.0787037 0.0512821 0.119658 0.0512821 0.0947368 0.0578947 0.0789474 0.1 0.0630435 0.0891304 8.625 8.875 37924 35548 2376 117 380 460
9.00 0.128387 0.100026 0.109952 0.117992 0.105841 0.105255 0.0985222 0.0812808 0.0763547 0.117743 0.112837 0.104661 0.121336 0.118609 0.107021 8.875 9.125 59827 52996 6831 406 1223 1467
9.25 0.10837 0.100394 0.0925265 0.122012 0.108992 0.102734 0.121432 0.107371 0.103536 0.124595 0.106698 0.105676 0.126447 0.111517 0.107861 9.125 9.375 247754 214036 33718 2347 5867 6564
9.50 0.0647255 0.065404 0.0483381 0.130518 0.099252 0.0812886 0.118091 0.0922248 0.0812933 0.140429 0.111937 0.0877922 0.153357 0.118652 0.0957572 9.375 9.625 764781 694193 70588 6495 10354 11007
9.75 0.110515 0.0898451 0.058419 0.201452 0.129793 0.0792842 0.204341 0.142995 0.0828775 0.246169 0.145837 0.0917797 0.254767 0.14751 0.093915 9.625 9.875 1.98678e+06 1.77976e+06 207012 20642 25645 24595
10.00 0.0875184 0.0633456 0.0402945 0.213448 0.108103 0.0582341 0.216567 0.113432 0.059754 0.246818 0.119013 0.0573993 0.254167 0.120951 0.0562144 9.875 10.125 3.10978e+06 2.61492e+06 494860 54579 61758 56089
10.25 0.0764216 0.0463351 0.0329693 0.232952 0.0962166 0.0448211 0.241685 0.101113 0.0482855 0.265841 0.101189 0.045342 0.264346 0.100952 0.0440512 10.125 10.375 2.3885e+06 1.88533e+06 503172 59859 64862 55397
10.50 0.0767137 0.036146 0.0272105 0.258409 0.0843184 0.0408063 0.260007 0.0890238 0.0429224 0.297954 0.0858805 0.0409414 0.294734 0.0840195 0.0415741 10.375 10.625 1.52719e+06 1.13692e+06 390277 48691 52112 43334
10.75 0.0837783 0.0315024 0.0258999 0.309747 0.0712416 0.0350262 0.303828 0.0720325 0.035528 0.34355 0.0781657 0.0314287 0.339805 0.0777372 0.0312256 10.625 10.875 950463 678457 272006 36988 38533 31162
11.00 0.100368 0.027176 0.0256408 0.374075 0.0664561 0.0312448 0.351686 0.0631355 0.0332275 0.404669 0.0690195 0.026137 0.39565 0.0667939 0.0261011 10.875 11.125 588499 403186 185313 28625 26817 21380
11.25 0.131656 0.0263096 0.0270549 0.436699 0.0488093 0.0270139 0.405631 0.0490975 0.0321161 0.457876 0.0500442 0.0249512 0.467579 0.0492674 0.023592 11.125 11.375 353490 241509 111981 21098 17413 13664
11.50 0.183473 0.019592 0.0289731 0.505089 0.0397151 0.0243357 0.45782 0.0347397 0.0339465 0.51989 0.0425311 0.0222237 0.548801 0.0383531 0.0245814 11.375 11.625 209689 145825 63864 12826 11237 8504
11.75 0.242832 0.015076 0.0326893 0.584309 0.0312508 0.021255 0.519322 0.0273844 0.0338781 0.596622 0.0324992 0.0193897 0.609384 0.0328667 0.0154455 11.625 11.875 124088 87888 36200 4425 7105 5371
12.00 0.316146 0.0271792 0.0385327 0.658 0.028285 0.0149096 0.614662 0.0274048 0.026067 0.663442 0.0307624 0.0140911 0.671893 0.0299613 0.0120311 11.875 12.125 72647 51878 20769 532 4858 3444
12.25 0.412961 0.0420597 0.0420276 0.725262 0.030721 0.0159805 0.767123 0.0328767 0.0580324 0.721535 0.0307551 0.0165355 0.736516 0.0259076 0.0177207 12.125 12.375 42337 31170 11167 73 3074 2095
12.50 0.516456 0.05101 0.0495018 0.79362 0.0301368 0.0210567 0.954545 0.00974029 0.0212121 0.788958 0.0287944 0.02253 0.791033 0.0322259 0.0240997 12.375 12.625 24709 18565 6144 22 1938 1316
12.75 0.616055 0.0641119 0.0605702 0.847594 0.0285761 0.0317631 1 0 0 0.844512 0.0273628 0.0441927 0.831285 0.0413194 0.0279142 12.625 12.875 14378 11012 3366 5 656 895
13.00 0.708001 0.0608862 0.0580172 0.898238 0.027002 0.0281147 1 0 0 0.851351 0.0697013 0.0155305 0.900885 0.0209623 0.0295399 12.875 13.125 8033 6274 1759 1 74 565
13.25 0.778262 0.0561154 0.0618361 0.927858 0.0190635 0.026584 0 0 0 0.9 0 0.025 0.938005 0.0191374 0.0292004 13.125 13.375 4572 3671 901 0 10 371
