#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0283273 0.0854882 0.0254459 0.0299282 0.0979791 0.0272999 0.0427664 0.10448 0.0376054 0.0394081 0.100398 0.0341175 7.2 7.4 695225 182576 28958 24118 13243
7.5 0.0295531 0.0865923 0.0245015 0.0323758 0.0971623 0.0274935 0.0399616 0.106593 0.0319213 0.0356648 0.097047 0.0288218 7.4 7.6 565906 155707 26143 21413 11673
7.7 0.0324631 0.0880044 0.0233136 0.0327348 0.095819 0.0240784 0.0436859 0.10208 0.0310942 0.039636 0.0956245 0.0275373 7.6 7.8 460184 134207 23798 18664 10091
7.9 0.0333456 0.0886644 0.0184103 0.0327984 0.093817 0.0198107 0.0416141 0.103533 0.0213395 0.0375228 0.0994244 0.0188879 7.8 8 380563 122551 22658 17137 8999
8.1 0.0315568 0.0841371 0.0108667 0.0303741 0.0882843 0.0125683 0.0423548 0.0987485 0.0130927 0.0402771 0.0879728 0.0132691 8 8.2 313354 110629 21414 15412 7878
8.3 0.033515 0.0768574 0.00553615 0.0318383 0.0795668 0.00659805 0.0425824 0.0934875 0.00273918 0.0440898 0.0872294 0.00654966 8.2 8.4 251335 93434 19081 13436 6653
8.5 0.0387308 0.0691372 -0.00336528 0.0374695 0.0676772 3.07709e-05 0.0523555 0.0843282 -0.00340714 0.0448001 0.0905249 -0.00830755 8.4 8.6 197899 74710 16656 11233 5343
8.7 0.0476077 0.0685058 -0.0085208 0.0445662 0.0613685 -0.00458531 0.0597267 0.080351 -0.0117501 0.0601825 0.0801173 -0.0100582 8.6 8.8 154904 58337 13813 9495 4566
8.9 0.0630534 0.0641236 -0.0102113 0.0502752 0.0597128 -0.00791401 0.0814758 0.0718879 -0.0114531 0.0865425 0.0647532 -0.00166095 8.8 9 121917 45494 11449 7671 3764
9.1 0.0841704 0.0623276 -0.00578336 0.0604055 0.0529398 -0.00461208 0.10331 0.0745708 -0.0125347 0.0998215 0.0672587 -0.00790863 9 9.2 98032 36338 9335 6381 3196
9.3 0.108283 0.0603436 -0.00297379 0.0734089 0.0551327 -0.00168085 0.127774 0.0663055 -0.00477508 0.136465 0.0617353 -0.0030065 9.2 9.4 80388 29601 7493 5618 2679
9.5 0.137591 0.0545639 0.00758126 0.0718742 0.0560806 0.00426544 0.160644 0.0653056 0 0.173511 0.0553239 0.00287591 9.4 9.6 68554 24751 5659 4992 2419
9.7 0.170593 0.0496231 0.0164519 0.072311 0.0533147 0.0129038 0.209737 0.0469636 0.0211772 0.205998 0.0565354 0.0158068 9.6 9.8 59954 21231 4120 4577 2254
9.9 0.190329 0.04692 0.0205516 0.0440433 0.0669713 0.0172762 0.236552 0.0444748 0.0246932 0.252543 0.0444758 0.0245875 9.8 10 54520 18681 2853 4234 2046
10.1 0.199977 0.053306 0.0174116 -0.01269 0.08726 0.0140184 0.255972 0.0374635 0.0214279 0.254403 0.0447584 0.018258 10 10.2 50703 16730 1730 4196 2073
10.3 0.211484 0.0478428 0.0200182 -0.0358767 0.0896253 0.00925565 0.252059 0.0472433 0.0202863 0.277944 0.030471 0.0276527 10.2 10.4 47915 14609 909 3963 1925
10.5 0.212612 0.0502397 0.0201004 -0.0759133 0.0915556 0.0138422 0.25915 0.0339138 0.029474 0.280278 0.0312535 0.0211081 10.4 10.6 42558 12397 420 3730 1779
10.7 0.207278 0.0447463 0.0157631 0.00523582 0.0982686 0.0565071 0.216606 0.0455875 0.0129112 0.255271 0.0443052 0.0142998 10.6 10.8 34125 9051 159 2907 1436
10.9 0.186513 0.0392537 0.0231391 0.0578555 0.0681123 0.0426382 0.15406 0.0440472 0.0215681 0.275349 0.013387 0.0365031 10.8 11 22144 5530 38 1714 1050
11.1 0.173 0.0185643 0.0315326 -0.127176 0.305393 -0.0155137 0.100719 0.0133054 0.0440904 0.255289 0.0122097 0.0443468 11 11.2 11252 2588 14 719 598
11.3 0.127341 0.0044806 0.0427619 0.312481 -0.0280834 1.04444 -0.0469958 0.0356839 0.0358332 0.20137 0.0135149 0.0740684 11.2 11.4 4162 821 2 153 234
11.5 0.108943 -0.0174025 0.0682107 0.169093 -0.0248352 1.05362 -0.018407 0.114246 0.129989 0.150225 -0.031727 0.100189 11.4 11.6 1026 133 1 16 53
11.7 -0.0336294 0.107864 -0.0326557 -0.908629 0.0080446 0.044587 -0.908629 0.0247585 0.0434664 -0.108629 0.185835 -0.0755835 11.6 11.8 213 16 0 0 10
11.9 0.025641 0.021978 0.025641 -0.974359 0.021978 0.025641 -0.974359 0.021978 0.025641 0.025641 0.021978 0.025641 11.8 12 42 3 0 0 2
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
