#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.000724969 0.0561009 0.000711225 0.000242307 0.0685728 0.000242307 0 0 0 0 0 0 0 0 0 8.625 8.875 295174 291047 4127 2 0 0
9.00 0.00119912 0.0741782 0.00117552 0.00223486 0.0938643 0.00223486 0 0.027027 0 0 0 0 0 0 0 8.875 9.125 471097 466175 4922 37 1 0
9.25 0.0017335 0.0687596 0.00166884 0.0032171 0.104039 0.00304475 0.00571429 0.139048 0.00571429 0 0 0 0 0 0 9.125 9.375 1.39381e+06 1.37640e+06 17407 525 5 0
9.50 0.0031446 0.0659509 0.00298914 0.00627224 0.106464 0.00611428 0.0162471 0.167277 0.0160183 0 0.305556 0 0 0 0 9.375 9.625 2.96362e+06 2.85600e+06 107617 4370 36 0
9.75 0.00462451 0.0696751 0.00433653 0.0132344 0.132728 0.0124216 0.0344296 0.206138 0.0310321 0.0344828 0.137931 0.0172414 0 0 0 9.625 9.875 3.24632e+06 3.02108e+06 225246 9730 58 0
10.00 0.00542906 0.0802023 0.00508491 0.0281288 0.172688 0.0257063 0.0646398 0.236273 0.0557143 0.0947368 0.263158 0.0838673 0 0 0 9.875 10.125 2.21984e+06 1.99335e+06 226494 11742 95 0
10.25 0.00658854 0.0783541 0.00620486 0.057026 0.203477 0.0501162 0.0955248 0.252807 0.0801752 0.123596 0.273995 0.0994991 0 0 0 10.125 10.375 1.20794e+06 1.01646e+06 191474 12290 89 0
10.50 0.00896163 0.0752156 0.00834414 0.0778399 0.207176 0.0631952 0.11684 0.249776 0.0893817 0.172414 0.258621 0.137326 0 0 0 10.375 10.625 598382 498793 99589 8747 58 0
10.75 0.0140358 0.0786911 0.0126714 0.103621 0.198133 0.0762984 0.150996 0.24287 0.107533 0.196078 0.294118 0.126311 0 0 0 10.625 10.875 282248 242594 39654 5775 51 0
11.00 0.0246917 0.0861485 0.0210661 0.135777 0.182825 0.0939404 0.195013 0.236391 0.133692 0.227273 0.272727 0.136364 0 0 0 10.875 11.125 127558 111981 15577 3810 22 0
11.25 0.0416511 0.100977 0.0329798 0.176535 0.185019 0.106517 0.228836 0.213353 0.14373 0.3125 0.225962 0.125 0 0 0 11.125 11.375 53579 48090 5489 2268 16 0
11.50 0.0633799 0.104688 0.0457429 0.209827 0.155815 0.107277 0.220549 0.148156 0.114072 0.2 0.533333 0.133333 0 0 0 11.375 11.625 21121 19391 1730 1129 15 0
11.75 0.0931889 0.108008 0.0594186 0.230248 0.15244 0.105248 0.199313 0.125947 0.0824742 0.25 0.25 0.166667 0 0 0 11.625 11.875 7461 7018 443 291 12 0
12.00 0.127374 0.106531 0.065308 0.272727 0.0934699 0.111888 0.0810811 0.0810811 0.027027 0.5 0.25 0.25 0 0 0 11.875 12.125 2302 2159 143 37 4 0
12.25 0.174194 0.0983871 0.0709677 0.111111 0.0555556 0.0555556 0 0 0 0 0 0 0 0 0 12.125 12.375 638 620 18 0 2 0
12.50 0.263158 0.0827067 0.105263 0.333333 0.111111 0.111111 0 0 0 0.75 0.25 0.25 0 0 0 12.375 12.625 142 133 9 0 4 0
12.75 0.2 0.3 0.0333333 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 30 30 0 0 0 0
13.00 0.666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 3 3 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
