#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00627509 0.0233215 0.00554159 0.0451726 0.105802 0.0371023 0.0485077 0.11713 0.0409119 0.0584681 0.124217 0.0461185 0.0545517 0.118629 0.0427134 7.2 7.4 700620 517124 183496 28346 24492 14610
7.5 0.0055034 0.0214219 0.00445476 0.0437879 0.10543 0.0309962 0.0455854 0.112333 0.033484 0.0563374 0.122933 0.0392585 0.0531965 0.112347 0.0376575 7.4 7.6 573295 416288 157007 25710 21744 12858
7.7 0.00505656 0.020043 0.00350022 0.047763 0.10338 0.0305538 0.0485041 0.110809 0.0326696 0.0580835 0.119474 0.0340391 0.0538177 0.113845 0.0321901 7.6 7.8 465902 332242 133660 23029 19076 11093
7.9 0.00532172 0.0193791 0.00299237 0.0491592 0.102948 0.0222074 0.0505952 0.105808 0.024187 0.057173 0.116198 0.0245229 0.0542035 0.110023 0.0239135 7.8 8 382756 262697 120059 21504 17071 9944
8.1 0.00534642 0.0193594 0.0018983 0.0505202 0.0955069 0.0141426 0.0487417 0.10459 0.0144467 0.0644111 0.10401 0.0179047 0.05984 0.102795 0.0151084 8 8.2 316363 205932 110431 20742 15665 8623
8.3 0.00651642 0.01945 0.0010488 0.0526522 0.0897254 0.00353775 0.0518813 0.0909525 0.00583481 0.064953 0.0992613 0.00225553 0.0633117 0.098534 0.00476698 8.2 8.4 255178 160671 94507 18870 13733 7392
8.5 0.00787534 0.0189954 0 0.0598447 0.0821024 -0.00265888 0.0572505 0.0836469 -0.001266 0.0737194 0.0931345 -0.00385536 0.0705435 0.0974189 -0.0083623 8.4 8.6 200419 125074 75345 15930 11381 6053
8.7 0.0103511 0.0196588 -0.000948481 0.0758094 0.0763771 -0.00697801 0.0722093 0.0697623 -0.00407452 0.0901826 0.0863857 -0.0069994 0.0864646 0.0871621 -0.0106437 8.6 8.8 157764 98154 59610 13724 9636 4950
8.9 0.0151622 0.0184155 -0.00122014 0.0941369 0.0768543 -0.0150325 0.0849685 0.0695481 -0.0121033 0.104812 0.0871 -0.0193686 0.12081 0.0786467 -0.0109338 8.8 9 124815 78287 46528 11263 7814 4147
9.1 0.0223642 0.0174616 -0.000321722 0.129441 0.0667411 -0.0104648 0.110268 0.0579572 -0.00518972 0.150894 0.0734273 -0.00976267 0.145763 0.0764272 -0.0137865 9 9.2 100683 62913 37770 9359 6879 3540
9.3 0.0311319 0.0219598 -0.000513308 0.162586 0.0696085 -0.00647536 0.117793 0.0678547 -0.0121424 0.1937 0.0693151 -0.00319298 0.187906 0.0675617 -0.00357638 9.2 9.4 83160 52647 30513 7267 5746 3076
9.5 0.0488385 0.0207826 0.00324586 0.207225 0.0659905 -0.000502512 0.14039 0.0657917 -0.00143863 0.234372 0.0681225 0 0.235938 0.0680912 -0.0020875 9.4 9.6 70508 44985 25523 5791 5103 2649
9.7 0.0794963 0.0174332 0.00727991 0.264207 0.0524617 0.00848755 0.165962 0.0574083 0.00678343 0.305586 0.0467388 0.0150115 0.288845 0.0542405 0.00960422 9.6 9.8 62093 40027 22066 4260 4601 2510
9.9 0.11999 0.0185004 0.0128161 0.321195 0.0499582 0.0111063 0.180719 0.0657963 -0.0027394 0.365245 0.0451154 0.0139956 0.376874 0.0410869 0.0183752 9.8 10 56381 37103 19278 2894 4408 2335
10.1 0.180379 0.0161813 0.0197804 0.39489 0.0452541 0.0113005 0.190395 0.0730776 0.0045764 0.434611 0.0439285 0.00836447 0.459497 0.0326294 0.0214251 10 10.2 52648 35309 17339 1770 4305 2185
10.3 0.246919 0.017091 0.01891 0.464715 0.044517 0.00388774 0.199367 0.0922996 -0.00725392 0.522911 0.0326735 0.0176331 0.523699 0.0366757 0.00628364 10.2 10.4 48892 33517 15375 948 4081 2152
10.5 0.31311 0.0217235 0.0128865 0.540017 0.0427148 0.00465608 0.262411 0.0762983 0.00296551 0.571771 0.0438669 0.0059455 0.604906 0.0320469 0.0117032 10.4 10.6 43447 30740 12707 423 3755 1916
10.7 0.381054 0.0371567 0.00529656 0.600191 0.0501896 0.00914925 0.323308 0.103775 0.0140977 0.603634 0.0448914 0.0157511 0.663001 0.0387116 0.0130656 10.6 10.8 34636 25209 9427 133 2972 1546
10.9 0.456765 0.0563178 0.0118769 0.660437 0.0709486 0.00519228 0.418605 0.114729 0.0512577 0.622015 0.0787148 0.00152922 0.7275 0.0580127 7.09295e-05 10.8 11 22598 16873 5725 43 1717 1200
11.1 0.556835 0.087594 0.0140752 0.73005 0.0757616 0.000529289 0.583333 0.166667 0.0833333 0.67254 0.0568503 0.0155215 0.821543 0.0349451 0.0270702 11 11.2 11566 8947 2619 12 681 622
