#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.36106e-05 0.0226122 7.66362e-06 3.43393e-05 0.13124 2.23717e-06 0 0.149593 0 5.22903e-05 0.162523 0 0 0.155022 0 7.2 7.4 656261 481534 174727 33261 19124 3803
7.5 1.34086e-05 0.0199495 1.27364e-06 2.50545e-05 0.129091 -1.57827e-05 0 0.147144 -2.94994e-05 5.68861e-05 0.15834 -2.41537e-06 0 0.143609 0 7.4 7.6 532547 372895 159652 32174 17579 3355
7.7 0 0.0180501 -7.86866e-06 1.35509e-05 0.121072 -2.61745e-05 0 0.134486 -5.58223e-05 0 0.152695 -6.35042e-05 0 0.147953 0 7.6 7.8 434654 287062 147592 31791 15955 3059
7.9 4.4761e-06 0.0173129 -1.0423e-05 6.10021e-05 0.113154 -2.09175e-05 0.000133694 0.124214 3.0246e-05 0.000136696 0.145738 -3.7824e-05 0.000362845 0.142001 0.000362845 7.8 8 354552 223409 131143 29919 14631 2756
8.1 1.14013e-05 0.0179521 -1.7717e-05 0.00023511 0.109243 -1.5666e-06 0.000227964 0.117988 2.71603e-05 0.000558615 0.143814 -1.2022e-05 0.000838926 0.139815 0.000387051 8 8.2 281751 175418 106333 26320 12531 2384
8.3 6.46575e-05 0.0183173 -1.77352e-05 0.000591059 0.109991 -1.40844e-05 0.000761069 0.114399 0.000211593 0.000833256 0.14009 -0.000181101 0.0015536 0.135 -7.68356e-05 8.2 8.4 222097 139195 82902 22337 10801 1931
8.5 0.000210121 0.0184038 0 0.00178131 0.10999 3.76265e-05 0.00132986 0.111765 -4.84339e-05 0.0029606 0.138045 -0.000161022 0.00559701 0.124198 0.00223454 8.4 8.6 173459 109461 63998 18799 8782 1608
8.7 0.000533618 0.018211 -9.22203e-05 0.00432584 0.109913 0 0.00241577 0.0989072 -0.000105568 0.00772777 0.139072 0.00108766 0.00578453 0.133717 -0.00183162 8.6 8.8 135443 86204 49239 15730 7376 1383
8.9 0.00157896 0.0199494 -0.000126412 0.0104606 0.103993 0.000187987 0.00604936 0.0870985 -0.00028845 0.0157127 0.12991 0 0.0199307 0.123664 0.000392487 8.8 9 104607 67133 37474 12398 6237 1154
9.1 0.0039617 0.0207713 -6.00014e-05 0.0216197 0.102219 0.000113945 0.00958324 0.0822815 -0.000620841 0.0298709 0.125616 0.000259036 0.0309168 0.123945 0.000540173 9 9.2 81290 53260 28030 8974 5189 938
