#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 303854 0 0 0
9.00 0 1 0 0 0 0 0 0 0 8.875 9.125 482128 26 0 0
9.25 1 -0.166667 1 0 0.5 0 0 0 0 9.125 9.375 1.38594e+06 436 5 0
9.50 0.680851 0.169149 0.157345 0 1 0 0 0 0 9.375 9.625 2.82533e+06 3472 31 0
9.75 0.811847 0.100775 0.211733 1 0 0.454545 0 0 0 9.625 9.875 3.03566e+06 7478 50 0
10.00 0.861314 0.0210391 0.219983 0.818182 0.181818 0.161039 0 0 0 9.875 10.125 2.04412e+06 9244 81 0
10.25 0.829171 0.0766588 0.158793 0.833333 0.166667 0.833333 0 0 0 10.125 10.375 1.10244e+06 9654 68 0
10.50 0.826829 0.0686131 0.149069 1 0 0.28 0 0 0 10.375 10.625 537575 6766 55 0
10.75 0.829365 0.0639064 0.158113 1 0 0.423077 0 0 0 10.625 10.875 250387 4456 44 0
11.00 0.842715 0.0656182 0.166367 0.666667 0.333333 0.222222 0 0 0 10.875 11.125 110839 2954 21 0
11.25 0.77512 0.0877836 0.111803 1 0 0 0 0 0 11.125 11.375 45652 1774 10 0
11.50 0.798851 0.0886494 0.159457 1 0 0.5 0 0 0 11.375 11.625 17481 870 15 0
11.75 0.853659 0.0286944 0.238274 1 0 0.4 0 0 0 11.625 11.875 5991 212 7 0
12.00 0.666667 0.333333 0.166667 0.5 0.5 0.5 0 0 0 11.875 12.125 1773 29 5 0
12.25 0 0 0 0 0 0 0 0 0 12.125 12.375 457 1 1 0
12.50 0 0 0 0.75 0 0.25 0 0 0 12.375 12.625 107 0 4 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 16 0 0 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 3 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
