#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0600385 0.0323095 0.0210946 0.205745 0.0961589 0.0297222 0.212173 0.104192 0.0285709 0.238129 0.103605 0.0311494 0.235111 0.1022 0.0331687 7.2 7.4 737389 554911 182478 23429 24050 19897
7.5 0.0609685 0.0290506 0.0200035 0.21198 0.0879205 0.0267396 0.214352 0.0945301 0.0278153 0.245202 0.0942559 0.0324154 0.23611 0.0938306 0.0279976 7.4 7.6 627206 460582 166624 22603 22875 18538
7.7 0.0618472 0.027955 0.0190686 0.220798 0.0861712 0.0273035 0.223437 0.083326 0.0328895 0.249499 0.0954684 0.0257907 0.243894 0.0910604 0.0265138 7.6 7.8 519176 374342 144834 20207 20457 16704
7.9 0.0647796 0.0248947 0.0176004 0.240205 0.0747761 0.0257666 0.236344 0.0748582 0.0278937 0.27112 0.0816264 0.0303255 0.258701 0.0840935 0.0204808 7.8 8 422133 298705 123428 17978 18040 14739
8.1 0.0687952 0.0239253 0.0161589 0.266748 0.0731976 0.0242709 0.264795 0.0713591 0.0268203 0.286897 0.0812319 0.0241503 0.278934 0.0791931 0.0234067 8 8.2 338883 234406 104477 15782 15828 12494
8.3 0.0750825 0.0233567 0.0158553 0.302883 0.0678439 0.026659 0.297527 0.0661311 0.0314741 0.307866 0.0788452 0.0219424 0.312794 0.0706376 0.0230053 8.2 8.4 274445 182053 92392 14113 14136 11068
8.5 0.0835067 0.0212731 0.0169845 0.30919 0.0667064 0.0209909 0.299873 0.0676046 0.0219944 0.332134 0.0676242 0.0229449 0.326436 0.0676175 0.0256073 8.4 8.6 226831 142779 84052 13339 12787 9714
8.7 0.0944612 0.0192597 0.0182797 0.320452 0.061435 0.0238596 0.314352 0.052206 0.025987 0.33784 0.0691286 0.0185233 0.347212 0.0628925 0.0246204 8.6 8.8 183558 112967 70591 11713 10798 8502
8.9 0.108367 0.0157974 0.0197201 0.341089 0.0556652 0.0211333 0.325961 0.0551027 0.0177975 0.36531 0.0573904 0.0256753 0.356264 0.0581025 0.0172618 8.8 9 148304 91310 56994 10354 9069 6905
9.1 0.123041 0.0134699 0.0208922 0.365106 0.048556 0.0222133 0.345027 0.0421945 0.0274728 0.38843 0.0508142 0.0230603 0.391722 0.0508949 0.0201864 9 9.2 121737 75471 46266 8808 7744 5823
9.3 0.141751 0.0120389 0.0221416 0.388349 0.0461062 0.0191446 0.354161 0.0392164 0.0307484 0.406934 0.0501114 0.0167138 0.406429 0.0552151 0.014457 9.2 9.4 101800 63520 38280 7426 6576 5071
9.5 0.164206 0.00778536 0.023266 0.420486 0.0401101 0.0214179 0.357971 0.0474989 0.0194623 0.433173 0.044662 0.0189976 0.44624 0.0402158 0.0183949 9.4 9.6 86096 54328 31768 5696 5619 4455
9.7 0.187296 0.00699948 0.0247473 0.447818 0.0390511 0.0168833 0.371521 0.0448177 0.0188428 0.469604 0.0318325 0.0203573 0.473135 0.0448237 0.0164767 9.6 9.8 74075 47198 26877 4312 4902 3927
