#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0721016 0 0 0.0857831 0 0 0.126016 0 0 0.0897098 0 0 0.0635838 0 8.625 8.875 33808 31733 2075 246 379 173
9.00 1.82542e-05 0.108192 1.82542e-05 0 0.118716 0 0 0.133421 0 0 0.106831 0 0 0.112291 0 8.875 9.125 61167 54782 6385 757 1376 659
9.25 0 0.0815928 0 0 0.132717 0 0 0.143979 0 0 0.137685 0 0 0.137597 0 9.125 9.375 294978 250402 44576 6112 9253 4644
9.50 1.70655e-05 0.0571155 1.89617e-06 6.64472e-05 0.152002 0 4.23675e-05 0.159556 0 7.48615e-05 0.188614 0 0 0.194715 0 9.375 9.625 1.2203e+06 1.05476e+06 165545 23603 26716 11694
9.75 0.000125234 0.0683406 1.07651e-05 0.000190707 0.166052 3.81464e-05 0.000129076 0.191755 1.61327e-05 0.000184264 0.223146 5.52768e-05 0.000319023 0.238082 0.000136724 9.625 9.875 3.23249e+06 2.78678e+06 445711 61979 54270 21942
10.00 8.86217e-05 0.0536683 2.27542e-05 8.91512e-05 0.154129 1.07972e-05 0.000127506 0.178649 2.12115e-05 0.000104686 0.202209 1.2991e-05 6.85284e-05 0.205982 -4.46453e-08 9.875 10.125 3.99062e+06 3.34004e+06 650580 94113 76419 29185
10.25 1.41808e-05 0.0424744 0 2.19253e-05 0.147664 -1.33776e-05 2.20337e-05 0.17119 -2.18992e-05 1.44383e-05 0.190301 -2.92705e-05 0 0.183979 0 10.125 10.375 2.77897e+06 2.18605e+06 592923 90770 69260 25497
10.50 7.88286e-07 0.0334754 -1.57657e-06 2.35854e-05 0.141143 -4.9022e-05 0 0.159862 -6.5281e-05 1.84206e-05 0.177919 -0.000111698 5.13321e-05 0.165749 -0.00010314 10.375 10.625 1.73497e+06 1.26858e+06 466391 78398 54287 19481
10.75 4.05667e-06 0.0279018 -1.89311e-05 0.000103939 0.137967 -0.000384688 4.63156e-05 0.144888 -0.000325891 0.000152195 0.166871 -0.000927968 0.000362766 0.15638 -0.0013299 10.625 10.875 1.07626e+06 739523 336737 64773 39423 13783
11.00 9.2395e-06 0.0263395 -6.00567e-05 0.000794705 0.137468 -0.00242545 0.000378302 0.137002 -0.00178084 0.00174812 0.155381 -0.00428711 0.00168805 0.157008 -0.00595948 10.875 11.125 639290 432924 206366 47581 26886 8886
11.25 0.000149146 0.0276548 -0.000396414 0.00743989 0.139824 -0.010236 0.00368901 0.131597 -0.00778291 0.0109991 0.154755 -0.0147079 0.017159 0.140508 -0.0150933 11.125 11.375 366076 254784 111292 32258 17456 5653
11.50 0.00150888 0.0286353 -0.00177594 0.0499747 0.134302 -0.0120598 0.0235412 0.124918 -0.0111984 0.0659493 0.14012 -0.0123016 0.0817791 0.130707 -0.0153278 11.375 11.625 209090 149780 59310 17926 11524 3485
11.75 0.0159741 0.0370362 -0.0011803 0.201731 0.117684 0.0101332 0.102281 0.109941 0.0016671 0.245708 0.121694 0.0172578 0.268041 0.115308 0.0243818 11.625 11.875 119155 87266 31889 5612 7863 2231
12.00 0.115024 0.0582643 0.0183982 0.479013 0.068177 0.0334232 0.322951 0.0770492 0.0430817 0.513812 0.0645385 0.0330639 0.558655 0.0564447 0.0293742 11.875 12.125 67076 50494 16582 610 5249 1398
12.25 0.399772 0.0531436 0.0451461 0.759781 0.0326372 0.0328091 0.802632 0.0411184 0.0394737 0.778911 0.0270643 0.0412106 0.776796 0.0353591 0.0392956 12.125 12.375 37293 28884 8409 76 3433 905
12.50 0.750322 0.0758795 0.104058 0.917937 0.0305945 0.047905 0.909091 0.0194805 0.0909091 0.906741 0.0358819 0.0530699 0.924679 0.0373459 0.0272031 12.375 12.625 20554 16289 4265 11 1973 624
12.75 0.927985 0.0287147 0.0881951 0.968719 0.00771654 0.0333437 1 0 0 0.955696 0.0112849 0.050633 0.963636 0.00981498 0.0209758 12.625 12.875 10822 8776 2046 4 632 440
13.00 0.965634 0.00403053 0.0273653 0.980834 0.00424039 0.0149252 1 0 0 0.983871 0 0.0483871 0.982014 0.00711602 0.0113184 12.875 13.125 5601 4714 887 1 62 278
13.25 0.968698 0.00584304 0.00834727 0.97493 0.00529563 0.00350177 0 0 0 1 0 0 0.982558 0.00607824 0.00594991 13.125 13.375 2755 2396 359 0 2 172
