#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1 0 0.298246 1 0 0.344828 0 0.935484 0 7.2 7.4 633190 34471 11625 468
7.5 0.916667 0.0833333 0.146642 1 0 0.333333 0 1 0 7.4 7.6 516481 34828 10857 513
7.7 0.814815 0.185185 0.0474224 0.714286 0.285714 -0.0357143 0 1 0 7.6 7.8 412740 33367 10161 472
7.9 0.78125 0.171691 0.0145833 0.896552 0.0704812 0.159115 0 1 0 7.8 8 322673 29144 9067 440
8.1 0.8625 0.0875 0.0798913 0.711111 0.241136 -0.024183 0 0.951219 0 8 8.2 249152 25362 7720 345
8.3 0.819048 0.126407 0.0246753 0.73913 0.199645 0.010498 0.5 0.431035 0.1 8.2 8.4 193839 21401 6605 284
8.5 0.831169 0.117213 0.0227397 0.690476 0.232601 0.00185341 1 0 0.359551 8.4 8.6 149870 18103 5426 259
8.7 0.907692 0.0423077 0.0956118 0.762963 0.130167 0.054902 0.7 0.3 0.0333333 8.6 8.8 115697 14461 4724 233
8.9 0.852535 0.0844024 0.0348345 0.719388 0.133137 0.0456589 0.833333 0.0952381 0.238739 8.8 9 88641 11106 3965 155
9.1 0.906404 0.0299597 0.0723233 0.749077 0.105055 0.0855481 0.714286 0.208791 0.047619 9 9.2 67546 7732 3349 124
9.3 0.915663 0.0275192 0.0594535 0.727273 0.0823658 0.0795455 0.823529 0.146168 0.131222 9.2 9.4 51602 5127 2665 132
9.5 0.900709 0.0506421 0.0405902 0.734247 0.0822542 0.0820726 0.583333 0.27381 -0.0166667 9.4 9.6 39327 3099 2330 83
9.7 0.9125 0.0160714 0.0627591 0.717778 0.0906729 0.0851247 0.733333 0.0666667 0.191667 9.6 9.8 30936 1628 2058 76
9.9 0.934783 0.000282288 0.101449 0.702222 0.0709736 0.0606222 0.666667 0.0724638 0.196078 9.8 10 24408 827 1729 65
10.1 0.820513 0.0594872 0.0469279 0.695219 0.0424858 0.0725011 0.4 0.208696 0.0538462 10 10.2 20011 382 1467 65
10.3 1 0 0.181818 0.709677 0.0233821 0.0827459 0.47619 0.190476 0.021645 10.2 10.4 16533 143 1290 48
10.5 1 0 0.133333 0.696312 0.032635 0.052373 0.689655 0.0186781 0.189655 10.4 10.6 13100 60 1060 57
10.7 0.833333 0.166667 0.0833333 0.718085 0.0256649 0.0412403 0.681818 0.0454546 0.106061 10.6 10.8 10064 25 833 65
10.9 1 0 0.333333 0.720183 0.0331205 0.0289392 0.346154 0.202233 -0.0242165 10.8 11 6666 7 499 32
11.1 1 0 1 0.815789 0.00960737 0.102554 0.421053 0.0789474 0.0877193 11 11.2 3749 4 250 29
11.3 1 0 1 0.767442 0.0130459 0.108905 0.6 0 0.2 11.2 11.4 1453 1 89 11
11.5 0 1 0 0.769231 0.0164835 0.197802 0.666667 0.133333 0.416667 11.4 11.6 421 0 22 4
11.7 0 0 0 1 0 1 0 0 0 11.6 11.8 64 0 2 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 12 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
