#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0643894 0.115973 0.0529009 0.111229 0.280855 0.0868389 -0.0137709 0.0124703 0.0728598 -0.0137709 0.0124703 0.0728598 7.2 7.4 90671 6653 32 0 0
7.5 0.0660871 0.125597 0.0533122 0.241391 0.211549 0.217598 -0.0144229 0.0130323 0.0723869 -0.0144229 0.0130323 0.0723869 7.4 7.6 66920 5490 43 0 0
7.7 0.0647481 0.131659 0.051709 0.192135 0.214032 0.161911 -0.0137476 0.0120127 0.0705111 -0.0137476 0.0120127 0.0705111 7.6 7.8 47024 3962 34 0 0
7.9 0.0747674 0.124858 0.0618913 0.170437 0.218851 0.121766 -0.0147484 0.0127275 0.0712174 -0.0147484 0.0127275 0.0712174 7.8 8 31891 2871 27 0 0
8.1 0.0646367 0.134877 0.05299 0.198986 0.161815 0.157263 -0.0152998 0.0127953 0.0704859 -0.0152998 0.0127953 0.0704859 8 8.2 21105 1889 28 0 0
8.3 0.0774668 0.11745 0.0605277 0.145802 0.215782 0.12024 -0.0208651 0.017919 0.0647752 -0.0208651 0.017919 0.0647752 8.2 8.4 13600 1139 18 0 0
8.5 0.0886456 0.113814 0.0741159 0.0960208 0.244721 0.0555913 -0.0216263 0.0182155 0.0621058 -0.0216263 0.0182155 0.0621058 8.4 8.6 8754 662 17 0 0
8.7 0.0553787 0.119783 0.0386714 0.137753 0.180635 0.0930733 -0.0201422 0.0159675 0.0664136 -0.0201422 0.0159675 0.0664136 8.6 8.8 5448 384 19 0 0
8.9 0.0893865 0.0745928 0.0713434 0.252022 0.170264 0.252022 -0.0207053 0.0165673 0.0684667 -0.0207053 0.0165673 0.0684667 8.8 9 3309 218 11 0 0
9.1 0.0873315 0.112021 0.0683562 0.0906929 0.320901 0.0319162 -0.0269542 0.0206767 0.0677925 -0.0269542 0.0206767 0.0677925 9 9.2 1995 140 17 0 0
9.3 0.183222 0.0576316 0.152211 0.305288 0.108996 0.262637 -0.0280456 0.0206382 0.0666211 -0.0280456 0.0206382 0.0666211 9.2 9.4 1212 71 9 0 0
9.5 0.131153 0.0989938 0.0807155 0.477307 -0.0412639 0.481268 -0.0226929 0.0156174 0.0698737 -0.0226929 0.0156174 0.0698737 9.4 9.6 713 52 8 0 0
9.7 0.188703 0.0554532 0.142177 0.16648 0.14978 0.196631 -0.0335196 0.0244561 0.0502368 -0.0335196 0.0244561 0.0502368 9.6 9.8 376 18 5 0 0
9.9 0.135579 0.122049 0.135579 -0.0310881 0.370787 0.00972824 -0.0310881 0.0255632 0.0478593 -0.0310881 0.0255632 0.0478593 9.8 10 199 6 5 0 0
10.1 0.231132 0.0344047 0.252409 0.981132 -0.511666 1.03186 -0.0188679 0.0188679 0.0779063 -0.0188679 0.0188679 0.0779063 10 10.2 114 8 1 0 0
10.3 -0.015625 0.270727 0.0431985 -0.015625 0.451795 0.0431985 -0.015625 0.015625 0.0864158 -0.015625 0.015625 0.0864158 10.2 10.4 68 4 3 0 0
10.5 -0.125 0.125 -0.0138889 -0.125 0.125 -0.0138889 -0.125 0.125 -0.0138889 -0.125 0.125 -0.0138889 10.4 10.6 34 2 2 0 0
10.7 0 0 0.111111 0 0 0.111111 0 0 0.111111 0 0 0.111111 10.6 10.8 8 0 0 0 0
10.9 0 0 0.166667 0 0 0.166667 0 0 0.166667 0 0 0.166667 10.8 11 8 0 0 0 0
11.1 0 0 0.2 0 0 0.2 0 0 0.2 0 0 0.2 11 11.2 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 1 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
