#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0915077 0.0347302 0.0312771 0.267394 0.0842783 0.0434921 0.270279 0.0933123 0.0412861 0.301021 0.0971499 0.0406151 0.296699 0.0959532 0.0412828 7.2 7.4 745627 565690 179937 22314 23314 20145
7.5 0.0924252 0.0334445 0.0285777 0.275251 0.0820601 0.0394773 0.280208 0.0864743 0.0426825 0.312133 0.0884672 0.0385384 0.301591 0.0922466 0.036178 7.4 7.6 642593 475444 167149 21534 22468 19291
7.7 0.0932233 0.0297492 0.0270511 0.284421 0.0829793 0.03707 0.283175 0.0847894 0.0359339 0.31982 0.0904316 0.0361718 0.31122 0.0859807 0.0393803 7.6 7.8 535083 387650 147433 19578 20646 17290
7.9 0.0954007 0.0253585 0.0261933 0.300509 0.0770419 0.0357383 0.293482 0.080225 0.0386632 0.330684 0.0888423 0.0370416 0.327865 0.0816264 0.0373277 7.8 8 435696 309610 126086 17490 18247 15421
8.1 0.0983378 0.0248773 0.0234081 0.325213 0.0744273 0.0364104 0.317318 0.075467 0.0355905 0.351905 0.0808831 0.0329928 0.339628 0.0821255 0.0291314 8 8.2 350338 243528 106810 15215 15902 13397
8.3 0.105349 0.0220157 0.0249787 0.363734 0.0678564 0.0382203 0.346384 0.0643327 0.0419025 0.385214 0.0729493 0.0402193 0.374654 0.0754312 0.0309996 8.2 8.4 281516 189589 91927 13358 14135 11560
8.5 0.114257 0.0209889 0.0246837 0.375858 0.0719913 0.0340282 0.367987 0.0637522 0.0376009 0.393445 0.0754855 0.0307246 0.392349 0.067193 0.0295698 8.4 8.6 232515 148603 83912 12476 12632 10404
8.7 0.125122 0.0178439 0.0271952 0.385379 0.0605516 0.0330655 0.373152 0.0584067 0.038399 0.404191 0.0630265 0.0287233 0.405311 0.0608315 0.0329751 8.6 8.8 190173 118101 72072 11293 10834 8850
8.9 0.139877 0.0149381 0.0295684 0.394487 0.05705 0.0293435 0.383118 0.0583876 0.0347352 0.42228 0.0552582 0.0318017 0.401003 0.0695926 0.0206351 8.8 9 154691 95670 59021 9963 9264 7576
9.1 0.15649 0.0112475 0.0313837 0.419542 0.0473657 0.0331384 0.396687 0.0418421 0.0356491 0.439773 0.0522762 0.0317193 0.445837 0.0428172 0.0341403 9 9.2 126476 78631 47845 8513 7754 6305
