#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0661822 0 0 0.0598383 0 0 0.0448718 0 0 0.0617284 0 0 0 0 8.625 8.875 128037 126182 1855 156 81 2
9.00 9.55721e-06 0.100332 4.77861e-06 0 0.0952252 0 0 0.0974359 0 0 0.105263 0 0 0 0 8.875 9.125 212952 209266 3686 585 285 4
9.25 0 0.0840272 0 0 0.102725 0 0 0.114191 0 0 0.11216 0 0 0.142857 0 9.125 9.375 819872 790220 29652 5736 2755 49
9.50 4.21184e-07 0.0587935 -4.21184e-07 9.2398e-06 0.103449 4.61986e-06 0 0.134414 0 0 0.161086 0 0 0.151625 0 9.375 9.625 2.59071e+06 2.37426e+06 216455 36343 14514 277
9.75 8.18612e-06 0.0677616 0 1.0598e-05 0.121753 -1.76712e-06 3.57961e-05 0.179491 2.38617e-05 3.63928e-05 0.202789 -1.32422e-09 0 0.213675 0 9.625 9.875 4.71952e+06 4.15337e+06 566145 83808 27478 468
10.00 1.08268e-05 0.0519894 0 4.0307e-05 0.125803 2.25411e-05 7.40294e-05 0.176062 3.16906e-05 0.000175359 0.199719 0.000140068 0 0.178571 0 9.875 10.125 4.03769e+06 3.41745e+06 620239 94557 28513 476
10.25 6.72401e-06 0.0401894 4.32258e-06 0.000130174 0.131118 0.000109959 0.000267639 0.176253 0.000200755 0.00035828 0.189833 0.000317019 0 0.126649 0 10.125 10.375 2.61983e+06 2.08209e+06 537743 89673 25120 408
10.50 2.11264e-05 0.0337473 1.77462e-05 0.000532132 0.142594 0.000479244 0.000941142 0.169909 0.000845618 0.00129106 0.182602 0.00129106 0 0.208672 0 10.375 10.625 1.63249e+06 1.18335e+06 449137 82878 20913 375
10.75 5.32274e-05 0.030795 4.73132e-05 0.00229735 0.139898 0.00198777 0.00321875 0.153796 0.00276656 0.00550623 0.168057 0.00475717 0 0.166667 0 10.625 10.875 954491 676344 278147 62136 14529 264
11.00 0.000257766 0.0317894 0.00019464 0.00914152 0.160886 0.00660586 0.0104369 0.171808 0.00724188 0.0178947 0.177523 0.0127985 0.038961 0.185529 0.025974 10.875 11.125 519226 380190 139036 42158 9500 154
11.25 0.00144677 0.0374975 0.000977165 0.0340972 0.154514 0.0201995 0.0293985 0.15973 0.0188537 0.0575415 0.165718 0.032011 0.0956522 0.184722 0.0579163 11.125 11.375 277271 210814 66457 26702 6378 115
11.50 0.00685538 0.0455363 0.00383626 0.0939606 0.158437 0.0398537 0.0655078 0.145569 0.0300186 0.131294 0.172491 0.0541632 0.132353 0.176471 0.0868984 11.375 11.625 146378 116259 30119 13174 4250 68
11.75 0.0297243 0.0526053 0.0108528 0.209103 0.147638 0.0649104 0.133953 0.110585 0.0494806 0.26193 0.152609 0.0655343 0.285714 0.228571 0.0857143 11.625 11.875 75858 62104 13754 3658 2829 35
12.00 0.0925345 0.0642409 0.0255646 0.356931 0.120828 0.0677906 0.231198 0.107933 0.0339756 0.403733 0.130133 0.0704 0.15625 0.166331 0.0350379 11.875 12.125 37940 31880 6060 359 1875 32
12.25 0.218477 0.0650689 0.0448337 0.525493 0.083183 0.0665641 0.454545 0.0909091 0.181818 0.572294 0.0858737 0.0727318 0.608696 0.0579711 0.037267 12.125 12.375 18246 15814 2432 11 1155 23
12.50 0.407621 0.0790286 0.0599758 0.677492 0.0348527 0.0572669 0 0 0 0.670648 0.0431386 0.0604192 0.666667 0 0.111111 12.375 12.625 8346 7453 893 0 586 9
12.75 0.615101 0.0960712 0.0816452 0.788732 0.0458 0.0669014 0 0 0 0.731544 0.0546633 0.0738255 0.888889 0 0.222222 12.625 12.875 3542 3258 284 0 149 9
13.00 0.773246 0.104405 0.103589 0.833333 0.0666667 0.0507246 0 0 0 0.846154 0.0769231 0.153846 0.777778 0.111111 0 12.875 13.125 1316 1226 90 0 13 9
13.25 0.892448 0.0617849 0.0846682 0.952381 0 0.047619 0 0 0 0 0 0 1 0 0.333333 13.125 13.375 458 437 21 0 1 3
13.50 0.929134 0.0393701 0.0472441 1 0 0 0 0 0 0 0 0 1 0 1 13.375 13.625 132 127 5 0 0 1
13.75 1 0 0.0909091 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 22 22 0 0 0 0
14.00 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 2 2 0 0 0 0
